,CELL_ID,CELL_TYPE,CELL_CLASS
830,831,Tumor 4,Tumor
911,912,Tumor 4,Tumor
900,901,Tumor 3,Tumor
750,751,Tumor 4,Tumor
760,761,Tumor 4,Tumor
1513,1514,Tumor 4,Tumor
1724,1725,Tumor 4,Tumor
1670,1671,Tumor 4,Tumor
1621,1622,Tumor 4,Tumor
1697,1698,Tumor 4,Tumor
1576,1577,Tumor 4,Tumor
1662,1663,Tumor 4,Tumor
1599,1600,Tumor 4,Tumor
1464,1465,Tumor 4,Tumor
1498,1499,Tumor 4,Tumor
1514,1515,Tumor 4,Tumor
1701,1702,Tumor 4,Tumor
1705,1706,Tumor 4,Tumor
1527,1528,Tumor 4,Tumor
1520,1521,Tumor 4,Tumor
1708,1709,Tumor 4,Tumor
1049,1050,Tumor 2 (Ki67 Proliferating),Tumor
1090,1091,Tumor 2 (Ki67 Proliferating),Tumor
1078,1079,Tumor 4,Tumor
1450,1451,Tumor 4,Tumor
622,623,Tumor 4,Tumor
949,950,Tumor 4,Tumor
1007,1008,Tumor 4,Tumor
1570,1571,Tumor 4,Tumor
671,672,Tumor 7,Tumor
694,695,Tumor 3,Tumor
722,723,Tumor 2 (Ki67 Proliferating),Tumor
721,722,Tumor 3,Tumor
846,847,Tumor 4,Tumor
840,841,Tumor 4,Tumor
692,693,Tumor 7,Tumor
960,961,Tumor 2 (Ki67 Proliferating),Tumor
845,846,Tumor 4,Tumor
976,977,Tumor 7,Tumor
620,621,Tumor 3,Tumor
600,601,Tumor 7,Tumor
592,593,Tumor 7,Tumor
610,611,Tumor 7,Tumor
621,622,Tumor 7,Tumor
649,650,Tumor 2 (Ki67 Proliferating),Tumor
484,485,Tumor 3,Tumor
456,457,Tumor 7,Tumor
425,426,Tumor 3,Tumor
536,537,Tumor 7,Tumor
525,526,Tumor 7,Tumor
346,347,Tumor 4,Tumor
108,109,Tumor 2 (Ki67 Proliferating),Tumor
131,132,Tumor 4,Tumor
168,169,Tumor 4,Tumor
148,149,Tumor 4,Tumor
110,111,Tumor 4,Tumor
333,334,Tumor 7,Tumor
322,323,Tumor 7,Tumor
208,209,Tumor 4,Tumor
521,522,Tumor 1,Tumor
541,542,Tumor 7,Tumor
574,575,Tumor 3,Tumor
1054,1055,Tumor 3,Tumor
1376,1377,Tumor 3,Tumor
1389,1390,Tumor 3,Tumor
1353,1354,Tumor 3,Tumor
1041,1042,Tumor 3,Tumor
1184,1185,Tumor 3,Tumor
1208,1209,Tumor 2 (Ki67 Proliferating),Tumor
1130,1131,Tumor 3,Tumor
1149,1150,Tumor 4,Tumor
1259,1260,Tumor 4,Tumor
1438,1439,Tumor 4,Tumor
1482,1483,Tumor 4,Tumor
1424,1425,Tumor 4,Tumor
1459,1460,Tumor 4,Tumor
1396,1397,Tumor 3,Tumor
1400,1401,Tumor 4,Tumor
1584,1585,Tumor 4,Tumor
1559,1560,Tumor 2 (Ki67 Proliferating),Tumor
1590,1591,Tumor 4,Tumor
1569,1570,Tumor 4,Tumor
440,441,Tumor 7,Tumor
413,414,Tumor 3,Tumor
458,459,Tumor 7,Tumor
757,758,Tumor 7,Tumor
796,797,Tumor 7,Tumor
817,818,Tumor 3,Tumor
831,832,Tumor 3,Tumor
707,708,Tumor 4,Tumor
678,679,Tumor 3,Tumor
726,727,Tumor 1,Tumor
1037,1038,Tumor 3,Tumor
1334,1335,Tumor 4,Tumor
1354,1355,Tumor 2 (Ki67 Proliferating),Tumor
962,963,Tumor 4,Tumor
924,925,Tumor 4,Tumor
809,810,Tumor 4,Tumor
769,770,Tumor 4,Tumor
1004,1005,Tumor 4,Tumor
466,467,Tumor 4,Tumor
468,469,Tumor 4,Tumor
537,538,Tumor 4,Tumor
534,535,Tumor 4,Tumor
836,837,Tumor 2 (Ki67 Proliferating),Tumor
829,830,Tumor 2 (Ki67 Proliferating),Tumor
883,884,Tumor 3,Tumor
904,905,Tumor 2 (Ki67 Proliferating),Tumor
907,908,Tumor 3,Tumor
910,911,Tumor 2 (Ki67 Proliferating),Tumor
633,634,Tumor 7,Tumor
605,606,Tumor 7,Tumor
878,879,Tumor 4,Tumor
1073,1074,Tumor 2 (Ki67 Proliferating),Tumor
1065,1066,Tumor 2 (Ki67 Proliferating),Tumor
1084,1085,Tumor 3,Tumor
566,567,Tumor 3,Tumor
606,607,Tumor 3,Tumor
582,583,Tumor 2 (Ki67 Proliferating),Tumor
479,480,Tumor 4,Tumor
562,563,Tumor 4,Tumor
444,445,Tumor 4,Tumor
455,456,Tumor 3,Tumor
503,504,Tumor 3,Tumor
172,173,Tumor 4,Tumor
415,416,Tumor 3,Tumor
1519,1520,Tumor 2 (Ki67 Proliferating),Tumor
1474,1475,Tumor 4,Tumor
1449,1450,Tumor 2 (Ki67 Proliferating),Tumor
1567,1568,Tumor 4,Tumor
1554,1555,Tumor 4,Tumor
1656,1657,Tumor 4,Tumor
1659,1660,Tumor 4,Tumor
1625,1626,Tumor 4,Tumor
1709,1710,Tumor 4,Tumor
1727,1728,Tumor 4,Tumor
1633,1634,Tumor 4,Tumor
1620,1621,Tumor 4,Tumor
1648,1649,Tumor 4,Tumor
1582,1583,Tumor 4,Tumor
1550,1551,Tumor 2 (Ki67 Proliferating),Tumor
1362,1363,Tumor 4,Tumor
1444,1445,Tumor 4,Tumor
1592,1593,Tumor 4,Tumor
1606,1607,Tumor 3,Tumor
1397,1398,Tumor 4,Tumor
1368,1369,Tumor 4,Tumor
1402,1403,Tumor 3,Tumor
1329,1330,Tumor 4,Tumor
835,836,Tumor 4,Tumor
889,890,Tumor 4,Tumor
879,880,Tumor 2 (Ki67 Proliferating),Tumor
834,835,Tumor 4,Tumor
1488,1489,Tumor 2 (Ki67 Proliferating),Tumor
559,560,Tumor 4,Tumor
558,559,Tumor 4,Tumor
895,896,Tumor 2 (Ki67 Proliferating),Tumor
832,833,Tumor 4,Tumor
913,914,Tumor 4,Tumor
1539,1540,Tumor 4,Tumor
1523,1524,Tumor 4,Tumor
681,682,Tumor 3,Tumor
645,646,Tumor 1,Tumor
481,482,Tumor 7,Tumor
497,498,Tumor 7,Tumor
781,782,Tumor 4,Tumor
791,792,Tumor 2 (Ki67 Proliferating),Tumor
691,692,Tumor 4,Tumor
677,678,Tumor 2 (Ki67 Proliferating),Tumor
661,662,Tumor 4,Tumor
617,618,Tumor 4,Tumor
665,666,Tumor 4,Tumor
909,910,Tumor 4,Tumor
884,885,Tumor 4,Tumor
952,953,Tumor 4,Tumor
891,892,Tumor 2 (Ki67 Proliferating),Tumor
969,970,Tumor 4,Tumor
933,934,Tumor 4,Tumor
1001,1002,Tumor 4,Tumor
1194,1195,Tumor 7,Tumor
221,222,Tumor 4,Tumor
487,488,Tumor 7,Tumor
407,408,Tumor 7,Tumor
404,405,Tumor 7,Tumor
472,473,Tumor 3,Tumor
451,452,Tumor 7,Tumor
473,474,Tumor 7,Tumor
164,165,Tumor 3,Tumor
254,255,Tumor 7,Tumor
398,399,Tumor 3,Tumor
420,421,Tumor 3,Tumor
491,492,Tumor 3,Tumor
446,447,Tumor 7,Tumor
492,493,Tumor 1,Tumor
531,532,Tumor 7,Tumor
508,509,Tumor 3,Tumor
438,439,Tumor 3,Tumor
535,536,Tumor 7,Tumor
115,116,Tumor 3,Tumor
161,162,Tumor 3,Tumor
543,544,Tumor 2 (Ki67 Proliferating),Tumor
557,558,Tumor 4,Tumor
206,207,Tumor 4,Tumor
197,198,Tumor 4,Tumor
155,156,Tumor 4,Tumor
366,367,Tumor 3,Tumor
362,363,Tumor 7,Tumor
320,321,Tumor 3,Tumor
384,385,Tumor 3,Tumor
397,398,Tumor 7,Tumor
399,400,Tumor 7,Tumor
599,600,Tumor 7,Tumor
643,644,Tumor 7,Tumor
442,443,Tumor 4,Tumor
426,427,Tumor 4,Tumor
381,382,Tumor 4,Tumor
401,402,Tumor 7,Tumor
467,468,Tumor 4,Tumor
581,582,Tumor 7,Tumor
571,572,Tumor 7,Tumor
533,534,Tumor 7,Tumor
532,533,Tumor 7,Tumor
631,632,Tumor 2 (Ki67 Proliferating),Tumor
615,616,Tumor 7,Tumor
540,541,Tumor 7,Tumor
570,571,Tumor 7,Tumor
469,470,Tumor 3,Tumor
501,502,Tumor 7,Tumor
575,576,Tumor 3,Tumor
563,564,Tumor 3,Tumor
555,556,Tumor 3,Tumor
1265,1266,Tumor 3,Tumor
1044,1045,Tumor 3,Tumor
1100,1101,Tumor 3,Tumor
1190,1191,Tumor 4,Tumor
1129,1130,Tumor 3,Tumor
1358,1359,Tumor 2 (Ki67 Proliferating),Tumor
561,562,Tumor 7,Tumor
586,587,Tumor 7,Tumor
565,566,Tumor 7,Tumor
568,569,Tumor 7,Tumor
511,512,Tumor 3,Tumor
939,940,Tumor 4,Tumor
963,964,Tumor 3,Tumor
986,987,Tumor 4,Tumor
993,994,Tumor 4,Tumor
991,992,Tumor 2 (Ki67 Proliferating),Tumor
1020,1021,Tumor 4,Tumor
798,799,Tumor 2 (Ki67 Proliferating),Tumor
851,852,Tumor 2 (Ki67 Proliferating),Tumor
780,781,Tumor 4,Tumor
810,811,Tumor 4,Tumor
1043,1044,Tumor 4,Tumor
445,446,Tumor 4,Tumor
505,506,Tumor 4,Tumor
443,444,Tumor 4,Tumor
370,371,Tumor 4,Tumor
434,435,Tumor 4,Tumor
274,275,Tumor 3,Tumor
489,490,Tumor 3,Tumor
462,463,Tumor 3,Tumor
429,430,Tumor 3,Tumor
341,342,Tumor 4,Tumor
326,327,Tumor 4,Tumor
1416,1417,Tumor 4,Tumor
1401,1402,Tumor 4,Tumor
1112,1113,Tumor 2 (Ki67 Proliferating),Tumor
1431,1432,Tumor 4,Tumor
1336,1337,Tumor 7,Tumor
1436,1437,Tumor 4,Tumor
1494,1495,Tumor 3,Tumor
1097,1098,Tumor 4,Tumor
1150,1151,Tumor 4,Tumor
1239,1240,Tumor 4,Tumor
1377,1378,Tumor 4,Tumor
550,551,Tumor 4,Tumor
523,524,Tumor 4,Tumor
704,705,Tumor 4,Tumor
688,689,Tumor 4,Tumor
668,669,Tumor 4,Tumor
827,828,Tumor 4,Tumor
1008,1009,Tumor 4,Tumor
685,686,Tumor 1,Tumor
695,696,Tumor 4,Tumor
604,605,Tumor 7,Tumor
614,615,Tumor 1,Tumor
629,630,Tumor 3,Tumor
546,547,Tumor 7,Tumor
518,519,Tumor 7,Tumor
684,685,Tumor 4,Tumor
639,640,Tumor 4,Tumor
635,636,Tumor 4,Tumor
773,774,Tumor 4,Tumor
738,739,Tumor 4,Tumor
741,742,Tumor 4,Tumor
693,694,Tumor 4,Tumor
705,706,Tumor 4,Tumor
123,124,Tumor 3,Tumor
124,125,Tumor 3,Tumor
97,98,Tumor 3,Tumor
461,462,Tumor 7,Tumor
483,484,Tumor 2 (Ki67 Proliferating),Tumor
496,497,Tumor 7,Tumor
453,454,Tumor 3,Tumor
288,289,Tumor 7,Tumor
319,320,Tumor 2 (Ki67 Proliferating),Tumor
400,401,Tumor 7,Tumor
365,366,Tumor 3,Tumor
457,458,Tumor 7,Tumor
424,425,Tumor 3,Tumor
57,58,Tumor 2 (Ki67 Proliferating),Tumor
367,368,Tumor 4,Tumor
263,264,Tumor 4,Tumor
265,266,Tumor 4,Tumor
188,189,Tumor 3,Tumor
203,204,Tumor 3,Tumor
480,481,Tumor 2 (Ki67 Proliferating),Tumor
450,451,Tumor 4,Tumor
435,436,Tumor 4,Tumor
379,380,Tumor 4,Tumor
416,417,Tumor 4,Tumor
524,525,Tumor 4,Tumor
422,423,Tumor 4,Tumor
293,294,Tumor 4,Tumor
418,419,Tumor 4,Tumor
447,448,Tumor 4,Tumor
417,418,Tumor 4,Tumor
389,390,Tumor 4,Tumor
544,545,Tumor 4,Tumor
619,620,Tumor 4,Tumor
572,573,Tumor 4,Tumor
642,643,Tumor 4,Tumor
37,38,Tumor 4,Tumor
6,7,Tumor 4,Tumor
4,5,Tumor 4,Tumor
44,45,Tumor 4,Tumor
7,8,Tumor 4,Tumor
41,42,Tumor 4,Tumor
3,4,Tumor 4,Tumor
0,1,Tumor 4,Tumor
170,171,Tumor 4,Tumor
185,186,Tumor 4,Tumor
647,648,Tumor 3,Tumor
660,661,Tumor 7,Tumor
238,239,Tumor 4,Tumor
271,272,Tumor 4,Tumor
493,494,Tumor 3,Tumor
488,489,Tumor 3,Tumor
454,455,Tumor 3,Tumor
528,529,Tumor 2 (Ki67 Proliferating),Tumor
530,531,Tumor 3,Tumor
502,503,Tumor 3,Tumor
470,471,Tumor 3,Tumor
412,413,Tumor 3,Tumor
1660,1661,Tumor 4,Tumor
1630,1631,Tumor 4,Tumor
1642,1643,Tumor 4,Tumor
1313,1314,Tumor 2 (Ki67 Proliferating),Tumor
1344,1345,Tumor 2 (Ki67 Proliferating),Tumor
1138,1139,Tumor 2 (Ki67 Proliferating),Tumor
1172,1173,Tumor 2 (Ki67 Proliferating),Tumor
1122,1123,Tumor 3,Tumor
1161,1162,Tumor 3,Tumor
1107,1108,Tumor 2 (Ki67 Proliferating),Tumor
1192,1193,Tumor 3,Tumor
1128,1129,Tumor 4,Tumor
1081,1082,Tumor 4,Tumor
1144,1145,Tumor 4,Tumor
1105,1106,Tumor 4,Tumor
1092,1093,Tumor 4,Tumor
1095,1096,Tumor 4,Tumor
1269,1270,Tumor 4,Tumor
1241,1242,Tumor 4,Tumor
1331,1332,Tumor 4,Tumor
1361,1362,Tumor 4,Tumor
1351,1352,Tumor 4,Tumor
1197,1198,Tumor 2 (Ki67 Proliferating),Tumor
1180,1181,Tumor 4,Tumor
1142,1143,Tumor 4,Tumor
1188,1189,Tumor 4,Tumor
1163,1164,Tumor 2 (Ki67 Proliferating),Tumor
1195,1196,Tumor 2 (Ki67 Proliferating),Tumor
937,938,Tumor 4,Tumor
943,944,Tumor 4,Tumor
654,655,Tumor 4,Tumor
627,628,Tumor 4,Tumor
432,433,Tumor 4,Tumor
410,411,Tumor 4,Tumor
428,429,Tumor 4,Tumor
942,943,Tumor 2 (Ki67 Proliferating),Tumor
923,924,Tumor 2 (Ki67 Proliferating),Tumor
950,951,Tumor 2 (Ki67 Proliferating),Tumor
222,223,Tumor 4,Tumor
232,233,Tumor 4,Tumor
1296,1297,Tumor 4,Tumor
1372,1373,Tumor 4,Tumor
1359,1360,Tumor 4,Tumor
1407,1408,Tumor 4,Tumor
1667,1668,Tumor 3,Tumor
1425,1426,Tumor 4,Tumor
1370,1371,Tumor 4,Tumor
1309,1310,Tumor 7,Tumor
628,629,Tumor 4,Tumor
230,231,Tumor 3,Tumor
342,343,Tumor 4,Tumor
334,335,Tumor 4,Tumor
335,336,Tumor 4,Tumor
298,299,Tumor 4,Tumor
856,857,Tumor 2 (Ki67 Proliferating),Tumor
1458,1459,Tumor 4,Tumor
1503,1504,Tumor 4,Tumor
1467,1468,Tumor 4,Tumor
519,520,Tumor 4,Tumor
527,528,Tumor 7,Tumor
504,505,Tumor 7,Tumor
448,449,Tumor 7,Tumor
689,690,Tumor 2 (Ki67 Proliferating),Tumor
777,778,Tumor 4,Tumor
808,809,Tumor 4,Tumor
1025,1026,Tumor 4,Tumor
246,247,Tumor 3,Tumor
195,196,Tumor 7,Tumor
152,153,Tumor 3,Tumor
278,279,Tumor 4,Tumor
194,195,Tumor 4,Tumor
315,316,Tumor 4,Tumor
340,341,Tumor 4,Tumor
337,338,Tumor 3,Tumor
351,352,Tumor 3,Tumor
376,377,Tumor 7,Tumor
338,339,Tumor 7,Tumor
286,287,Tumor 3,Tumor
180,181,Tumor 4,Tumor
347,348,Tumor 4,Tumor
374,375,Tumor 4,Tumor
375,376,Tumor 4,Tumor
259,260,Tumor 4,Tumor
227,228,Tumor 4,Tumor
193,194,Tumor 4,Tumor
250,251,Tumor 4,Tumor
261,262,Tumor 3,Tumor
287,288,Tumor 4,Tumor
490,491,Tumor 4,Tumor
144,145,Tumor 4,Tumor
46,47,Tumor 4,Tumor
38,39,Tumor 4,Tumor
35,36,Tumor 3,Tumor
90,91,Tumor 4,Tumor
136,137,Tumor 4,Tumor
113,114,Tumor 4,Tumor
74,75,Tumor 4,Tumor
86,87,Tumor 4,Tumor
62,63,Tumor 4,Tumor
54,55,Tumor 4,Tumor
120,121,Tumor 4,Tumor
104,105,Tumor 4,Tumor
205,206,Tumor 4,Tumor
220,221,Tumor 4,Tumor
165,166,Tumor 4,Tumor
159,160,Tumor 4,Tumor
132,133,Tumor 4,Tumor
133,134,Tumor 4,Tumor
371,372,Tumor 4,Tumor
611,612,Tumor 7,Tumor
569,570,Tumor 7,Tumor
539,540,Tumor 2 (Ki67 Proliferating),Tumor
512,513,Tumor 4,Tumor
602,603,Tumor 4,Tumor
597,598,Tumor 7,Tumor
623,624,Tumor 3,Tumor
648,649,Tumor 3,Tumor
547,548,Tumor 4,Tumor
290,291,Tumor 4,Tumor
257,258,Tumor 4,Tumor
312,313,Tumor 4,Tumor
248,249,Tumor 4,Tumor
431,432,Tumor 4,Tumor
316,317,Tumor 4,Tumor
314,315,Tumor 4,Tumor
392,393,Tumor 4,Tumor
459,460,Tumor 3,Tumor
436,437,Tumor 3,Tumor
353,354,Tumor 4,Tumor
408,409,Tumor 3,Tumor
1247,1248,Tumor 3,Tumor
1294,1295,Tumor 3,Tumor
1258,1259,Tumor 3,Tumor
1223,1224,Tumor 2 (Ki67 Proliferating),Tumor
1262,1263,Tumor 2 (Ki67 Proliferating),Tumor
1232,1233,Tumor 3,Tumor
1204,1205,Tumor 3,Tumor
1199,1200,Tumor 4,Tumor
1173,1174,Tumor 4,Tumor
1229,1230,Tumor 4,Tumor
1228,1229,Tumor 3,Tumor
598,599,Tumor 4,Tumor
1014,1015,Tumor 2 (Ki67 Proliferating),Tumor
979,980,Tumor 2 (Ki67 Proliferating),Tumor
977,978,Tumor 3,Tumor
1042,1043,Tumor 2 (Ki67 Proliferating),Tumor
1022,1023,Tumor 2 (Ki67 Proliferating),Tumor
317,318,Tumor 4,Tumor
296,297,Tumor 4,Tumor
311,312,Tumor 4,Tumor
427,428,Tumor 3,Tumor
405,406,Tumor 2 (Ki67 Proliferating),Tumor
1363,1364,Tumor 4,Tumor
1110,1111,Tumor 4,Tumor
1317,1318,Tumor 4,Tumor
1320,1321,Tumor 4,Tumor
1293,1294,Tumor 4,Tumor
1303,1304,Tumor 4,Tumor
1253,1254,Tumor 4,Tumor
1271,1272,Tumor 4,Tumor
1380,1381,Tumor 4,Tumor
1373,1374,Tumor 4,Tumor
1299,1300,Tumor 2 (Ki67 Proliferating),Tumor
1516,1517,Tumor 4,Tumor
761,762,Tumor 4,Tumor
701,702,Tumor 2 (Ki67 Proliferating),Tumor
178,179,Tumor 7,Tumor
219,220,Tumor 7,Tumor
212,213,Tumor 2 (Ki67 Proliferating),Tumor
189,190,Tumor 7,Tumor
157,158,Tumor 7,Tumor
173,174,Tumor 4,Tumor
234,235,Tumor 4,Tumor
130,131,Tumor 2 (Ki67 Proliferating),Tumor
146,147,Tumor 4,Tumor
17,18,Tumor 3,Tumor
8,9,Tumor 3,Tumor
15,16,Tumor 4,Tumor
153,154,Tumor 4,Tumor
116,117,Tumor 4,Tumor
223,224,Tumor 4,Tumor
260,261,Tumor 4,Tumor
181,182,Tumor 4,Tumor
201,202,Tumor 4,Tumor
182,183,Tumor 4,Tumor
186,187,Tumor 3,Tumor
213,214,Tumor 3,Tumor
464,465,Tumor 4,Tumor
388,389,Tumor 4,Tumor
406,407,Tumor 4,Tumor
122,123,Tumor 3,Tumor
150,151,Tumor 3,Tumor
368,369,Tumor 4,Tumor
369,370,Tumor 4,Tumor
297,298,Tumor 4,Tumor
275,276,Tumor 4,Tumor
328,329,Tumor 4,Tumor
1291,1292,Tumor 4,Tumor
1345,1346,Tumor 4,Tumor
593,594,Tumor 4,Tumor
475,476,Tumor 4,Tumor
411,412,Tumor 2 (Ki67 Proliferating),Tumor
348,349,Tumor 3,Tumor
377,378,Tumor 2 (Ki67 Proliferating),Tumor
283,284,Tumor 4,Tumor
357,358,Tumor 2 (Ki67 Proliferating),Tumor
305,306,Tumor 4,Tumor
308,309,Tumor 2 (Ki67 Proliferating),Tumor
373,374,Tumor 3,Tumor
345,346,Tumor 2 (Ki67 Proliferating),Tumor
390,391,Tumor 2 (Ki67 Proliferating),Tumor
385,386,Tumor 3,Tumor
1203,1204,Tumor 4,Tumor
1220,1221,Tumor 4,Tumor
1176,1177,Tumor 4,Tumor
306,307,Tumor 4,Tumor
361,362,Tumor 4,Tumor
77,78,Tumor 4,Tumor
42,43,Tumor 3,Tumor
65,66,Tumor 4,Tumor
88,89,Tumor 4,Tumor
171,172,Tumor 4,Tumor
177,178,Tumor 4,Tumor
224,225,Tumor 4,Tumor
30,31,Tumor 3,Tumor
81,82,Tumor 3,Tumor
84,85,Tumor 2 (Ki67 Proliferating),Tumor
70,71,Tumor 3,Tumor
51,52,Tumor 2 (Ki67 Proliferating),Tumor
83,84,Tumor 3,Tumor
137,138,Tumor 4,Tumor
53,54,Tumor 4,Tumor
55,56,Tumor 4,Tumor
99,100,Tumor 4,Tumor
49,50,Tumor 4,Tumor
33,34,Tumor 4,Tumor
27,28,Tumor 4,Tumor
82,83,Tumor 3,Tumor
80,81,Tumor 4,Tumor
111,112,Tumor 4,Tumor
92,93,Tumor 4,Tumor
24,25,Tumor 4,Tumor
183,184,Tumor 2 (Ki67 Proliferating),Tumor
225,226,Tumor 3,Tumor
143,144,Tumor 3,Tumor
169,170,Tumor 2 (Ki67 Proliferating),Tumor
233,234,Tumor 2 (Ki67 Proliferating),Tumor
284,285,Tumor 3,Tumor
209,210,Tumor 2 (Ki67 Proliferating),Tumor
210,211,Tumor 3,Tumor
321,322,Tumor 3,Tumor
309,310,Tumor 4,Tumor
253,254,Tumor 4,Tumor
463,464,Tumor 4,Tumor
500,501,Tumor 4,Tumor
517,518,Tumor 4,Tumor
578,579,Tumor 4,Tumor
127,128,Tumor 3,Tumor
145,146,Tumor 3,Tumor
151,152,Tumor 3,Tumor
105,106,Tumor 3,Tumor
167,168,Tumor 3,Tumor
121,122,Tumor 3,Tumor
100,101,Tumor 3,Tumor
95,96,Tumor 4,Tumor
129,130,Tumor 2 (Ki67 Proliferating),Tumor
126,127,Tumor 3,Tumor
21,22,Tumor 2 (Ki67 Proliferating),Tumor
29,30,Tumor 3,Tumor
