,CELL_ID,CELL_TYPE,CELL_CLASS
1062,1063,Tumor 4,Tumor
163,164,Tumor 7,Tumor
135,136,Tumor 7,Tumor
121,122,Tumor 7,Tumor
151,152,Tumor 7,Tumor
99,100,Tumor 4,Tumor
102,103,Tumor 7,Tumor
113,114,Tumor 3,Tumor
83,84,Tumor 7,Tumor
129,130,Tumor 7,Tumor
107,108,Tumor 7,Tumor
140,141,Tumor 7,Tumor
149,150,Tumor 7,Tumor
164,165,Tumor 7,Tumor
153,154,Tumor 7,Tumor
169,170,Tumor 7,Tumor
132,133,Tumor 7,Tumor
373,374,Tumor 7,Tumor
369,370,Tumor 4,Tumor
126,127,Tumor 7,Tumor
71,72,Tumor 2 (Ki67 Proliferating),Tumor
89,90,Tumor 7,Tumor
90,91,Tumor 7,Tumor
30,31,Tumor 7,Tumor
26,27,Tumor 7,Tumor
86,87,Tumor 4,Tumor
1172,1173,Tumor 4,Tumor
1065,1066,Tumor 4,Tumor
165,166,Tumor 7,Tumor
146,147,Tumor 7,Tumor
248,249,Tumor 7,Tumor
1229,1230,Tumor 3,Tumor
1270,1271,Tumor 7,Tumor
1246,1247,Tumor 7,Tumor
1280,1281,Tumor 4,Tumor
1262,1263,Tumor 4,Tumor
1108,1109,Tumor 4,Tumor
1120,1121,Tumor 4,Tumor
442,443,Tumor 3,Tumor
421,422,Tumor 1,Tumor
504,505,Tumor 7,Tumor
393,394,Tumor 7,Tumor
780,781,Tumor 7,Tumor
811,812,Tumor 7,Tumor
760,761,Tumor 3,Tumor
1155,1156,Tumor 4,Tumor
1124,1125,Tumor 4,Tumor
925,926,Tumor 4,Tumor
1277,1278,Tumor 7,Tumor
1291,1292,Tumor 7,Tumor
1686,1687,Tumor 1,Tumor
1375,1376,Tumor 4,Tumor
1517,1518,Tumor 4,Tumor
1534,1535,Tumor 4,Tumor
1550,1551,Tumor 7,Tumor
1559,1560,Tumor 7,Tumor
1588,1589,Tumor 7,Tumor
1576,1577,Tumor 7,Tumor
1585,1586,Tumor 4,Tumor
1705,1706,Tumor 3,Tumor
1700,1701,Tumor 3,Tumor
1670,1671,Tumor 7,Tumor
1638,1639,Tumor 1,Tumor
1660,1661,Tumor 7,Tumor
1659,1660,Tumor 7,Tumor
1672,1673,Tumor 7,Tumor
1676,1677,Tumor 7,Tumor
1392,1393,Tumor 4,Tumor
1326,1327,Tumor 4,Tumor
1373,1374,Tumor 4,Tumor
1208,1209,Tumor 4,Tumor
1145,1146,Tumor 4,Tumor
1142,1143,Tumor 4,Tumor
1094,1095,Tumor 4,Tumor
1220,1221,Tumor 4,Tumor
413,414,Tumor 4,Tumor
195,196,Tumor 7,Tumor
27,28,Tumor 7,Tumor
36,37,Tumor 7,Tumor
68,69,Tumor 4,Tumor
59,60,Tumor 4,Tumor
69,70,Tumor 7,Tumor
78,79,Tumor 7,Tumor
25,26,Tumor 3,Tumor
70,71,Tumor 7,Tumor
49,50,Tumor 4,Tumor
82,83,Tumor 5,Tumor
48,49,Tumor 7,Tumor
64,65,Tumor 7,Tumor
108,109,Tumor 7,Tumor
104,105,Tumor 7,Tumor
131,132,Tumor 7,Tumor
136,137,Tumor 4,Tumor
75,76,Tumor 4,Tumor
95,96,Tumor 4,Tumor
156,157,Tumor 4,Tumor
152,153,Tumor 3,Tumor
190,191,Tumor 3,Tumor
1138,1139,Tumor 4,Tumor
1181,1182,Tumor 4,Tumor
1099,1100,Tumor 4,Tumor
958,959,Tumor 4,Tumor
1010,1011,Tumor 7,Tumor
1043,1044,Tumor 4,Tumor
209,210,Tumor 7,Tumor
179,180,Tumor 7,Tumor
175,176,Tumor 7,Tumor
231,232,Tumor 7,Tumor
185,186,Tumor 7,Tumor
235,236,Tumor 7,Tumor
232,233,Tumor 7,Tumor
224,225,Tumor 7,Tumor
255,256,Tumor 7,Tumor
201,202,Tumor 7,Tumor
264,265,Tumor 7,Tumor
211,212,Tumor 7,Tumor
574,575,Tumor 3,Tumor
619,620,Tumor 7,Tumor
647,648,Tumor 7,Tumor
610,611,Tumor 7,Tumor
821,822,Tumor 4,Tumor
605,606,Tumor 7,Tumor
1333,1334,Tumor 3,Tumor
1316,1317,Tumor 3,Tumor
1347,1348,Tumor 3,Tumor
1313,1314,Tumor 6 / DC,Tumor
1287,1288,Tumor 7,Tumor
1256,1257,Tumor 3,Tumor
1354,1355,Tumor 2 (Ki67 Proliferating),Tumor
1324,1325,Tumor 7,Tumor
1330,1331,Tumor 7,Tumor
1337,1338,Tumor 3,Tumor
1365,1366,Tumor 4,Tumor
1211,1212,Tumor 7,Tumor
1276,1277,Tumor 4,Tumor
964,965,Tumor 7,Tumor
1179,1180,Tumor 1,Tumor
1128,1129,Tumor 7,Tumor
1158,1159,Tumor 1,Tumor
1046,1047,Tumor 7,Tumor
998,999,Tumor 3,Tumor
1009,1010,Tumor 7,Tumor
1248,1249,Tumor 4,Tumor
1261,1262,Tumor 4,Tumor
1173,1174,Tumor 4,Tumor
1264,1265,Tumor 4,Tumor
1289,1290,Tumor 4,Tumor
709,710,Tumor 4,Tumor
781,782,Tumor 7,Tumor
747,748,Tumor 4,Tumor
529,530,Tumor 7,Tumor
433,434,Tumor 7,Tumor
475,476,Tumor 7,Tumor
397,398,Tumor 7,Tumor
317,318,Tumor 7,Tumor
284,285,Tumor 7,Tumor
367,368,Tumor 7,Tumor
403,404,Tumor 7,Tumor
368,369,Tumor 7,Tumor
347,348,Tumor 7,Tumor
326,327,Tumor 7,Tumor
395,396,Tumor 7,Tumor
376,377,Tumor 7,Tumor
513,514,Tumor 7,Tumor
505,506,Tumor 7,Tumor
484,485,Tumor 7,Tumor
502,503,Tumor 7,Tumor
457,458,Tumor 7,Tumor
410,411,Tumor 7,Tumor
438,439,Tumor 7,Tumor
42,43,Tumor 4,Tumor
834,835,Tumor 7,Tumor
946,947,Tumor 7,Tumor
918,919,Tumor 7,Tumor
815,816,Tumor 2 (Ki67 Proliferating),Tumor
850,851,Tumor 7,Tumor
899,900,Tumor 3,Tumor
316,317,Tumor 4,Tumor
928,929,Tumor 7,Tumor
900,901,Tumor 7,Tumor
973,974,Tumor 7,Tumor
1022,1023,Tumor 4,Tumor
953,954,Tumor 7,Tumor
1001,1002,Tumor 7,Tumor
1005,1006,Tumor 7,Tumor
1412,1413,Tumor 4,Tumor
1462,1463,Tumor 2 (Ki67 Proliferating),Tumor
1432,1433,Tumor 4,Tumor
1092,1093,Tumor 7,Tumor
1066,1067,Tumor 7,Tumor
1067,1068,Tumor 7,Tumor
1085,1086,Tumor 7,Tumor
1031,1032,Tumor 7,Tumor
1123,1124,Tumor 7,Tumor
1253,1254,Tumor 4,Tumor
1205,1206,Tumor 4,Tumor
1300,1301,Tumor 7,Tumor
1665,1666,Tumor 4,Tumor
1685,1686,Tumor 4,Tumor
1713,1714,Tumor 4,Tumor
1712,1713,Tumor 4,Tumor
1529,1530,Tumor 4,Tumor
1527,1528,Tumor 3,Tumor
1351,1352,Tumor 3,Tumor
1355,1356,Tumor 7,Tumor
1395,1396,Tumor 1,Tumor
1598,1599,Tumor 7,Tumor
1613,1614,Tumor 7,Tumor
1637,1638,Tumor 7,Tumor
1653,1654,Tumor 4,Tumor
1632,1633,Tumor 7,Tumor
1655,1656,Tumor 4,Tumor
1675,1676,Tumor 4,Tumor
1633,1634,Tumor 7,Tumor
1614,1615,Tumor 3,Tumor
1593,1594,Tumor 3,Tumor
1601,1602,Tumor 2 (Ki67 Proliferating),Tumor
1574,1575,Tumor 3,Tumor
1579,1580,Tumor 7,Tumor
1419,1420,Tumor 4,Tumor
1454,1455,Tumor 4,Tumor
1453,1454,Tumor 4,Tumor
1279,1280,Tumor 4,Tumor
1717,1718,Tumor 4,Tumor
1677,1678,Tumor 4,Tumor
1678,1679,Tumor 3,Tumor
1704,1705,Tumor 1,Tumor
1714,1715,Tumor 4,Tumor
1699,1700,Tumor 7,Tumor
1720,1721,Tumor 6 / DC,Tumor
1697,1698,Tumor 3,Tumor
1548,1549,Tumor 4,Tumor
1349,1350,Tumor 4,Tumor
246,247,Tumor 7,Tumor
223,224,Tumor 7,Tumor
325,326,Tumor 7,Tumor
228,229,Tumor 7,Tumor
391,392,Tumor 7,Tumor
445,446,Tumor 4,Tumor
353,354,Tumor 1,Tumor
263,264,Tumor 7,Tumor
238,239,Tumor 7,Tumor
301,302,Tumor 7,Tumor
226,227,Tumor 7,Tumor
303,304,Tumor 7,Tumor
243,244,Tumor 7,Tumor
218,219,Tumor 7,Tumor
182,183,Tumor 1,Tumor
194,195,Tumor 7,Tumor
187,188,Tumor 7,Tumor
178,179,Tumor 7,Tumor
143,144,Tumor 3,Tumor
188,189,Tumor 7,Tumor
344,345,Tumor 7,Tumor
289,290,Tumor 7,Tumor
308,309,Tumor 7,Tumor
346,347,Tumor 7,Tumor
213,214,Tumor 7,Tumor
138,139,Tumor 4,Tumor
180,181,Tumor 7,Tumor
1105,1106,Tumor 4,Tumor
978,979,Tumor 4,Tumor
337,338,Tumor 7,Tumor
293,294,Tumor 7,Tumor
307,308,Tumor 3,Tumor
277,278,Tumor 7,Tumor
272,273,Tumor 7,Tumor
340,341,Tumor 7,Tumor
313,314,Tumor 7,Tumor
288,289,Tumor 3,Tumor
796,797,Tumor 7,Tumor
756,757,Tumor 7,Tumor
773,774,Tumor 7,Tumor
783,784,Tumor 7,Tumor
742,743,Tumor 7,Tumor
762,763,Tumor 7,Tumor
777,778,Tumor 7,Tumor
763,764,Tumor 7,Tumor
740,741,Tumor 7,Tumor
751,752,Tumor 7,Tumor
678,679,Tumor 7,Tumor
1235,1236,Tumor 1,Tumor
1204,1205,Tumor 7,Tumor
1244,1245,Tumor 1,Tumor
1213,1214,Tumor 7,Tumor
1216,1217,Tumor 3,Tumor
1225,1226,Tumor 7,Tumor
1312,1313,Tumor 7,Tumor
1283,1284,Tumor 3,Tumor
1271,1272,Tumor 1,Tumor
1284,1285,Tumor 4,Tumor
1247,1248,Tumor 1,Tumor
1273,1274,Tumor 7,Tumor
1301,1302,Tumor 3,Tumor
1302,1303,Tumor 4,Tumor
1290,1291,Tumor 7,Tumor
1314,1315,Tumor 7,Tumor
1331,1332,Tumor 3,Tumor
1298,1299,Tumor 7,Tumor
1268,1269,Tumor 2 (Ki67 Proliferating),Tumor
1236,1237,Tumor 3,Tumor
1267,1268,Tumor 7,Tumor
1233,1234,Tumor 7,Tumor
1296,1297,Tumor 2 (Ki67 Proliferating),Tumor
1285,1286,Tumor 7,Tumor
1257,1258,Tumor 2 (Ki67 Proliferating),Tumor
1153,1154,Tumor 3,Tumor
1064,1065,Tumor 3,Tumor
1028,1029,Tumor 3,Tumor
1000,1001,Tumor 3,Tumor
1095,1096,Tumor 3,Tumor
1116,1117,Tumor 3,Tumor
1101,1102,Tumor 3,Tumor
1069,1070,Tumor 7,Tumor
1074,1075,Tumor 7,Tumor
1087,1088,Tumor 3,Tumor
1448,1449,Tumor 4,Tumor
1455,1456,Tumor 7,Tumor
1445,1446,Tumor 3,Tumor
1426,1427,Tumor 1,Tumor
1443,1444,Tumor 7,Tumor
1411,1412,Tumor 1,Tumor
1282,1283,Tumor 4,Tumor
1317,1318,Tumor 3,Tumor
1491,1492,Tumor 1,Tumor
1518,1519,Tumor 7,Tumor
1514,1515,Tumor 2 (Ki67 Proliferating),Tumor
1498,1499,Tumor 2 (Ki67 Proliferating),Tumor
1209,1210,Tumor 2 (Ki67 Proliferating),Tumor
1260,1261,Tumor 4,Tumor
1249,1250,Tumor 7,Tumor
1166,1167,Tumor 3,Tumor
1127,1128,Tumor 3,Tumor
1186,1187,Tumor 3,Tumor
1193,1194,Tumor 3,Tumor
1195,1196,Tumor 3,Tumor
1083,1084,Tumor 6 / DC,Tumor
885,886,Tumor 4,Tumor
1218,1219,Tumor 4,Tumor
1238,1239,Tumor 4,Tumor
1221,1222,Tumor 4,Tumor
1134,1135,Tumor 4,Tumor
659,660,Tumor 7,Tumor
640,641,Tumor 7,Tumor
392,393,Tumor 7,Tumor
419,420,Tumor 7,Tumor
405,406,Tumor 4,Tumor
481,482,Tumor 4,Tumor
294,295,Tumor 3,Tumor
327,328,Tumor 4,Tumor
378,379,Tumor 7,Tumor
398,399,Tumor 7,Tumor
596,597,Tumor 1,Tumor
432,433,Tumor 4,Tumor
625,626,Tumor 7,Tumor
536,537,Tumor 4,Tumor
192,193,Tumor 4,Tumor
227,228,Tumor 4,Tumor
396,397,Tumor 4,Tumor
299,300,Tumor 4,Tumor
234,235,Tumor 4,Tumor
424,425,Tumor 4,Tumor
310,311,Tumor 4,Tumor
351,352,Tumor 4,Tumor
923,924,Tumor 3,Tumor
873,874,Tumor 7,Tumor
870,871,Tumor 7,Tumor
957,958,Tumor 3,Tumor
955,956,Tumor 7,Tumor
956,957,Tumor 2 (Ki67 Proliferating),Tumor
963,964,Tumor 2 (Ki67 Proliferating),Tumor
939,940,Tumor 3,Tumor
984,985,Tumor 2 (Ki67 Proliferating),Tumor
972,973,Tumor 3,Tumor
585,586,Tumor 4,Tumor
910,911,Tumor 7,Tumor
889,890,Tumor 7,Tumor
930,931,Tumor 7,Tumor
934,935,Tumor 7,Tumor
924,925,Tumor 7,Tumor
785,786,Tumor 7,Tumor
884,885,Tumor 7,Tumor
879,880,Tumor 7,Tumor
338,339,Tumor 4,Tumor
467,468,Tumor 4,Tumor
477,478,Tumor 4,Tumor
455,456,Tumor 4,Tumor
336,337,Tumor 4,Tumor
278,279,Tumor 4,Tumor
359,360,Tumor 4,Tumor
37,38,Tumor 4,Tumor
217,218,Tumor 4,Tumor
286,287,Tumor 4,Tumor
987,988,Tumor 3,Tumor
1114,1115,Tumor 7,Tumor
1103,1104,Tumor 7,Tumor
1251,1252,Tumor 3,Tumor
1232,1233,Tumor 7,Tumor
1223,1224,Tumor 4,Tumor
1117,1118,Tumor 4,Tumor
1566,1567,Tumor 4,Tumor
1464,1465,Tumor 2 (Ki67 Proliferating),Tumor
1385,1386,Tumor 4,Tumor
1381,1382,Tumor 7,Tumor
1594,1595,Tumor 7,Tumor
1546,1547,Tumor 4,Tumor
1535,1536,Tumor 7,Tumor
1430,1431,Tumor 7,Tumor
1478,1479,Tumor 7,Tumor
1589,1590,Tumor 3,Tumor
1578,1579,Tumor 3,Tumor
1577,1578,Tumor 1,Tumor
1636,1637,Tumor 7,Tumor
1628,1629,Tumor 7,Tumor
1626,1627,Tumor 7,Tumor
1611,1612,Tumor 1,Tumor
1639,1640,Tumor 7,Tumor
1363,1364,Tumor 4,Tumor
1635,1636,Tumor 4,Tumor
1662,1663,Tumor 7,Tumor
1679,1680,Tumor 7,Tumor
1681,1682,Tumor 4,Tumor
1651,1652,Tumor 7,Tumor
1658,1659,Tumor 3,Tumor
1652,1653,Tumor 1,Tumor
1647,1648,Tumor 7,Tumor
1507,1508,Tumor 7,Tumor
1558,1559,Tumor 2 (Ki67 Proliferating),Tumor
1541,1542,Tumor 1,Tumor
1536,1537,Tumor 1,Tumor
1551,1552,Tumor 7,Tumor
1561,1562,Tumor 4,Tumor
1543,1544,Tumor 4,Tumor
1587,1588,Tumor 2 (Ki67 Proliferating),Tumor
1538,1539,Tumor 4,Tumor
1483,1484,Tumor 4,Tumor
1335,1336,Tumor 4,Tumor
1304,1305,Tumor 4,Tumor
1389,1390,Tumor 4,Tumor
1297,1298,Tumor 4,Tumor
1292,1293,Tumor 4,Tumor
1020,1021,Tumor 4,Tumor
937,938,Tumor 4,Tumor
932,933,Tumor 4,Tumor
976,977,Tumor 4,Tumor
357,358,Tumor 3,Tumor
350,351,Tumor 7,Tumor
321,322,Tumor 1,Tumor
523,524,Tumor 3,Tumor
524,525,Tumor 3,Tumor
274,275,Tumor 7,Tumor
292,293,Tumor 7,Tumor
385,386,Tumor 7,Tumor
414,415,Tumor 7,Tumor
386,387,Tumor 7,Tumor
423,424,Tumor 7,Tumor
407,408,Tumor 7,Tumor
417,418,Tumor 7,Tumor
653,654,Tumor 7,Tumor
244,245,Tumor 7,Tumor
219,220,Tumor 7,Tumor
212,213,Tumor 7,Tumor
258,259,Tumor 7,Tumor
251,252,Tumor 3,Tumor
270,271,Tumor 7,Tumor
236,237,Tumor 7,Tumor
249,250,Tumor 7,Tumor
273,274,Tumor 7,Tumor
220,221,Tumor 7,Tumor
1106,1107,Tumor 4,Tumor
1149,1150,Tumor 4,Tumor
714,715,Tumor 7,Tumor
805,806,Tumor 4,Tumor
765,766,Tumor 4,Tumor
1174,1175,Tumor 7,Tumor
1196,1197,Tumor 3,Tumor
1197,1198,Tumor 7,Tumor
1234,1235,Tumor 7,Tumor
1254,1255,Tumor 1,Tumor
1250,1251,Tumor 3,Tumor
1210,1211,Tumor 3,Tumor
1217,1218,Tumor 7,Tumor
1320,1321,Tumor 7,Tumor
1154,1155,Tumor 7,Tumor
1131,1132,Tumor 4,Tumor
1112,1113,Tumor 7,Tumor
1136,1137,Tumor 7,Tumor
1102,1103,Tumor 7,Tumor
1111,1112,Tumor 1,Tumor
1130,1131,Tumor 7,Tumor
1129,1130,Tumor 3,Tumor
1109,1110,Tumor 7,Tumor
1148,1149,Tumor 7,Tumor
1160,1161,Tumor 3,Tumor
1368,1369,Tumor 3,Tumor
1360,1361,Tumor 3,Tumor
1427,1428,Tumor 7,Tumor
1431,1432,Tumor 7,Tumor
1332,1333,Tumor 7,Tumor
1415,1416,Tumor 3,Tumor
1400,1401,Tumor 1,Tumor
1390,1391,Tumor 3,Tumor
1409,1410,Tumor 1,Tumor
1434,1435,Tumor 1,Tumor
1425,1426,Tumor 1,Tumor
1479,1480,Tumor 3,Tumor
1465,1466,Tumor 3,Tumor
1488,1489,Tumor 3,Tumor
1492,1493,Tumor 3,Tumor
1463,1464,Tumor 7,Tumor
1165,1166,Tumor 3,Tumor
1049,1050,Tumor 4,Tumor
1100,1101,Tumor 4,Tumor
1060,1061,Tumor 7,Tumor
1098,1099,Tumor 7,Tumor
1122,1123,Tumor 3,Tumor
1135,1136,Tumor 3,Tumor
1033,1034,Tumor 3,Tumor
1014,1015,Tumor 7,Tumor
1036,1037,Tumor 7,Tumor
1082,1083,Tumor 7,Tumor
1078,1079,Tumor 4,Tumor
1056,1057,Tumor 4,Tumor
1084,1085,Tumor 4,Tumor
576,577,Tumor 7,Tumor
550,551,Tumor 7,Tumor
570,571,Tumor 2 (Ki67 Proliferating),Tumor
465,466,Tumor 4,Tumor
557,558,Tumor 3,Tumor
328,329,Tumor 7,Tumor
309,310,Tumor 1,Tumor
358,359,Tumor 3,Tumor
849,850,Tumor 4,Tumor
794,795,Tumor 4,Tumor
802,803,Tumor 4,Tumor
745,746,Tumor 4,Tumor
716,717,Tumor 4,Tumor
530,531,Tumor 7,Tumor
399,400,Tumor 4,Tumor
590,591,Tumor 4,Tumor
230,231,Tumor 4,Tumor
904,905,Tumor 7,Tumor
919,920,Tumor 7,Tumor
881,882,Tumor 7,Tumor
898,899,Tumor 7,Tumor
996,997,Tumor 4,Tumor
876,877,Tumor 3,Tumor
853,854,Tumor 2 (Ki67 Proliferating),Tumor
860,861,Tumor 7,Tumor
828,829,Tumor 2 (Ki67 Proliferating),Tumor
772,773,Tumor 3,Tumor
463,464,Tumor 4,Tumor
282,283,Tumor 4,Tumor
247,248,Tumor 4,Tumor
1016,1017,Tumor 1,Tumor
992,993,Tumor 3,Tumor
1013,1014,Tumor 3,Tumor
1053,1054,Tumor 7,Tumor
1030,1031,Tumor 1,Tumor
1007,1008,Tumor 7,Tumor
1189,1190,Tumor 1,Tumor
1224,1225,Tumor 4,Tumor
1207,1208,Tumor 7,Tumor
1663,1664,Tumor 4,Tumor
1549,1550,Tumor 4,Tumor
1416,1417,Tumor 1,Tumor
1403,1404,Tumor 2 (Ki67 Proliferating),Tumor
1408,1409,Tumor 1,Tumor
1623,1624,Tumor 7,Tumor
1618,1619,Tumor 7,Tumor
1634,1635,Tumor 7,Tumor
1610,1611,Tumor 7,Tumor
1602,1603,Tumor 1,Tumor
1575,1576,Tumor 7,Tumor
1553,1554,Tumor 7,Tumor
1555,1556,Tumor 7,Tumor
1565,1566,Tumor 1,Tumor
1515,1516,Tumor 1,Tumor
1525,1526,Tumor 7,Tumor
1540,1541,Tumor 7,Tumor
1520,1521,Tumor 3,Tumor
1539,1540,Tumor 1,Tumor
1401,1402,Tumor 4,Tumor
1606,1607,Tumor 4,Tumor
1567,1568,Tumor 7,Tumor
1597,1598,Tumor 1,Tumor
1609,1610,Tumor 3,Tumor
1625,1626,Tumor 3,Tumor
1631,1632,Tumor 4,Tumor
1617,1618,Tumor 4,Tumor
1596,1597,Tumor 4,Tumor
1513,1514,Tumor 4,Tumor
1612,1613,Tumor 7,Tumor
1599,1600,Tumor 7,Tumor
1621,1622,Tumor 7,Tumor
1590,1591,Tumor 2 (Ki67 Proliferating),Tumor
1642,1643,Tumor 3,Tumor
1616,1617,Tumor 3,Tumor
1572,1573,Tumor 1,Tumor
909,910,Tumor 4,Tumor
474,475,Tumor 7,Tumor
492,493,Tumor 7,Tumor
345,346,Tumor 7,Tumor
312,313,Tumor 7,Tumor
361,362,Tumor 7,Tumor
688,689,Tumor 4,Tumor
776,777,Tumor 4,Tumor
791,792,Tumor 4,Tumor
215,216,Tumor 7,Tumor
161,162,Tumor 4,Tumor
109,110,Tumor 3,Tumor
203,204,Tumor 1,Tumor
266,267,Tumor 7,Tumor
252,253,Tumor 7,Tumor
298,299,Tumor 7,Tumor
229,230,Tumor 7,Tumor
691,692,Tumor 7,Tumor
699,700,Tumor 7,Tumor
674,675,Tumor 7,Tumor
727,728,Tumor 7,Tumor
724,725,Tumor 7,Tumor
704,705,Tumor 7,Tumor
646,647,Tumor 7,Tumor
661,662,Tumor 7,Tumor
1357,1358,Tumor 3,Tumor
1378,1379,Tumor 1,Tumor
1352,1353,Tumor 3,Tumor
1327,1328,Tumor 3,Tumor
1367,1368,Tumor 7,Tumor
1402,1403,Tumor 1,Tumor
1345,1346,Tumor 3,Tumor
1150,1151,Tumor 7,Tumor
1184,1185,Tumor 7,Tumor
1097,1098,Tumor 7,Tumor
1091,1092,Tumor 7,Tumor
1143,1144,Tumor 7,Tumor
1075,1076,Tumor 7,Tumor
1021,1022,Tumor 7,Tumor
981,982,Tumor 7,Tumor
995,996,Tumor 7,Tumor
1026,1027,Tumor 7,Tumor
1037,1038,Tumor 7,Tumor
1015,1016,Tumor 2 (Ki67 Proliferating),Tumor
1045,1046,Tumor 7,Tumor
971,972,Tumor 4,Tumor
983,984,Tumor 4,Tumor
929,930,Tumor 4,Tumor
948,949,Tumor 4,Tumor
759,760,Tumor 4,Tumor
1006,1007,Tumor 2 (Ki67 Proliferating),Tumor
600,601,Tumor 4,Tumor
430,431,Tumor 7,Tumor
374,375,Tumor 7,Tumor
375,376,Tumor 7,Tumor
383,384,Tumor 7,Tumor
55,56,Tumor 3,Tumor
636,637,Tumor 4,Tumor
679,680,Tumor 4,Tumor
511,512,Tumor 4,Tumor
548,549,Tumor 4,Tumor
422,423,Tumor 7,Tumor
824,825,Tumor 2 (Ki67 Proliferating),Tumor
729,730,Tumor 6 / DC,Tumor
739,740,Tumor 3,Tumor
858,859,Tumor 7,Tumor
865,866,Tumor 7,Tumor
875,876,Tumor 7,Tumor
886,887,Tumor 7,Tumor
820,821,Tumor 7,Tumor
754,755,Tumor 7,Tumor
764,765,Tumor 7,Tumor
831,832,Tumor 7,Tumor
786,787,Tumor 6 / DC,Tumor
799,800,Tumor 7,Tumor
770,771,Tumor 7,Tumor
823,824,Tumor 1,Tumor
835,836,Tumor 7,Tumor
803,804,Tumor 4,Tumor
804,805,Tumor 7,Tumor
761,762,Tumor 7,Tumor
775,776,Tumor 7,Tumor
817,818,Tumor 7,Tumor
830,831,Tumor 7,Tumor
427,428,Tumor 4,Tumor
620,621,Tumor 4,Tumor
594,595,Tumor 4,Tumor
541,542,Tumor 4,Tumor
454,455,Tumor 3,Tumor
489,490,Tumor 7,Tumor
472,473,Tumor 3,Tumor
221,222,Tumor 4,Tumor
214,215,Tumor 4,Tumor
173,174,Tumor 4,Tumor
1586,1587,Tumor 4,Tumor
1568,1569,Tumor 4,Tumor
1500,1501,Tumor 4,Tumor
1501,1502,Tumor 4,Tumor
1471,1472,Tumor 4,Tumor
1591,1592,Tumor 4,Tumor
1580,1581,Tumor 4,Tumor
456,457,Tumor 7,Tumor
429,430,Tumor 7,Tumor
452,453,Tumor 7,Tumor
479,480,Tumor 7,Tumor
441,442,Tumor 1,Tumor
499,500,Tumor 7,Tumor
1113,1114,Tumor 7,Tumor
1035,1036,Tumor 4,Tumor
1182,1183,Tumor 4,Tumor
1126,1127,Tumor 4,Tumor
1058,1059,Tumor 4,Tumor
982,983,Tumor 4,Tumor
645,646,Tumor 7,Tumor
611,612,Tumor 7,Tumor
616,617,Tumor 7,Tumor
628,629,Tumor 7,Tumor
639,640,Tumor 4,Tumor
53,54,Tumor 5,Tumor
33,34,Tumor 4,Tumor
66,67,Tumor 2 (Ki67 Proliferating),Tumor
682,683,Tumor 4,Tumor
827,828,Tumor 4,Tumor
961,962,Tumor 4,Tumor
