,CELL_ID,CELL_TYPE,CELL_CLASS
1105,1106,Tumor 4,Tumor
1130,1131,Tumor 4,Tumor
1079,1080,Tumor 4,Tumor
1205,1206,Tumor 4,Tumor
1011,1012,Tumor 4,Tumor
1018,1019,Tumor 4,Tumor
1060,1061,Tumor 4,Tumor
965,966,Tumor 7,Tumor
896,897,Tumor 7,Tumor
878,879,Tumor 7,Tumor
911,912,Tumor 7,Tumor
932,933,Tumor 3,Tumor
931,932,Tumor 7,Tumor
865,866,Tumor 7,Tumor
888,889,Tumor 4,Tumor
497,498,Tumor 4,Tumor
535,536,Tumor 4,Tumor
773,774,Tumor 3,Tumor
797,798,Tumor 7,Tumor
729,730,Tumor 4,Tumor
737,738,Tumor 7,Tumor
796,797,Tumor 3,Tumor
622,623,Tumor 7,Tumor
663,664,Tumor 7,Tumor
725,726,Tumor 7,Tumor
681,682,Tumor 4,Tumor
816,817,Tumor 7,Tumor
858,859,Tumor 7,Tumor
840,841,Tumor 7,Tumor
807,808,Tumor 7,Tumor
808,809,Tumor 4,Tumor
968,969,Tumor 7,Tumor
954,955,Tumor 7,Tumor
921,922,Tumor 7,Tumor
910,911,Tumor 7,Tumor
947,948,Tumor 4,Tumor
934,935,Tumor 1,Tumor
907,908,Tumor 7,Tumor
1331,1332,Tumor 7,Tumor
1370,1371,Tumor 6 / DC,Tumor
1357,1358,Tumor 4,Tumor
1173,1174,Tumor 4,Tumor
1215,1216,Tumor 4,Tumor
1014,1015,Tumor 4,Tumor
1323,1324,Tumor 7,Tumor
1298,1299,Tumor 1,Tumor
1330,1331,Tumor 7,Tumor
1251,1252,Tumor 4,Tumor
1234,1235,Tumor 7,Tumor
1152,1153,Tumor 7,Tumor
1196,1197,Tumor 4,Tumor
1020,1021,Tumor 2 (Ki67 Proliferating),Tumor
726,727,Tumor 7,Tumor
754,755,Tumor 3,Tumor
1070,1071,Tumor 7,Tumor
720,721,Tumor 3,Tumor
710,711,Tumor 3,Tumor
784,785,Tumor 3,Tumor
1322,1323,Tumor 4,Tumor
673,674,Tumor 4,Tumor
652,653,Tumor 7,Tumor
701,702,Tumor 7,Tumor
743,744,Tumor 4,Tumor
659,660,Tumor 4,Tumor
665,666,Tumor 7,Tumor
628,629,Tumor 2 (Ki67 Proliferating),Tumor
2,3,Tumor 4,Tumor
84,85,Tumor 4,Tumor
500,501,Tumor 4,Tumor
507,508,Tumor 4,Tumor
280,281,Tumor 2 (Ki67 Proliferating),Tumor
252,253,Tumor 4,Tumor
467,468,Tumor 4,Tumor
536,537,Tumor 4,Tumor
22,23,Tumor 4,Tumor
411,412,Tumor 4,Tumor
25,26,Tumor 4,Tumor
5,6,Tumor 4,Tumor
224,225,Tumor 4,Tumor
72,73,Tumor 4,Tumor
71,72,Tumor 4,Tumor
328,329,Tumor 4,Tumor
261,262,Tumor 4,Tumor
662,663,Tumor 4,Tumor
823,824,Tumor 4,Tumor
868,869,Tumor 4,Tumor
805,806,Tumor 7,Tumor
919,920,Tumor 7,Tumor
899,900,Tumor 7,Tumor
917,918,Tumor 2 (Ki67 Proliferating),Tumor
893,894,Tumor 7,Tumor
824,825,Tumor 7,Tumor
864,865,Tumor 2 (Ki67 Proliferating),Tumor
933,934,Tumor 4,Tumor
914,915,Tumor 4,Tumor
1176,1177,Tumor 4,Tumor
741,742,Tumor 4,Tumor
473,474,Tumor 4,Tumor
489,490,Tumor 4,Tumor
342,343,Tumor 4,Tumor
1080,1081,Tumor 7,Tumor
1063,1064,Tumor 7,Tumor
1113,1114,Tumor 7,Tumor
1096,1097,Tumor 7,Tumor
1073,1074,Tumor 1,Tumor
1153,1154,Tumor 4,Tumor
970,971,Tumor 7,Tumor
997,998,Tumor 3,Tumor
1037,1038,Tumor 4,Tumor
1163,1164,Tumor 4,Tumor
1112,1113,Tumor 4,Tumor
1180,1181,Tumor 4,Tumor
925,926,Tumor 7,Tumor
943,944,Tumor 7,Tumor
952,953,Tumor 7,Tumor
900,901,Tumor 2 (Ki67 Proliferating),Tumor
955,956,Tumor 7,Tumor
951,952,Tumor 1,Tumor
607,608,Tumor 7,Tumor
543,544,Tumor 4,Tumor
592,593,Tumor 7,Tumor
529,530,Tumor 2 (Ki67 Proliferating),Tumor
693,694,Tumor 4,Tumor
916,917,Tumor 3,Tumor
961,962,Tumor 7,Tumor
790,791,Tumor 4,Tumor
826,827,Tumor 4,Tumor
895,896,Tumor 3,Tumor
905,906,Tumor 7,Tumor
1310,1311,Tumor 7,Tumor
1327,1328,Tumor 7,Tumor
1336,1337,Tumor 4,Tumor
1348,1349,Tumor 4,Tumor
1293,1294,Tumor 7,Tumor
1186,1187,Tumor 4,Tumor
1253,1254,Tumor 7,Tumor
1354,1355,Tumor 4,Tumor
1349,1350,Tumor 7,Tumor
1361,1362,Tumor 7,Tumor
1299,1300,Tumor 4,Tumor
1378,1379,Tumor 4,Tumor
1372,1373,Tumor 4,Tumor
1368,1369,Tumor 3,Tumor
1313,1314,Tumor 3,Tumor
1314,1315,Tumor 4,Tumor
1328,1329,Tumor 1,Tumor
1321,1322,Tumor 4,Tumor
1340,1341,Tumor 7,Tumor
1315,1316,Tumor 4,Tumor
1346,1347,Tumor 7,Tumor
1359,1360,Tumor 7,Tumor
1339,1340,Tumor 7,Tumor
1219,1220,Tumor 4,Tumor
1062,1063,Tumor 7,Tumor
1068,1069,Tumor 4,Tumor
1053,1054,Tumor 4,Tumor
1074,1075,Tumor 3,Tumor
1300,1301,Tumor 7,Tumor
1279,1280,Tumor 4,Tumor
1179,1180,Tumor 4,Tumor
1194,1195,Tumor 7,Tumor
1189,1190,Tumor 7,Tumor
1285,1286,Tumor 4,Tumor
1208,1209,Tumor 7,Tumor
1200,1201,Tumor 7,Tumor
1098,1099,Tumor 4,Tumor
837,838,Tumor 7,Tumor
736,737,Tumor 2 (Ki67 Proliferating),Tumor
839,840,Tumor 7,Tumor
785,786,Tumor 4,Tumor
779,780,Tumor 7,Tumor
649,650,Tumor 7,Tumor
634,635,Tumor 7,Tumor
689,690,Tumor 7,Tumor
702,703,Tumor 7,Tumor
674,675,Tumor 7,Tumor
740,741,Tumor 4,Tumor
776,777,Tumor 4,Tumor
152,153,Tumor 4,Tumor
151,152,Tumor 4,Tumor
175,176,Tumor 4,Tumor
51,52,Tumor 4,Tumor
39,40,Tumor 2 (Ki67 Proliferating),Tumor
40,41,Tumor 4,Tumor
213,214,Tumor 4,Tumor
478,479,Tumor 4,Tumor
403,404,Tumor 4,Tumor
327,328,Tumor 4,Tumor
658,659,Tumor 3,Tumor
691,692,Tumor 7,Tumor
567,568,Tumor 7,Tumor
565,566,Tumor 7,Tumor
601,602,Tumor 3,Tumor
381,382,Tumor 7,Tumor
400,401,Tumor 7,Tumor
87,88,Tumor 4,Tumor
44,45,Tumor 4,Tumor
61,62,Tumor 4,Tumor
114,115,Tumor 4,Tumor
19,20,Tumor 4,Tumor
229,230,Tumor 4,Tumor
814,815,Tumor 7,Tumor
791,792,Tumor 7,Tumor
763,764,Tumor 4,Tumor
562,563,Tumor 4,Tumor
987,988,Tumor 4,Tumor
913,914,Tumor 4,Tumor
1115,1116,Tumor 4,Tumor
1178,1179,Tumor 4,Tumor
629,630,Tumor 4,Tumor
646,647,Tumor 4,Tumor
344,345,Tumor 4,Tumor
764,765,Tumor 7,Tumor
717,718,Tumor 7,Tumor
768,769,Tumor 3,Tumor
732,733,Tumor 4,Tumor
799,800,Tumor 7,Tumor
988,989,Tumor 4,Tumor
1016,1017,Tumor 4,Tumor
950,951,Tumor 4,Tumor
887,888,Tumor 7,Tumor
836,837,Tumor 7,Tumor
854,855,Tumor 7,Tumor
856,857,Tumor 7,Tumor
915,916,Tumor 7,Tumor
963,964,Tumor 4,Tumor
853,854,Tumor 4,Tumor
909,910,Tumor 4,Tumor
871,872,Tumor 4,Tumor
1342,1343,Tumor 7,Tumor
1341,1342,Tumor 7,Tumor
1375,1376,Tumor 6 / DC,Tumor
1364,1365,Tumor 3,Tumor
1363,1364,Tumor 7,Tumor
1288,1289,Tumor 7,Tumor
1287,1288,Tumor 4,Tumor
1319,1320,Tumor 7,Tumor
1290,1291,Tumor 7,Tumor
1292,1293,Tumor 3,Tumor
1303,1304,Tumor 7,Tumor
1305,1306,Tumor 7,Tumor
1312,1313,Tumor 7,Tumor
1338,1339,Tumor 7,Tumor
1366,1367,Tumor 3,Tumor
1289,1290,Tumor 7,Tumor
1283,1284,Tumor 7,Tumor
1240,1241,Tumor 7,Tumor
1213,1214,Tumor 7,Tumor
1228,1229,Tumor 7,Tumor
1248,1249,Tumor 7,Tumor
1252,1253,Tumor 4,Tumor
1316,1317,Tumor 4,Tumor
1362,1363,Tumor 7,Tumor
1355,1356,Tumor 3,Tumor
1345,1346,Tumor 1,Tumor
1335,1336,Tumor 4,Tumor
1377,1378,Tumor 3,Tumor
1350,1351,Tumor 4,Tumor
1371,1372,Tumor 3,Tumor
1229,1230,Tumor 4,Tumor
1242,1243,Tumor 4,Tumor
1184,1185,Tumor 4,Tumor
1264,1265,Tumor 4,Tumor
1269,1270,Tumor 4,Tumor
1261,1262,Tumor 4,Tumor
1220,1221,Tumor 4,Tumor
1344,1345,Tumor 7,Tumor
1332,1333,Tumor 7,Tumor
1334,1335,Tumor 3,Tumor
1352,1353,Tumor 7,Tumor
1347,1348,Tumor 7,Tumor
1376,1377,Tumor 6 / DC,Tumor
1302,1303,Tumor 3,Tumor
1294,1295,Tumor 1,Tumor
1286,1287,Tumor 4,Tumor
1244,1245,Tumor 2 (Ki67 Proliferating),Tumor
1230,1231,Tumor 7,Tumor
1225,1226,Tumor 4,Tumor
1256,1257,Tumor 7,Tumor
1239,1240,Tumor 7,Tumor
1263,1264,Tumor 7,Tumor
1013,1014,Tumor 7,Tumor
1106,1107,Tumor 4,Tumor
1051,1052,Tumor 7,Tumor
1089,1090,Tumor 7,Tumor
1198,1199,Tumor 7,Tumor
1193,1194,Tumor 7,Tumor
1212,1213,Tumor 7,Tumor
956,957,Tumor 7,Tumor
937,938,Tumor 7,Tumor
974,975,Tumor 7,Tumor
959,960,Tumor 1,Tumor
972,973,Tumor 7,Tumor
939,940,Tumor 7,Tumor
982,983,Tumor 7,Tumor
999,1000,Tumor 7,Tumor
973,974,Tumor 7,Tumor
976,977,Tumor 7,Tumor
958,959,Tumor 7,Tumor
850,851,Tumor 4,Tumor
901,902,Tumor 4,Tumor
801,802,Tumor 7,Tumor
802,803,Tumor 1,Tumor
817,818,Tumor 4,Tumor
832,833,Tumor 7,Tumor
810,811,Tumor 7,Tumor
834,835,Tumor 7,Tumor
862,863,Tumor 7,Tumor
849,850,Tumor 4,Tumor
867,868,Tumor 4,Tumor
1034,1035,Tumor 4,Tumor
827,828,Tumor 2 (Ki67 Proliferating),Tumor
569,570,Tumor 7,Tumor
819,820,Tumor 7,Tumor
885,886,Tumor 7,Tumor
145,146,Tumor 4,Tumor
174,175,Tumor 4,Tumor
57,58,Tumor 4,Tumor
446,447,Tumor 4,Tumor
426,427,Tumor 4,Tumor
360,361,Tumor 4,Tumor
308,309,Tumor 4,Tumor
336,337,Tumor 4,Tumor
593,594,Tumor 4,Tumor
13,14,Tumor 4,Tumor
96,97,Tumor 4,Tumor
50,51,Tumor 4,Tumor
99,100,Tumor 4,Tumor
595,596,Tumor 7,Tumor
579,580,Tumor 7,Tumor
627,628,Tumor 7,Tumor
618,619,Tumor 7,Tumor
553,554,Tumor 4,Tumor
542,543,Tumor 3,Tumor
314,315,Tumor 4,Tumor
398,399,Tumor 7,Tumor
453,454,Tumor 2 (Ki67 Proliferating),Tumor
210,211,Tumor 4,Tumor
186,187,Tumor 4,Tumor
124,125,Tumor 4,Tumor
166,167,Tumor 4,Tumor
209,210,Tumor 4,Tumor
43,44,Tumor 4,Tumor
90,91,Tumor 4,Tumor
56,57,Tumor 4,Tumor
80,81,Tumor 4,Tumor
59,60,Tumor 4,Tumor
26,27,Tumor 4,Tumor
11,12,Tumor 4,Tumor
215,216,Tumor 4,Tumor
287,288,Tumor 4,Tumor
274,275,Tumor 4,Tumor
259,260,Tumor 4,Tumor
176,177,Tumor 4,Tumor
746,747,Tumor 4,Tumor
1100,1101,Tumor 3,Tumor
1150,1151,Tumor 3,Tumor
1137,1138,Tumor 3,Tumor
1064,1065,Tumor 7,Tumor
1043,1044,Tumor 7,Tumor
1024,1025,Tumor 3,Tumor
1078,1079,Tumor 4,Tumor
870,871,Tumor 4,Tumor
822,823,Tumor 4,Tumor
1311,1312,Tumor 7,Tumor
1282,1283,Tumor 4,Tumor
1235,1236,Tumor 4,Tumor
1281,1282,Tumor 3,Tumor
1249,1250,Tumor 4,Tumor
1218,1219,Tumor 1,Tumor
1238,1239,Tumor 4,Tumor
1217,1218,Tumor 7,Tumor
1197,1198,Tumor 7,Tumor
1077,1078,Tumor 4,Tumor
1151,1152,Tumor 7,Tumor
1122,1123,Tumor 7,Tumor
1170,1171,Tumor 4,Tumor
1216,1217,Tumor 4,Tumor
1167,1168,Tumor 4,Tumor
1172,1173,Tumor 4,Tumor
1121,1122,Tumor 7,Tumor
1136,1137,Tumor 3,Tumor
1139,1140,Tumor 7,Tumor
1104,1105,Tumor 7,Tumor
1067,1068,Tumor 1,Tumor
1159,1160,Tumor 7,Tumor
1108,1109,Tumor 7,Tumor
1008,1009,Tumor 3,Tumor
930,931,Tumor 7,Tumor
898,899,Tumor 7,Tumor
848,849,Tumor 4,Tumor
884,885,Tumor 7,Tumor
855,856,Tumor 7,Tumor
653,654,Tumor 7,Tumor
660,661,Tumor 7,Tumor
575,576,Tumor 7,Tumor
667,668,Tumor 7,Tumor
815,816,Tumor 7,Tumor
775,776,Tumor 4,Tumor
874,875,Tumor 5,Tumor
825,826,Tumor 7,Tumor
857,858,Tumor 5,Tumor
891,892,Tumor 7,Tumor
889,890,Tumor 7,Tumor
875,876,Tumor 7,Tumor
88,89,Tumor 4,Tumor
733,734,Tumor 7,Tumor
777,778,Tumor 7,Tumor
788,789,Tumor 7,Tumor
755,756,Tumor 7,Tumor
713,714,Tumor 3,Tumor
750,751,Tumor 7,Tumor
734,735,Tumor 7,Tumor
452,453,Tumor 7,Tumor
540,541,Tumor 7,Tumor
515,516,Tumor 7,Tumor
496,497,Tumor 7,Tumor
523,524,Tumor 7,Tumor
459,460,Tumor 7,Tumor
513,514,Tumor 7,Tumor
491,492,Tumor 7,Tumor
480,481,Tumor 7,Tumor
420,421,Tumor 7,Tumor
440,441,Tumor 7,Tumor
354,355,Tumor 2 (Ki67 Proliferating),Tumor
454,455,Tumor 7,Tumor
165,166,Tumor 4,Tumor
386,387,Tumor 4,Tumor
739,740,Tumor 7,Tumor
735,736,Tumor 3,Tumor
141,142,Tumor 4,Tumor
147,148,Tumor 4,Tumor
136,137,Tumor 4,Tumor
76,77,Tumor 4,Tumor
253,254,Tumor 4,Tumor
237,238,Tumor 4,Tumor
221,222,Tumor 4,Tumor
228,229,Tumor 4,Tumor
258,259,Tumor 4,Tumor
236,237,Tumor 4,Tumor
112,113,Tumor 4,Tumor
102,103,Tumor 4,Tumor
6,7,Tumor 4,Tumor
7,8,Tumor 4,Tumor
18,19,Tumor 4,Tumor
70,71,Tumor 4,Tumor
244,245,Tumor 4,Tumor
475,476,Tumor 7,Tumor
704,705,Tumor 4,Tumor
1333,1334,Tumor 3,Tumor
1329,1330,Tumor 7,Tumor
1326,1327,Tumor 4,Tumor
1356,1357,Tumor 7,Tumor
1072,1073,Tumor 4,Tumor
927,928,Tumor 7,Tumor
886,887,Tumor 4,Tumor
908,909,Tumor 7,Tumor
929,930,Tumor 7,Tumor
944,945,Tumor 7,Tumor
945,946,Tumor 7,Tumor
648,649,Tumor 3,Tumor
697,698,Tumor 3,Tumor
641,642,Tumor 3,Tumor
688,689,Tumor 7,Tumor
742,743,Tumor 3,Tumor
511,512,Tumor 7,Tumor
380,381,Tumor 7,Tumor
369,370,Tumor 7,Tumor
387,388,Tumor 7,Tumor
408,409,Tumor 7,Tumor
313,314,Tumor 4,Tumor
362,363,Tumor 4,Tumor
254,255,Tumor 2 (Ki67 Proliferating),Tumor
182,183,Tumor 4,Tumor
111,112,Tumor 4,Tumor
150,151,Tumor 4,Tumor
157,158,Tumor 4,Tumor
179,180,Tumor 4,Tumor
594,595,Tumor 7,Tumor
651,652,Tumor 7,Tumor
613,614,Tumor 7,Tumor
193,194,Tumor 4,Tumor
161,162,Tumor 4,Tumor
164,165,Tumor 4,Tumor
168,169,Tumor 4,Tumor
171,172,Tumor 4,Tumor
183,184,Tumor 4,Tumor
132,133,Tumor 4,Tumor
52,53,Tumor 4,Tumor
91,92,Tumor 4,Tumor
58,59,Tumor 4,Tumor
37,38,Tumor 4,Tumor
1127,1128,Tumor 4,Tumor
1047,1048,Tumor 1,Tumor
1042,1043,Tumor 7,Tumor
707,708,Tumor 7,Tumor
723,724,Tumor 4,Tumor
756,757,Tumor 4,Tumor
772,773,Tumor 4,Tumor
619,620,Tumor 7,Tumor
590,591,Tumor 3,Tumor
581,582,Tumor 1,Tumor
546,547,Tumor 1,Tumor
517,518,Tumor 3,Tumor
637,638,Tumor 1,Tumor
448,449,Tumor 7,Tumor
463,464,Tumor 3,Tumor
468,469,Tumor 7,Tumor
483,484,Tumor 7,Tumor
402,403,Tumor 7,Tumor
396,397,Tumor 7,Tumor
435,436,Tumor 7,Tumor
442,443,Tumor 7,Tumor
385,386,Tumor 7,Tumor
438,439,Tumor 7,Tumor
429,430,Tumor 7,Tumor
196,197,Tumor 4,Tumor
118,119,Tumor 4,Tumor
506,507,Tumor 3,Tumor
522,523,Tumor 7,Tumor
563,564,Tumor 7,Tumor
232,233,Tumor 4,Tumor
233,234,Tumor 4,Tumor
747,748,Tumor 4,Tumor
714,715,Tumor 7,Tumor
694,695,Tumor 7,Tumor
727,728,Tumor 7,Tumor
757,758,Tumor 4,Tumor
780,781,Tumor 4,Tumor
744,745,Tumor 4,Tumor
685,686,Tumor 7,Tumor
609,610,Tumor 1,Tumor
589,590,Tumor 1,Tumor
534,535,Tumor 7,Tumor
624,625,Tumor 7,Tumor
672,673,Tumor 7,Tumor
288,289,Tumor 7,Tumor
268,269,Tumor 4,Tumor
370,371,Tumor 4,Tumor
533,534,Tumor 4,Tumor
678,679,Tumor 7,Tumor
655,656,Tumor 7,Tumor
687,688,Tumor 1,Tumor
670,671,Tumor 7,Tumor
684,685,Tumor 7,Tumor
709,710,Tumor 3,Tumor
625,626,Tumor 7,Tumor
638,639,Tumor 7,Tumor
645,646,Tumor 7,Tumor
639,640,Tumor 7,Tumor
603,604,Tumor 4,Tumor
531,532,Tumor 7,Tumor
520,521,Tumor 7,Tumor
516,517,Tumor 4,Tumor
495,496,Tumor 3,Tumor
471,472,Tumor 7,Tumor
366,367,Tumor 7,Tumor
406,407,Tumor 4,Tumor
376,377,Tumor 7,Tumor
359,360,Tumor 7,Tumor
323,324,Tumor 3,Tumor
250,251,Tumor 4,Tumor
205,206,Tumor 4,Tumor
223,224,Tumor 4,Tumor
82,83,Tumor 4,Tumor
602,603,Tumor 7,Tumor
577,578,Tumor 7,Tumor
608,609,Tumor 7,Tumor
560,561,Tumor 7,Tumor
69,70,Tumor 4,Tumor
450,451,Tumor 4,Tumor
