,CELL_ID,CELL_TYPE,CELL_CLASS
841,842,Tumor 7,Tumor
900,901,Tumor 7,Tumor
904,905,Tumor 7,Tumor
2513,2514,Tumor 2 (Ki67 Proliferating),Tumor
2490,2491,Tumor 3,Tumor
2480,2481,Tumor 4,Tumor
2495,2496,Tumor 4,Tumor
2575,2576,Tumor 3,Tumor
2458,2459,Tumor 3,Tumor
2283,2284,Tumor 4,Tumor
2581,2582,Tumor 3,Tumor
2592,2593,Tumor 3,Tumor
2576,2577,Tumor 1,Tumor
2604,2605,Tumor 3,Tumor
2582,2583,Tumor 4,Tumor
2027,2028,Tumor 4,Tumor
1993,1994,Tumor 3,Tumor
2240,2241,Tumor 3,Tumor
2269,2270,Tumor 4,Tumor
2289,2290,Tumor 4,Tumor
945,946,Tumor 7,Tumor
980,981,Tumor 2 (Ki67 Proliferating),Tumor
1135,1136,Tumor 4,Tumor
1080,1081,Tumor 4,Tumor
1210,1211,Tumor 1,Tumor
1248,1249,Tumor 3,Tumor
1198,1199,Tumor 7,Tumor
1203,1204,Tumor 7,Tumor
1380,1381,Tumor 1,Tumor
1384,1385,Tumor 7,Tumor
1427,1428,Tumor 3,Tumor
1421,1422,Tumor 3,Tumor
1282,1283,Tumor 7,Tumor
1261,1262,Tumor 3,Tumor
1256,1257,Tumor 7,Tumor
1294,1295,Tumor 3,Tumor
1547,1548,Tumor 7,Tumor
1544,1545,Tumor 7,Tumor
1567,1568,Tumor 7,Tumor
1537,1538,Tumor 7,Tumor
1346,1347,Tumor 7,Tumor
1342,1343,Tumor 7,Tumor
1307,1308,Tumor 3,Tumor
1378,1379,Tumor 7,Tumor
1402,1403,Tumor 1,Tumor
1701,1702,Tumor 1,Tumor
1689,1690,Tumor 3,Tumor
1580,1581,Tumor 7,Tumor
1609,1610,Tumor 3,Tumor
1595,1596,Tumor 4,Tumor
1958,1959,Tumor 1,Tumor
1942,1943,Tumor 3,Tumor
1913,1914,Tumor 4,Tumor
1773,1774,Tumor 3,Tumor
2239,2240,Tumor 3,Tumor
2210,2211,Tumor 1,Tumor
2202,2203,Tumor 7,Tumor
2099,2100,Tumor 1,Tumor
2061,2062,Tumor 4,Tumor
2133,2134,Tumor 7,Tumor
2244,2245,Tumor 5,Tumor
2342,2343,Tumor 3,Tumor
2272,2273,Tumor 3,Tumor
2347,2348,Tumor 4,Tumor
2365,2366,Tumor 1,Tumor
2390,2391,Tumor 1,Tumor
2350,2351,Tumor 1,Tumor
2317,2318,Tumor 4,Tumor
2334,2335,Tumor 3,Tumor
1952,1953,Tumor 1,Tumor
2059,2060,Tumor 3,Tumor
2180,2181,Tumor 3,Tumor
2211,2212,Tumor 3,Tumor
2502,2503,Tumor 3,Tumor
2448,2449,Tumor 7,Tumor
2323,2324,Tumor 4,Tumor
2259,2260,Tumor 3,Tumor
2234,2235,Tumor 3,Tumor
2527,2528,Tumor 4,Tumor
2505,2506,Tumor 3,Tumor
249,250,Tumor 3,Tumor
219,220,Tumor 2 (Ki67 Proliferating),Tumor
580,581,Tumor 7,Tumor
663,664,Tumor 7,Tumor
656,657,Tumor 3,Tumor
635,636,Tumor 3,Tumor
276,277,Tumor 4,Tumor
344,345,Tumor 3,Tumor
409,410,Tumor 7,Tumor
862,863,Tumor 3,Tumor
892,893,Tumor 2 (Ki67 Proliferating),Tumor
886,887,Tumor 3,Tumor
931,932,Tumor 2 (Ki67 Proliferating),Tumor
928,929,Tumor 2 (Ki67 Proliferating),Tumor
861,862,Tumor 6 / DC,Tumor
866,867,Tumor 7,Tumor
905,906,Tumor 2 (Ki67 Proliferating),Tumor
509,510,Tumor 7,Tumor
531,532,Tumor 4,Tumor
510,511,Tumor 7,Tumor
497,498,Tumor 7,Tumor
479,480,Tumor 2 (Ki67 Proliferating),Tumor
541,542,Tumor 7,Tumor
602,603,Tumor 2 (Ki67 Proliferating),Tumor
606,607,Tumor 7,Tumor
558,559,Tumor 7,Tumor
620,621,Tumor 7,Tumor
802,803,Tumor 7,Tumor
746,747,Tumor 7,Tumor
2539,2540,Tumor 7,Tumor
2519,2520,Tumor 7,Tumor
2515,2516,Tumor 7,Tumor
2481,2482,Tumor 7,Tumor
2605,2606,Tumor 4,Tumor
2559,2560,Tumor 7,Tumor
2532,2533,Tumor 7,Tumor
2501,2502,Tumor 7,Tumor
2511,2512,Tumor 7,Tumor
2478,2479,Tumor 7,Tumor
915,916,Tumor 7,Tumor
829,830,Tumor 7,Tumor
921,922,Tumor 7,Tumor
822,823,Tumor 7,Tumor
895,896,Tumor 7,Tumor
1079,1080,Tumor 7,Tumor
1564,1565,Tumor 4,Tumor
1565,1566,Tumor 3,Tumor
1618,1619,Tumor 4,Tumor
1720,1721,Tumor 4,Tumor
1794,1795,Tumor 1,Tumor
1864,1865,Tumor 7,Tumor
1769,1770,Tumor 2 (Ki67 Proliferating),Tumor
1759,1760,Tumor 3,Tumor
1698,1699,Tumor 3,Tumor
1699,1700,Tumor 3,Tumor
1779,1780,Tumor 4,Tumor
1695,1696,Tumor 3,Tumor
1428,1429,Tumor 4,Tumor
1540,1541,Tumor 4,Tumor
1768,1769,Tumor 3,Tumor
1829,1830,Tumor 3,Tumor
1816,1817,Tumor 1,Tumor
1866,1867,Tumor 4,Tumor
1890,1891,Tumor 4,Tumor
1861,1862,Tumor 3,Tumor
1882,1883,Tumor 4,Tumor
1871,1872,Tumor 3,Tumor
1873,1874,Tumor 3,Tumor
1959,1960,Tumor 2 (Ki67 Proliferating),Tumor
1910,1911,Tumor 3,Tumor
1804,1805,Tumor 3,Tumor
1809,1810,Tumor 7,Tumor
1844,1845,Tumor 7,Tumor
1830,1831,Tumor 4,Tumor
1781,1782,Tumor 7,Tumor
1328,1329,Tumor 3,Tumor
1302,1303,Tumor 3,Tumor
1348,1349,Tumor 7,Tumor
1397,1398,Tumor 4,Tumor
1339,1340,Tumor 3,Tumor
1345,1346,Tumor 7,Tumor
1223,1224,Tumor 2 (Ki67 Proliferating),Tumor
1252,1253,Tumor 3,Tumor
1085,1086,Tumor 7,Tumor
1144,1145,Tumor 4,Tumor
1044,1045,Tumor 4,Tumor
1319,1320,Tumor 7,Tumor
1273,1274,Tumor 1,Tumor
1286,1287,Tumor 1,Tumor
1529,1530,Tumor 3,Tumor
1575,1576,Tumor 7,Tumor
1480,1481,Tumor 3,Tumor
1368,1369,Tumor 1,Tumor
1401,1402,Tumor 1,Tumor
1511,1512,Tumor 3,Tumor
1499,1500,Tumor 2 (Ki67 Proliferating),Tumor
1533,1534,Tumor 3,Tumor
1561,1562,Tumor 1,Tumor
1555,1556,Tumor 7,Tumor
1833,1834,Tumor 1,Tumor
2276,2277,Tumor 7,Tumor
2297,2298,Tumor 7,Tumor
2533,2534,Tumor 2 (Ki67 Proliferating),Tumor
2541,2542,Tumor 7,Tumor
2411,2412,Tumor 7,Tumor
2346,2347,Tumor 7,Tumor
2387,2388,Tumor 7,Tumor
2301,2302,Tumor 2 (Ki67 Proliferating),Tumor
2235,2236,Tumor 7,Tumor
2223,2224,Tumor 7,Tumor
2087,2088,Tumor 7,Tumor
2236,2237,Tumor 7,Tumor
2217,2218,Tumor 7,Tumor
2258,2259,Tumor 7,Tumor
2344,2345,Tumor 7,Tumor
2376,2377,Tumor 7,Tumor
2399,2400,Tumor 7,Tumor
2321,2322,Tumor 7,Tumor
2316,2317,Tumor 7,Tumor
2265,2266,Tumor 7,Tumor
2280,2281,Tumor 7,Tumor
2341,2342,Tumor 7,Tumor
2343,2344,Tumor 7,Tumor
2315,2316,Tumor 7,Tumor
2304,2305,Tumor 7,Tumor
2294,2295,Tumor 7,Tumor
2256,2257,Tumor 6 / DC,Tumor
2104,2105,Tumor 2 (Ki67 Proliferating),Tumor
1819,1820,Tumor 3,Tumor
1798,1799,Tumor 7,Tumor
1802,1803,Tumor 7,Tumor
1828,1829,Tumor 7,Tumor
1886,1887,Tumor 3,Tumor
1878,1879,Tumor 7,Tumor
1884,1885,Tumor 4,Tumor
1714,1715,Tumor 3,Tumor
197,198,Tumor 2 (Ki67 Proliferating),Tumor
118,119,Tumor 2 (Ki67 Proliferating),Tumor
145,146,Tumor 7,Tumor
160,161,Tumor 2 (Ki67 Proliferating),Tumor
112,113,Tumor 7,Tumor
144,145,Tumor 7,Tumor
111,112,Tumor 1,Tumor
75,76,Tumor 4,Tumor
563,564,Tumor 4,Tumor
241,242,Tumor 3,Tumor
158,159,Tumor 2 (Ki67 Proliferating),Tumor
133,134,Tumor 2 (Ki67 Proliferating),Tumor
498,499,Tumor 2 (Ki67 Proliferating),Tumor
481,482,Tumor 2 (Ki67 Proliferating),Tumor
470,471,Tumor 2 (Ki67 Proliferating),Tumor
496,497,Tumor 2 (Ki67 Proliferating),Tumor
312,313,Tumor 2 (Ki67 Proliferating),Tumor
109,110,Tumor 7,Tumor
138,139,Tumor 7,Tumor
149,150,Tumor 7,Tumor
1,2,Tumor 4,Tumor
120,121,Tumor 7,Tumor
421,422,Tumor 1,Tumor
449,450,Tumor 3,Tumor
227,228,Tumor 4,Tumor
15,16,Tumor 7,Tumor
803,804,Tumor 3,Tumor
772,773,Tumor 7,Tumor
949,950,Tumor 4,Tumor
910,911,Tumor 3,Tumor
793,794,Tumor 4,Tumor
570,571,Tumor 3,Tumor
521,522,Tumor 3,Tumor
621,622,Tumor 3,Tumor
93,94,Tumor 7,Tumor
131,132,Tumor 3,Tumor
153,154,Tumor 4,Tumor
10,11,Tumor 2 (Ki67 Proliferating),Tumor
37,38,Tumor 7,Tumor
119,120,Tumor 7,Tumor
78,79,Tumor 4,Tumor
115,116,Tumor 7,Tumor
855,856,Tumor 7,Tumor
890,891,Tumor 7,Tumor
483,484,Tumor 1,Tumor
1517,1518,Tumor 4,Tumor
535,536,Tumor 3,Tumor
1158,1159,Tumor 2 (Ki67 Proliferating),Tumor
1190,1191,Tumor 3,Tumor
1224,1225,Tumor 7,Tumor
1176,1177,Tumor 3,Tumor
1262,1263,Tumor 3,Tumor
1196,1197,Tumor 7,Tumor
1232,1233,Tumor 2 (Ki67 Proliferating),Tumor
1227,1228,Tumor 7,Tumor
1191,1192,Tumor 2 (Ki67 Proliferating),Tumor
1068,1069,Tumor 4,Tumor
943,944,Tumor 7,Tumor
1084,1085,Tumor 7,Tumor
1582,1583,Tumor 7,Tumor
1626,1627,Tumor 7,Tumor
1053,1054,Tumor 7,Tumor
1061,1062,Tumor 7,Tumor
1075,1076,Tumor 2 (Ki67 Proliferating),Tumor
1011,1012,Tumor 7,Tumor
1012,1013,Tumor 7,Tumor
947,948,Tumor 7,Tumor
959,960,Tumor 2 (Ki67 Proliferating),Tumor
916,917,Tumor 7,Tumor
974,975,Tumor 2 (Ki67 Proliferating),Tumor
1028,1029,Tumor 7,Tumor
691,692,Tumor 3,Tumor
722,723,Tumor 7,Tumor
819,820,Tumor 7,Tumor
752,753,Tumor 7,Tumor
849,850,Tumor 7,Tumor
872,873,Tumor 7,Tumor
552,553,Tumor 7,Tumor
591,592,Tumor 1,Tumor
593,594,Tumor 7,Tumor
572,573,Tumor 7,Tumor
587,588,Tumor 7,Tumor
569,570,Tumor 7,Tumor
843,844,Tumor 7,Tumor
922,923,Tumor 7,Tumor
898,899,Tumor 7,Tumor
883,884,Tumor 7,Tumor
860,861,Tumor 7,Tumor
810,811,Tumor 7,Tumor
847,848,Tumor 2 (Ki67 Proliferating),Tumor
831,832,Tumor 7,Tumor
794,795,Tumor 7,Tumor
759,760,Tumor 6 / DC,Tumor
811,812,Tumor 7,Tumor
2517,2518,Tumor 3,Tumor
2537,2538,Tumor 4,Tumor
2535,2536,Tumor 3,Tumor
2554,2555,Tumor 3,Tumor
2547,2548,Tumor 4,Tumor
2075,2076,Tumor 3,Tumor
2134,2135,Tumor 4,Tumor
2574,2575,Tumor 3,Tumor
2561,2562,Tumor 7,Tumor
2054,2055,Tumor 2 (Ki67 Proliferating),Tumor
2078,2079,Tumor 3,Tumor
2140,2141,Tumor 3,Tumor
2186,2187,Tumor 3,Tumor
2227,2228,Tumor 3,Tumor
2207,2208,Tumor 3,Tumor
1051,1052,Tumor 7,Tumor
1013,1014,Tumor 7,Tumor
989,990,Tumor 7,Tumor
1209,1210,Tumor 4,Tumor
901,902,Tumor 4,Tumor
887,888,Tumor 3,Tumor
1366,1367,Tumor 4,Tumor
1700,1701,Tumor 3,Tumor
1688,1689,Tumor 7,Tumor
1752,1753,Tumor 1,Tumor
1730,1731,Tumor 4,Tumor
1612,1613,Tumor 4,Tumor
1548,1549,Tumor 7,Tumor
1556,1557,Tumor 7,Tumor
1513,1514,Tumor 1,Tumor
1505,1506,Tumor 7,Tumor
1855,1856,Tumor 4,Tumor
1874,1875,Tumor 1,Tumor
1807,1808,Tumor 3,Tumor
1887,1888,Tumor 3,Tumor
1894,1895,Tumor 3,Tumor
1761,1762,Tumor 1,Tumor
2187,2188,Tumor 3,Tumor
1763,1764,Tumor 3,Tumor
1721,1722,Tumor 1,Tumor
1885,1886,Tumor 7,Tumor
1814,1815,Tumor 7,Tumor
1792,1793,Tumor 7,Tumor
1846,1847,Tumor 7,Tumor
1900,1901,Tumor 7,Tumor
2277,2278,Tumor 1,Tumor
2278,2279,Tumor 3,Tumor
2216,2217,Tumor 1,Tumor
2271,2272,Tumor 1,Tumor
2308,2309,Tumor 4,Tumor
1771,1772,Tumor 3,Tumor
2045,2046,Tumor 7,Tumor
2001,2002,Tumor 4,Tumor
2081,2082,Tumor 1,Tumor
1974,1975,Tumor 7,Tumor
2022,2023,Tumor 7,Tumor
1985,1986,Tumor 1,Tumor
1982,1983,Tumor 3,Tumor
1928,1929,Tumor 3,Tumor
1931,1932,Tumor 4,Tumor
2571,2572,Tumor 3,Tumor
2566,2567,Tumor 3,Tumor
2580,2581,Tumor 1,Tumor
2603,2604,Tumor 4,Tumor
2591,2592,Tumor 3,Tumor
2601,2602,Tumor 4,Tumor
2310,2311,Tumor 4,Tumor
2293,2294,Tumor 4,Tumor
2249,2250,Tumor 3,Tumor
2302,2303,Tumor 3,Tumor
2368,2369,Tumor 3,Tumor
2345,2346,Tumor 4,Tumor
2336,2337,Tumor 4,Tumor
2386,2387,Tumor 3,Tumor
2332,2333,Tumor 7,Tumor
2472,2473,Tumor 3,Tumor
2402,2403,Tumor 3,Tumor
2425,2426,Tumor 7,Tumor
301,302,Tumor 7,Tumor
343,344,Tumor 7,Tumor
316,317,Tumor 2 (Ki67 Proliferating),Tumor
273,274,Tumor 7,Tumor
257,258,Tumor 7,Tumor
652,653,Tumor 4,Tumor
469,470,Tumor 2 (Ki67 Proliferating),Tumor
487,488,Tumor 7,Tumor
434,435,Tumor 4,Tumor
456,457,Tumor 7,Tumor
474,475,Tumor 2 (Ki67 Proliferating),Tumor
505,506,Tumor 7,Tumor
480,481,Tumor 7,Tumor
540,541,Tumor 4,Tumor
548,549,Tumor 7,Tumor
2585,2586,Tumor 7,Tumor
2548,2549,Tumor 7,Tumor
2555,2556,Tumor 7,Tumor
2586,2587,Tumor 2 (Ki67 Proliferating),Tumor
2598,2599,Tumor 3,Tumor
2610,2611,Tumor 4,Tumor
2614,2615,Tumor 2 (Ki67 Proliferating),Tumor
2613,2614,Tumor 4,Tumor
2415,2416,Tumor 7,Tumor
2446,2447,Tumor 7,Tumor
2460,2461,Tumor 3,Tumor
2459,2460,Tumor 7,Tumor
2440,2441,Tumor 7,Tumor
2496,2497,Tumor 7,Tumor
2483,2484,Tumor 7,Tumor
2429,2430,Tumor 7,Tumor
2557,2558,Tumor 7,Tumor
2525,2526,Tumor 7,Tumor
2524,2525,Tumor 7,Tumor
2564,2565,Tumor 1,Tumor
2584,2585,Tumor 7,Tumor
1640,1641,Tumor 4,Tumor
1617,1618,Tumor 7,Tumor
1644,1645,Tumor 7,Tumor
1622,1623,Tumor 2 (Ki67 Proliferating),Tumor
1583,1584,Tumor 7,Tumor
1757,1758,Tumor 7,Tumor
1777,1778,Tumor 2 (Ki67 Proliferating),Tumor
1742,1743,Tumor 4,Tumor
1711,1712,Tumor 7,Tumor
1755,1756,Tumor 1,Tumor
1823,1824,Tumor 7,Tumor
1813,1814,Tumor 4,Tumor
1691,1692,Tumor 3,Tumor
1796,1797,Tumor 3,Tumor
1810,1811,Tumor 3,Tumor
1784,1785,Tumor 3,Tumor
1466,1467,Tumor 7,Tumor
1498,1499,Tumor 7,Tumor
1440,1441,Tumor 3,Tumor
1441,1442,Tumor 3,Tumor
1430,1431,Tumor 4,Tumor
1392,1393,Tumor 4,Tumor
1765,1766,Tumor 3,Tumor
1791,1792,Tumor 4,Tumor
1772,1773,Tumor 2 (Ki67 Proliferating),Tumor
1676,1677,Tumor 1,Tumor
1678,1679,Tumor 3,Tumor
1713,1714,Tumor 4,Tumor
1775,1776,Tumor 3,Tumor
925,926,Tumor 3,Tumor
948,949,Tumor 4,Tumor
963,964,Tumor 3,Tumor
1015,1016,Tumor 4,Tumor
1125,1126,Tumor 7,Tumor
1481,1482,Tumor 3,Tumor
1549,1550,Tumor 3,Tumor
1574,1575,Tumor 3,Tumor
1522,1523,Tumor 3,Tumor
1521,1522,Tumor 3,Tumor
1554,1555,Tumor 3,Tumor
1593,1594,Tumor 7,Tumor
1596,1597,Tumor 7,Tumor
1464,1465,Tumor 3,Tumor
1444,1445,Tumor 1,Tumor
1419,1420,Tumor 7,Tumor
1477,1478,Tumor 3,Tumor
1432,1433,Tumor 7,Tumor
