,CELL_ID,CELL_TYPE,CELL_CLASS
443,444,Tumor 1,Tumor
340,341,Tumor 4,Tumor
374,375,Tumor 4,Tumor
382,383,Tumor 3,Tumor
439,440,Tumor 4,Tumor
401,402,Tumor 4,Tumor
431,432,Tumor 3,Tumor
488,489,Tumor 1,Tumor
816,817,Tumor 3,Tumor
805,806,Tumor 4,Tumor
753,754,Tumor 7,Tumor
941,942,Tumor 7,Tumor
456,457,Tumor 4,Tumor
731,732,Tumor 6 / DC,Tumor
709,710,Tumor 4,Tumor
652,653,Tumor 6 / DC,Tumor
605,606,Tumor 3,Tumor
692,693,Tumor 7,Tumor
400,401,Tumor 4,Tumor
471,472,Tumor 4,Tumor
516,517,Tumor 4,Tumor
495,496,Tumor 4,Tumor
649,650,Tumor 4,Tumor
656,657,Tumor 4,Tumor
283,284,Tumor 4,Tumor
287,288,Tumor 4,Tumor
251,252,Tumor 2 (Ki67 Proliferating),Tumor
288,289,Tumor 7,Tumor
196,197,Tumor 2 (Ki67 Proliferating),Tumor
219,220,Tumor 7,Tumor
343,344,Tumor 7,Tumor
305,306,Tumor 7,Tumor
230,231,Tumor 7,Tumor
241,242,Tumor 7,Tumor
203,204,Tumor 7,Tumor
225,226,Tumor 7,Tumor
211,212,Tumor 7,Tumor
194,195,Tumor 7,Tumor
239,240,Tumor 7,Tumor
243,244,Tumor 7,Tumor
217,218,Tumor 7,Tumor
35,36,Tumor 7,Tumor
25,26,Tumor 2 (Ki67 Proliferating),Tumor
9,10,Tumor 2 (Ki67 Proliferating),Tumor
31,32,Tumor 2 (Ki67 Proliferating),Tumor
348,349,Tumor 4,Tumor
336,337,Tumor 7,Tumor
333,334,Tumor 4,Tumor
254,255,Tumor 4,Tumor
264,265,Tumor 3,Tumor
255,256,Tumor 4,Tumor
224,225,Tumor 4,Tumor
261,262,Tumor 4,Tumor
218,219,Tumor 4,Tumor
538,539,Tumor 3,Tumor
342,343,Tumor 4,Tumor
381,382,Tumor 4,Tumor
594,595,Tumor 4,Tumor
398,399,Tumor 4,Tumor
647,648,Tumor 4,Tumor
584,585,Tumor 4,Tumor
522,523,Tumor 4,Tumor
165,166,Tumor 7,Tumor
186,187,Tumor 7,Tumor
249,250,Tumor 4,Tumor
11,12,Tumor 2 (Ki67 Proliferating),Tumor
27,28,Tumor 2 (Ki67 Proliferating),Tumor
14,15,Tumor 7,Tumor
32,33,Tumor 7,Tumor
21,22,Tumor 7,Tumor
37,38,Tumor 1,Tumor
94,95,Tumor 4,Tumor
61,62,Tumor 4,Tumor
108,109,Tumor 4,Tumor
54,55,Tumor 3,Tumor
34,35,Tumor 4,Tumor
19,20,Tumor 3,Tumor
26,27,Tumor 3,Tumor
39,40,Tumor 4,Tumor
276,277,Tumor 4,Tumor
279,280,Tumor 4,Tumor
289,290,Tumor 4,Tumor
102,103,Tumor 7,Tumor
97,98,Tumor 7,Tumor
114,115,Tumor 7,Tumor
246,247,Tumor 4,Tumor
263,264,Tumor 4,Tumor
213,214,Tumor 4,Tumor
226,227,Tumor 4,Tumor
244,245,Tumor 4,Tumor
437,438,Tumor 4,Tumor
415,416,Tumor 4,Tumor
406,407,Tumor 4,Tumor
914,915,Tumor 7,Tumor
551,552,Tumor 7,Tumor
460,461,Tumor 1,Tumor
747,748,Tumor 1,Tumor
888,889,Tumor 1,Tumor
847,848,Tumor 1,Tumor
830,831,Tumor 7,Tumor
819,820,Tumor 7,Tumor
771,772,Tumor 7,Tumor
786,787,Tumor 7,Tumor
641,642,Tumor 7,Tumor
687,688,Tumor 6 / DC,Tumor
623,624,Tumor 1,Tumor
970,971,Tumor 1,Tumor
990,991,Tumor 7,Tumor
915,916,Tumor 3,Tumor
902,903,Tumor 4,Tumor
895,896,Tumor 7,Tumor
1029,1030,Tumor 7,Tumor
1060,1061,Tumor 6 / DC,Tumor
280,281,Tumor 7,Tumor
322,323,Tumor 7,Tumor
477,478,Tumor 4,Tumor
512,513,Tumor 6 / DC,Tumor
530,531,Tumor 7,Tumor
708,709,Tumor 1,Tumor
685,686,Tumor 7,Tumor
696,697,Tumor 7,Tumor
760,761,Tumor 1,Tumor
1034,1035,Tumor 3,Tumor
940,941,Tumor 4,Tumor
922,923,Tumor 7,Tumor
965,966,Tumor 7,Tumor
863,864,Tumor 7,Tumor
882,883,Tumor 4,Tumor
716,717,Tumor 4,Tumor
678,679,Tumor 4,Tumor
750,751,Tumor 6 / DC,Tumor
706,707,Tumor 7,Tumor
783,784,Tumor 4,Tumor
814,815,Tumor 1,Tumor
770,771,Tumor 6 / DC,Tumor
727,728,Tumor 4,Tumor
710,711,Tumor 1,Tumor
739,740,Tumor 4,Tumor
743,744,Tumor 4,Tumor
693,694,Tumor 6 / DC,Tumor
465,466,Tumor 4,Tumor
420,421,Tumor 4,Tumor
442,443,Tumor 4,Tumor
492,493,Tumor 4,Tumor
529,530,Tumor 4,Tumor
519,520,Tumor 4,Tumor
507,508,Tumor 4,Tumor
482,483,Tumor 4,Tumor
510,511,Tumor 3,Tumor
496,497,Tumor 4,Tumor
453,454,Tumor 4,Tumor
501,502,Tumor 7,Tumor
525,526,Tumor 4,Tumor
491,492,Tumor 7,Tumor
435,436,Tumor 4,Tumor
499,500,Tumor 4,Tumor
740,741,Tumor 4,Tumor
541,542,Tumor 4,Tumor
564,565,Tumor 3,Tumor
580,581,Tumor 4,Tumor
592,593,Tumor 4,Tumor
556,557,Tumor 4,Tumor
603,604,Tumor 4,Tumor
523,524,Tumor 4,Tumor
543,544,Tumor 3,Tumor
483,484,Tumor 7,Tumor
546,547,Tumor 4,Tumor
303,304,Tumor 4,Tumor
330,331,Tumor 4,Tumor
286,287,Tumor 4,Tumor
299,300,Tumor 4,Tumor
337,338,Tumor 4,Tumor
357,358,Tumor 4,Tumor
493,494,Tumor 4,Tumor
575,576,Tumor 4,Tumor
383,384,Tumor 4,Tumor
396,397,Tumor 4,Tumor
373,374,Tumor 4,Tumor
361,362,Tumor 4,Tumor
1054,1055,Tumor 4,Tumor
1019,1020,Tumor 4,Tumor
1052,1053,Tumor 4,Tumor
1040,1041,Tumor 7,Tumor
248,249,Tumor 7,Tumor
252,253,Tumor 7,Tumor
317,318,Tumor 7,Tumor
269,270,Tumor 7,Tumor
293,294,Tumor 7,Tumor
338,339,Tumor 7,Tumor
403,404,Tumor 4,Tumor
408,409,Tumor 4,Tumor
308,309,Tumor 4,Tumor
277,278,Tumor 3,Tumor
292,293,Tumor 4,Tumor
339,340,Tumor 4,Tumor
329,330,Tumor 4,Tumor
223,224,Tumor 4,Tumor
221,222,Tumor 4,Tumor
195,196,Tumor 4,Tumor
231,232,Tumor 4,Tumor
112,113,Tumor 1,Tumor
110,111,Tumor 7,Tumor
38,39,Tumor 2 (Ki67 Proliferating),Tumor
24,25,Tumor 7,Tumor
18,19,Tumor 2 (Ki67 Proliferating),Tumor
320,321,Tumor 7,Tumor
312,313,Tumor 7,Tumor
307,308,Tumor 7,Tumor
291,292,Tumor 7,Tumor
310,311,Tumor 4,Tumor
294,295,Tumor 3,Tumor
334,335,Tumor 4,Tumor
326,327,Tumor 3,Tumor
429,430,Tumor 3,Tumor
521,522,Tumor 7,Tumor
446,447,Tumor 7,Tumor
475,476,Tumor 4,Tumor
457,458,Tumor 7,Tumor
646,647,Tumor 4,Tumor
578,579,Tumor 4,Tumor
552,553,Tumor 4,Tumor
568,569,Tumor 4,Tumor
210,211,Tumor 2 (Ki67 Proliferating),Tumor
188,189,Tumor 7,Tumor
190,191,Tumor 4,Tumor
215,216,Tumor 4,Tumor
247,248,Tumor 4,Tumor
59,60,Tumor 4,Tumor
53,54,Tumor 4,Tumor
233,234,Tumor 4,Tumor
198,199,Tumor 4,Tumor
250,251,Tumor 7,Tumor
262,263,Tumor 4,Tumor
214,215,Tumor 3,Tumor
222,223,Tumor 4,Tumor
272,273,Tumor 4,Tumor
256,257,Tumor 4,Tumor
389,390,Tumor 4,Tumor
384,385,Tumor 4,Tumor
418,419,Tumor 4,Tumor
385,386,Tumor 4,Tumor
351,352,Tumor 4,Tumor
388,389,Tumor 4,Tumor
359,360,Tumor 4,Tumor
500,501,Tumor 4,Tumor
426,427,Tumor 7,Tumor
589,590,Tumor 1,Tumor
609,610,Tumor 1,Tumor
661,662,Tumor 7,Tumor
528,529,Tumor 7,Tumor
558,559,Tumor 7,Tumor
761,762,Tumor 7,Tumor
806,807,Tumor 1,Tumor
900,901,Tumor 7,Tumor
841,842,Tumor 7,Tumor
920,921,Tumor 7,Tumor
883,884,Tumor 3,Tumor
681,682,Tumor 7,Tumor
755,756,Tumor 1,Tumor
774,775,Tumor 6 / DC,Tumor
698,699,Tumor 1,Tumor
704,705,Tumor 4,Tumor
689,690,Tumor 4,Tumor
643,644,Tumor 1,Tumor
724,725,Tumor 7,Tumor
712,713,Tumor 3,Tumor
756,757,Tumor 4,Tumor
762,763,Tumor 4,Tumor
749,750,Tumor 3,Tumor
982,983,Tumor 7,Tumor
959,960,Tumor 3,Tumor
332,333,Tumor 7,Tumor
316,317,Tumor 7,Tumor
360,361,Tumor 7,Tumor
306,307,Tumor 7,Tumor
447,448,Tumor 4,Tumor
417,418,Tumor 7,Tumor
960,961,Tumor 4,Tumor
1062,1063,Tumor 4,Tumor
1011,1012,Tumor 7,Tumor
1046,1047,Tumor 4,Tumor
1061,1062,Tumor 4,Tumor
840,841,Tumor 3,Tumor
859,860,Tumor 4,Tumor
809,810,Tumor 3,Tumor
998,999,Tumor 4,Tumor
785,786,Tumor 4,Tumor
901,902,Tumor 4,Tumor
899,900,Tumor 4,Tumor
788,789,Tumor 4,Tumor
544,545,Tumor 4,Tumor
572,573,Tumor 4,Tumor
582,583,Tumor 4,Tumor
553,554,Tumor 7,Tumor
626,627,Tumor 4,Tumor
622,623,Tumor 4,Tumor
711,712,Tumor 3,Tumor
730,731,Tumor 4,Tumor
842,843,Tumor 4,Tumor
718,719,Tumor 4,Tumor
470,471,Tumor 4,Tumor
428,429,Tumor 4,Tumor
441,442,Tumor 4,Tumor
490,491,Tumor 4,Tumor
517,518,Tumor 4,Tumor
458,459,Tumor 4,Tumor
511,512,Tumor 4,Tumor
455,456,Tumor 4,Tumor
487,488,Tumor 4,Tumor
616,617,Tumor 4,Tumor
642,643,Tumor 4,Tumor
624,625,Tumor 4,Tumor
608,609,Tumor 3,Tumor
673,674,Tumor 4,Tumor
648,649,Tumor 4,Tumor
620,621,Tumor 4,Tumor
694,695,Tumor 4,Tumor
615,616,Tumor 4,Tumor
675,676,Tumor 3,Tumor
715,716,Tumor 3,Tumor
796,797,Tumor 4,Tumor
737,738,Tumor 3,Tumor
779,780,Tumor 4,Tumor
787,788,Tumor 4,Tumor
999,1000,Tumor 4,Tumor
1009,1010,Tumor 7,Tumor
845,846,Tumor 3,Tumor
968,969,Tumor 6 / DC,Tumor
996,997,Tumor 1,Tumor
958,959,Tumor 4,Tumor
380,381,Tumor 4,Tumor
379,380,Tumor 4,Tumor
365,366,Tumor 4,Tumor
395,396,Tumor 4,Tumor
368,369,Tumor 4,Tumor
138,139,Tumor 4,Tumor
202,203,Tumor 4,Tumor
171,172,Tumor 4,Tumor
183,184,Tumor 4,Tumor
64,65,Tumor 2 (Ki67 Proliferating),Tumor
41,42,Tumor 7,Tumor
65,66,Tumor 2 (Ki67 Proliferating),Tumor
43,44,Tumor 2 (Ki67 Proliferating),Tumor
399,400,Tumor 4,Tumor
350,351,Tumor 4,Tumor
371,372,Tumor 4,Tumor
425,426,Tumor 4,Tumor
444,445,Tumor 7,Tumor
393,394,Tumor 3,Tumor
472,473,Tumor 3,Tumor
560,561,Tumor 4,Tumor
569,570,Tumor 4,Tumor
436,437,Tumor 4,Tumor
440,441,Tumor 4,Tumor
445,446,Tumor 4,Tumor
421,422,Tumor 4,Tumor
69,70,Tumor 4,Tumor
47,48,Tumor 6 / DC,Tumor
40,41,Tumor 4,Tumor
52,53,Tumor 3,Tumor
57,58,Tumor 4,Tumor
62,63,Tumor 3,Tumor
505,506,Tumor 4,Tumor
503,504,Tumor 4,Tumor
452,453,Tumor 2 (Ki67 Proliferating),Tumor
479,480,Tumor 4,Tumor
433,434,Tumor 3,Tumor
877,878,Tumor 1,Tumor
849,850,Tumor 4,Tumor
831,832,Tumor 7,Tumor
854,855,Tumor 4,Tumor
469,470,Tumor 7,Tumor
448,449,Tumor 7,Tumor
518,519,Tumor 7,Tumor
547,548,Tumor 1,Tumor
565,566,Tumor 7,Tumor
520,521,Tumor 7,Tumor
485,486,Tumor 7,Tumor
549,550,Tumor 7,Tumor
502,503,Tumor 3,Tumor
513,514,Tumor 7,Tumor
539,540,Tumor 1,Tumor
625,626,Tumor 3,Tumor
617,618,Tumor 1,Tumor
587,588,Tumor 7,Tumor
596,597,Tumor 1,Tumor
777,778,Tumor 3,Tumor
767,768,Tumor 4,Tumor
927,928,Tumor 4,Tumor
909,910,Tumor 3,Tumor
866,867,Tumor 3,Tumor
916,917,Tumor 4,Tumor
297,298,Tumor 1,Tumor
298,299,Tumor 7,Tumor
304,305,Tumor 7,Tumor
281,282,Tumor 7,Tumor
259,260,Tumor 7,Tumor
346,347,Tumor 7,Tumor
319,320,Tumor 7,Tumor
341,342,Tumor 7,Tumor
378,379,Tumor 7,Tumor
387,388,Tumor 7,Tumor
377,378,Tumor 1,Tumor
344,345,Tumor 7,Tumor
358,359,Tumor 7,Tumor
858,859,Tumor 4,Tumor
839,840,Tumor 4,Tumor
855,856,Tumor 7,Tumor
808,809,Tumor 4,Tumor
846,847,Tumor 4,Tumor
887,888,Tumor 3,Tumor
926,927,Tumor 7,Tumor
933,934,Tumor 7,Tumor
913,914,Tumor 7,Tumor
948,949,Tumor 7,Tumor
893,894,Tumor 4,Tumor
906,907,Tumor 4,Tumor
910,911,Tumor 4,Tumor
951,952,Tumor 6 / DC,Tumor
980,981,Tumor 4,Tumor
791,792,Tumor 3,Tumor
745,746,Tumor 7,Tumor
725,726,Tumor 4,Tumor
714,715,Tumor 4,Tumor
827,828,Tumor 3,Tumor
801,802,Tumor 4,Tumor
1043,1044,Tumor 3,Tumor
1001,1002,Tumor 4,Tumor
1007,1008,Tumor 4,Tumor
971,972,Tumor 7,Tumor
1063,1064,Tumor 4,Tumor
1024,1025,Tumor 7,Tumor
826,827,Tumor 7,Tumor
1050,1051,Tumor 4,Tumor
955,956,Tumor 3,Tumor
537,538,Tumor 4,Tumor
554,555,Tumor 4,Tumor
562,563,Tumor 4,Tumor
612,613,Tumor 7,Tumor
613,614,Tumor 4,Tumor
601,602,Tumor 4,Tumor
597,598,Tumor 4,Tumor
593,594,Tumor 4,Tumor
566,567,Tumor 4,Tumor
637,638,Tumor 3,Tumor
680,681,Tumor 4,Tumor
634,635,Tumor 4,Tumor
658,659,Tumor 4,Tumor
619,620,Tumor 4,Tumor
655,656,Tumor 7,Tumor
686,687,Tumor 7,Tumor
614,615,Tumor 4,Tumor
654,655,Tumor 4,Tumor
925,926,Tumor 7,Tumor
939,940,Tumor 4,Tumor
896,897,Tumor 7,Tumor
923,924,Tumor 4,Tumor
876,877,Tumor 4,Tumor
944,945,Tumor 3,Tumor
936,937,Tumor 7,Tumor
881,882,Tumor 4,Tumor
813,814,Tumor 4,Tumor
790,791,Tumor 4,Tumor
844,845,Tumor 4,Tumor
837,838,Tumor 2 (Ki67 Proliferating),Tumor
817,818,Tumor 4,Tumor
697,698,Tumor 4,Tumor
751,752,Tumor 4,Tumor
781,782,Tumor 7,Tumor
803,804,Tumor 7,Tumor
780,781,Tumor 2 (Ki67 Proliferating),Tumor
769,770,Tumor 4,Tumor
742,743,Tumor 4,Tumor
823,824,Tumor 3,Tumor
792,793,Tumor 4,Tumor
897,898,Tumor 3,Tumor
821,822,Tumor 7,Tumor
835,836,Tumor 4,Tumor
1025,1026,Tumor 3,Tumor
1022,1023,Tumor 4,Tumor
954,955,Tumor 4,Tumor
869,870,Tumor 4,Tumor
1014,1015,Tumor 1,Tumor
1017,1018,Tumor 4,Tumor
973,974,Tumor 4,Tumor
979,980,Tumor 4,Tumor
1008,1009,Tumor 7,Tumor
147,148,Tumor 2 (Ki67 Proliferating),Tumor
166,167,Tumor 7,Tumor
121,122,Tumor 4,Tumor
132,133,Tumor 2 (Ki67 Proliferating),Tumor
151,152,Tumor 4,Tumor
370,371,Tumor 4,Tumor
356,357,Tumor 4,Tumor
347,348,Tumor 4,Tumor
392,393,Tumor 3,Tumor
372,373,Tumor 4,Tumor
434,435,Tumor 3,Tumor
367,368,Tumor 4,Tumor
467,468,Tumor 4,Tumor
481,482,Tumor 4,Tumor
450,451,Tumor 4,Tumor
486,487,Tumor 4,Tumor
464,465,Tumor 4,Tumor
588,589,Tumor 4,Tumor
599,600,Tumor 3,Tumor
561,562,Tumor 3,Tumor
548,549,Tumor 3,Tumor
563,564,Tumor 1,Tumor
885,886,Tumor 7,Tumor
798,799,Tumor 7,Tumor
820,821,Tumor 7,Tumor
891,892,Tumor 3,Tumor
892,893,Tumor 4,Tumor
857,858,Tumor 3,Tumor
889,890,Tumor 4,Tumor
921,922,Tumor 3,Tumor
911,912,Tumor 4,Tumor
856,857,Tumor 3,Tumor
850,851,Tumor 3,Tumor
1037,1038,Tumor 3,Tumor
946,947,Tumor 1,Tumor
975,976,Tumor 7,Tumor
1013,1014,Tumor 7,Tumor
825,826,Tumor 4,Tumor
828,829,Tumor 4,Tumor
705,706,Tumor 3,Tumor
789,790,Tumor 4,Tumor
772,773,Tumor 4,Tumor
776,777,Tumor 4,Tumor
848,849,Tumor 4,Tumor
799,800,Tumor 4,Tumor
836,837,Tumor 7,Tumor
1051,1052,Tumor 3,Tumor
1016,1017,Tumor 4,Tumor
1045,1046,Tumor 4,Tumor
1059,1060,Tumor 4,Tumor
1053,1054,Tumor 4,Tumor
947,948,Tumor 4,Tumor
579,580,Tumor 4,Tumor
585,586,Tumor 4,Tumor
545,546,Tumor 3,Tumor
884,885,Tumor 4,Tumor
924,925,Tumor 4,Tumor
904,905,Tumor 3,Tumor
870,871,Tumor 4,Tumor
864,865,Tumor 3,Tumor
871,872,Tumor 4,Tumor
723,724,Tumor 4,Tumor
735,736,Tumor 4,Tumor
757,758,Tumor 3,Tumor
700,701,Tumor 4,Tumor
691,692,Tumor 4,Tumor
738,739,Tumor 4,Tumor
759,760,Tumor 4,Tumor
1056,1057,Tumor 4,Tumor
989,990,Tumor 4,Tumor
934,935,Tumor 3,Tumor
886,887,Tumor 4,Tumor
875,876,Tumor 3,Tumor
903,904,Tumor 3,Tumor
1027,1028,Tumor 4,Tumor
1039,1040,Tumor 7,Tumor
1000,1001,Tumor 7,Tumor
1041,1042,Tumor 7,Tumor
988,989,Tumor 7,Tumor
804,805,Tumor 2 (Ki67 Proliferating),Tumor
793,794,Tumor 4,Tumor
726,727,Tumor 4,Tumor
744,745,Tumor 4,Tumor
657,658,Tumor 3,Tumor
677,678,Tumor 4,Tumor
627,628,Tumor 4,Tumor
604,605,Tumor 7,Tumor
621,622,Tumor 4,Tumor
667,668,Tumor 4,Tumor
997,998,Tumor 4,Tumor
1020,1021,Tumor 7,Tumor
1021,1022,Tumor 3,Tumor
741,742,Tumor 4,Tumor
722,723,Tumor 4,Tumor
684,685,Tumor 4,Tumor
928,929,Tumor 4,Tumor
917,918,Tumor 4,Tumor
851,852,Tumor 4,Tumor
905,906,Tumor 3,Tumor
880,881,Tumor 3,Tumor
861,862,Tumor 4,Tumor
929,930,Tumor 4,Tumor
908,909,Tumor 3,Tumor
651,652,Tumor 4,Tumor
671,672,Tumor 4,Tumor
666,667,Tumor 4,Tumor
611,612,Tumor 4,Tumor
628,629,Tumor 4,Tumor
591,592,Tumor 4,Tumor
645,646,Tumor 4,Tumor
638,639,Tumor 4,Tumor
595,596,Tumor 4,Tumor
682,683,Tumor 4,Tumor
688,689,Tumor 4,Tumor
690,691,Tumor 4,Tumor
660,661,Tumor 4,Tumor
1030,1031,Tumor 7,Tumor
1042,1043,Tumor 4,Tumor
931,932,Tumor 4,Tumor
942,943,Tumor 4,Tumor
1005,1006,Tumor 4,Tumor
950,951,Tumor 3,Tumor
949,950,Tumor 3,Tumor
994,995,Tumor 4,Tumor
1010,1011,Tumor 7,Tumor
976,977,Tumor 7,Tumor
985,986,Tumor 4,Tumor
952,953,Tumor 4,Tumor
953,954,Tumor 3,Tumor
1012,1013,Tumor 4,Tumor
987,988,Tumor 4,Tumor
