,CELL_ID,CELL_TYPE,CELL_CLASS
1110,1111,Tumor 7,Tumor
1154,1155,Tumor 7,Tumor
1144,1145,Tumor 7,Tumor
169,170,Tumor 7,Tumor
329,330,Tumor 3,Tumor
295,296,Tumor 3,Tumor
403,404,Tumor 3,Tumor
41,42,Tumor 2 (Ki67 Proliferating),Tumor
56,57,Tumor 3,Tumor
28,29,Tumor 2 (Ki67 Proliferating),Tumor
20,21,Tumor 3,Tumor
393,394,Tumor 4,Tumor
377,378,Tumor 3,Tumor
401,402,Tumor 3,Tumor
882,883,Tumor 2 (Ki67 Proliferating),Tumor
915,916,Tumor 4,Tumor
907,908,Tumor 2 (Ki67 Proliferating),Tumor
26,27,Tumor 3,Tumor
25,26,Tumor 3,Tumor
49,50,Tumor 4,Tumor
563,564,Tumor 3,Tumor
555,556,Tumor 3,Tumor
462,463,Tumor 4,Tumor
347,348,Tumor 4,Tumor
51,52,Tumor 3,Tumor
23,24,Tumor 2 (Ki67 Proliferating),Tumor
240,241,Tumor 7,Tumor
204,205,Tumor 7,Tumor
255,256,Tumor 7,Tumor
297,298,Tumor 7,Tumor
391,392,Tumor 3,Tumor
355,356,Tumor 1,Tumor
68,69,Tumor 3,Tumor
790,791,Tumor 3,Tumor
925,926,Tumor 2 (Ki67 Proliferating),Tumor
986,987,Tumor 2 (Ki67 Proliferating),Tumor
959,960,Tumor 4,Tumor
597,598,Tumor 2 (Ki67 Proliferating),Tumor
583,584,Tumor 2 (Ki67 Proliferating),Tumor
509,510,Tumor 4,Tumor
618,619,Tumor 2 (Ki67 Proliferating),Tumor
539,540,Tumor 4,Tumor
851,852,Tumor 2 (Ki67 Proliferating),Tumor
569,570,Tumor 7,Tumor
609,610,Tumor 7,Tumor
641,642,Tumor 7,Tumor
538,539,Tumor 7,Tumor
451,452,Tumor 7,Tumor
519,520,Tumor 7,Tumor
474,475,Tumor 7,Tumor
450,451,Tumor 7,Tumor
480,481,Tumor 7,Tumor
872,873,Tumor 2 (Ki67 Proliferating),Tumor
836,837,Tumor 4,Tumor
1097,1098,Tumor 4,Tumor
1054,1055,Tumor 3,Tumor
1065,1066,Tumor 3,Tumor
1063,1064,Tumor 4,Tumor
1134,1135,Tumor 7,Tumor
1113,1114,Tumor 7,Tumor
1125,1126,Tumor 7,Tumor
1147,1148,Tumor 7,Tumor
1165,1166,Tumor 7,Tumor
1107,1108,Tumor 2 (Ki67 Proliferating),Tumor
1083,1084,Tumor 4,Tumor
764,765,Tumor 4,Tumor
787,788,Tumor 7,Tumor
760,761,Tumor 4,Tumor
759,760,Tumor 4,Tumor
1403,1404,Tumor 7,Tumor
1390,1391,Tumor 7,Tumor
1370,1371,Tumor 7,Tumor
1293,1294,Tumor 7,Tumor
1273,1274,Tumor 5,Tumor
1253,1254,Tumor 7,Tumor
1284,1285,Tumor 7,Tumor
1258,1259,Tumor 1,Tumor
996,997,Tumor 2 (Ki67 Proliferating),Tumor
1401,1402,Tumor 7,Tumor
1255,1256,Tumor 7,Tumor
1261,1262,Tumor 3,Tumor
1128,1129,Tumor 1,Tumor
1126,1127,Tumor 2 (Ki67 Proliferating),Tumor
685,686,Tumor 3,Tumor
711,712,Tumor 7,Tumor
724,725,Tumor 7,Tumor
772,773,Tumor 1,Tumor
867,868,Tumor 7,Tumor
839,840,Tumor 7,Tumor
888,889,Tumor 7,Tumor
810,811,Tumor 7,Tumor
781,782,Tumor 7,Tumor
868,869,Tumor 7,Tumor
902,903,Tumor 7,Tumor
570,571,Tumor 7,Tumor
639,640,Tumor 7,Tumor
602,603,Tumor 7,Tumor
664,665,Tumor 7,Tumor
644,645,Tumor 7,Tumor
686,687,Tumor 7,Tumor
704,705,Tumor 7,Tumor
742,743,Tumor 7,Tumor
877,878,Tumor 1,Tumor
905,906,Tumor 7,Tumor
939,940,Tumor 1,Tumor
845,846,Tumor 7,Tumor
808,809,Tumor 7,Tumor
803,804,Tumor 1,Tumor
843,844,Tumor 1,Tumor
860,861,Tumor 7,Tumor
789,790,Tumor 1,Tumor
773,774,Tumor 3,Tumor
1405,1406,Tumor 7,Tumor
1396,1397,Tumor 7,Tumor
1385,1386,Tumor 7,Tumor
1406,1407,Tumor 7,Tumor
1409,1410,Tumor 7,Tumor
1416,1417,Tumor 7,Tumor
1309,1310,Tumor 7,Tumor
244,245,Tumor 3,Tumor
344,345,Tumor 3,Tumor
370,371,Tumor 3,Tumor
436,437,Tumor 3,Tumor
397,398,Tumor 3,Tumor
433,434,Tumor 3,Tumor
425,426,Tumor 3,Tumor
505,506,Tumor 7,Tumor
491,492,Tumor 7,Tumor
532,533,Tumor 7,Tumor
445,446,Tumor 7,Tumor
454,455,Tumor 7,Tumor
386,387,Tumor 7,Tumor
394,395,Tumor 7,Tumor
365,366,Tumor 3,Tumor
400,401,Tumor 7,Tumor
50,51,Tumor 4,Tumor
205,206,Tumor 4,Tumor
336,337,Tumor 2 (Ki67 Proliferating),Tumor
418,419,Tumor 4,Tumor
736,737,Tumor 4,Tumor
825,826,Tumor 4,Tumor
914,915,Tumor 4,Tumor
910,911,Tumor 2 (Ki67 Proliferating),Tumor
858,859,Tumor 4,Tumor
891,892,Tumor 4,Tumor
875,876,Tumor 2 (Ki67 Proliferating),Tumor
64,65,Tumor 3,Tumor
38,39,Tumor 3,Tumor
40,41,Tumor 2 (Ki67 Proliferating),Tumor
80,81,Tumor 2 (Ki67 Proliferating),Tumor
34,35,Tumor 3,Tumor
63,64,Tumor 2 (Ki67 Proliferating),Tumor
73,74,Tumor 2 (Ki67 Proliferating),Tumor
74,75,Tumor 4,Tumor
88,89,Tumor 4,Tumor
15,16,Tumor 3,Tumor
197,198,Tumor 4,Tumor
193,194,Tumor 4,Tumor
514,515,Tumor 3,Tumor
498,499,Tumor 4,Tumor
511,512,Tumor 2 (Ki67 Proliferating),Tumor
487,488,Tumor 2 (Ki67 Proliferating),Tumor
515,516,Tumor 4,Tumor
562,563,Tumor 3,Tumor
507,508,Tumor 4,Tumor
564,565,Tumor 2 (Ki67 Proliferating),Tumor
547,548,Tumor 4,Tumor
550,551,Tumor 4,Tumor
499,500,Tumor 4,Tumor
449,450,Tumor 2 (Ki67 Proliferating),Tumor
471,472,Tumor 4,Tumor
527,528,Tumor 4,Tumor
596,597,Tumor 3,Tumor
589,590,Tumor 4,Tumor
143,144,Tumor 4,Tumor
190,191,Tumor 4,Tumor
225,226,Tumor 4,Tumor
79,80,Tumor 4,Tumor
100,101,Tumor 3,Tumor
101,102,Tumor 3,Tumor
133,134,Tumor 4,Tumor
18,19,Tumor 3,Tumor
53,54,Tumor 3,Tumor
78,79,Tumor 4,Tumor
59,60,Tumor 2 (Ki67 Proliferating),Tumor
29,30,Tumor 4,Tumor
114,115,Tumor 2 (Ki67 Proliferating),Tumor
43,44,Tumor 4,Tumor
83,84,Tumor 2 (Ki67 Proliferating),Tumor
113,114,Tumor 4,Tumor
109,110,Tumor 4,Tumor
167,168,Tumor 2 (Ki67 Proliferating),Tumor
160,161,Tumor 4,Tumor
202,203,Tumor 7,Tumor
315,316,Tumor 7,Tumor
243,244,Tumor 7,Tumor
280,281,Tumor 7,Tumor
827,828,Tumor 4,Tumor
826,827,Tumor 2 (Ki67 Proliferating),Tumor
862,863,Tumor 2 (Ki67 Proliferating),Tumor
889,890,Tumor 2 (Ki67 Proliferating),Tumor
560,561,Tumor 4,Tumor
656,657,Tumor 2 (Ki67 Proliferating),Tumor
646,647,Tumor 4,Tumor
653,654,Tumor 2 (Ki67 Proliferating),Tumor
635,636,Tumor 2 (Ki67 Proliferating),Tumor
625,626,Tumor 4,Tumor
674,675,Tumor 4,Tumor
458,459,Tumor 2 (Ki67 Proliferating),Tumor
592,593,Tumor 2 (Ki67 Proliferating),Tumor
540,541,Tumor 4,Tumor
588,589,Tumor 2 (Ki67 Proliferating),Tumor
669,670,Tumor 2 (Ki67 Proliferating),Tumor
637,638,Tumor 4,Tumor
682,683,Tumor 2 (Ki67 Proliferating),Tumor
652,653,Tumor 2 (Ki67 Proliferating),Tumor
822,823,Tumor 4,Tumor
339,340,Tumor 3,Tumor
334,335,Tumor 4,Tumor
308,309,Tumor 4,Tumor
261,262,Tumor 1,Tumor
580,581,Tumor 7,Tumor
561,562,Tumor 3,Tumor
485,486,Tumor 7,Tumor
457,458,Tumor 7,Tumor
513,514,Tumor 7,Tumor
442,443,Tumor 7,Tumor
835,836,Tumor 4,Tumor
903,904,Tumor 4,Tumor
1035,1036,Tumor 4,Tumor
974,975,Tumor 4,Tumor
879,880,Tumor 4,Tumor
1124,1125,Tumor 4,Tumor
1085,1086,Tumor 3,Tumor
1131,1132,Tumor 2 (Ki67 Proliferating),Tumor
1140,1141,Tumor 7,Tumor
853,854,Tumor 1,Tumor
807,808,Tumor 4,Tumor
840,841,Tumor 3,Tumor
1361,1362,Tumor 7,Tumor
940,941,Tumor 4,Tumor
1383,1384,Tumor 3,Tumor
1399,1400,Tumor 7,Tumor
1232,1233,Tumor 4,Tumor
1179,1180,Tumor 3,Tumor
1164,1165,Tumor 2 (Ki67 Proliferating),Tumor
697,698,Tumor 1,Tumor
701,702,Tumor 1,Tumor
648,649,Tumor 7,Tumor
738,739,Tumor 1,Tumor
740,741,Tumor 3,Tumor
720,721,Tumor 3,Tumor
769,770,Tumor 1,Tumor
630,631,Tumor 4,Tumor
1353,1354,Tumor 7,Tumor
1336,1337,Tumor 7,Tumor
1341,1342,Tumor 7,Tumor
1386,1387,Tumor 7,Tumor
1380,1381,Tumor 7,Tumor
1358,1359,Tumor 7,Tumor
312,313,Tumor 7,Tumor
304,305,Tumor 7,Tumor
212,213,Tumor 7,Tumor
200,201,Tumor 7,Tumor
272,273,Tumor 3,Tumor
229,230,Tumor 4,Tumor
222,223,Tumor 3,Tumor
176,177,Tumor 3,Tumor
196,197,Tumor 3,Tumor
217,218,Tumor 3,Tumor
136,137,Tumor 3,Tumor
183,184,Tumor 4,Tumor
130,131,Tumor 2 (Ki67 Proliferating),Tumor
224,225,Tumor 3,Tumor
497,498,Tumor 7,Tumor
446,447,Tumor 7,Tumor
461,462,Tumor 3,Tumor
526,527,Tumor 2 (Ki67 Proliferating),Tumor
495,496,Tumor 3,Tumor
459,460,Tumor 3,Tumor
654,655,Tumor 3,Tumor
579,580,Tumor 7,Tumor
624,625,Tumor 3,Tumor
613,614,Tumor 1,Tumor
554,555,Tumor 3,Tumor
614,615,Tumor 3,Tumor
582,583,Tumor 3,Tumor
506,507,Tumor 3,Tumor
481,482,Tumor 3,Tumor
343,344,Tumor 7,Tumor
413,414,Tumor 7,Tumor
352,353,Tumor 7,Tumor
340,341,Tumor 7,Tumor
392,393,Tumor 7,Tumor
376,377,Tumor 7,Tumor
332,333,Tumor 7,Tumor
321,322,Tumor 7,Tumor
138,139,Tumor 4,Tumor
163,164,Tumor 4,Tumor
82,83,Tumor 2 (Ki67 Proliferating),Tumor
86,87,Tumor 4,Tumor
246,247,Tumor 3,Tumor
360,361,Tumor 3,Tumor
388,389,Tumor 4,Tumor
402,403,Tumor 4,Tumor
316,317,Tumor 3,Tumor
294,295,Tumor 4,Tumor
854,855,Tumor 4,Tumor
833,834,Tumor 4,Tumor
863,864,Tumor 4,Tumor
749,750,Tumor 4,Tumor
712,713,Tumor 3,Tumor
777,778,Tumor 4,Tumor
924,925,Tumor 4,Tumor
76,77,Tumor 4,Tumor
77,78,Tumor 4,Tumor
90,91,Tumor 4,Tumor
117,118,Tumor 2 (Ki67 Proliferating),Tumor
99,100,Tumor 4,Tumor
120,121,Tumor 7,Tumor
98,99,Tumor 4,Tumor
107,108,Tumor 4,Tumor
47,48,Tumor 4,Tumor
65,66,Tumor 4,Tumor
31,32,Tumor 3,Tumor
61,62,Tumor 4,Tumor
22,23,Tumor 4,Tumor
33,34,Tumor 3,Tumor
151,152,Tumor 4,Tumor
189,190,Tumor 4,Tumor
248,249,Tumor 4,Tumor
223,224,Tumor 4,Tumor
227,228,Tumor 4,Tumor
634,635,Tumor 3,Tumor
188,189,Tumor 2 (Ki67 Proliferating),Tumor
207,208,Tumor 4,Tumor
195,196,Tumor 2 (Ki67 Proliferating),Tumor
142,143,Tumor 4,Tumor
184,185,Tumor 4,Tumor
296,297,Tumor 4,Tumor
254,255,Tumor 4,Tumor
275,276,Tumor 2 (Ki67 Proliferating),Tumor
285,286,Tumor 4,Tumor
238,239,Tumor 4,Tumor
257,258,Tumor 2 (Ki67 Proliferating),Tumor
307,308,Tumor 4,Tumor
194,195,Tumor 4,Tumor
267,268,Tumor 4,Tumor
210,211,Tumor 4,Tumor
291,292,Tumor 4,Tumor
309,310,Tumor 4,Tumor
273,274,Tumor 4,Tumor
157,158,Tumor 4,Tumor
110,111,Tumor 4,Tumor
91,92,Tumor 2 (Ki67 Proliferating),Tumor
127,128,Tumor 4,Tumor
123,124,Tumor 4,Tumor
102,103,Tumor 4,Tumor
115,116,Tumor 4,Tumor
421,422,Tumor 4,Tumor
390,391,Tumor 3,Tumor
378,379,Tumor 4,Tumor
404,405,Tumor 2 (Ki67 Proliferating),Tumor
371,372,Tumor 2 (Ki67 Proliferating),Tumor
335,336,Tumor 4,Tumor
319,320,Tumor 4,Tumor
342,343,Tumor 4,Tumor
283,284,Tumor 2 (Ki67 Proliferating),Tumor
242,243,Tumor 3,Tumor
228,229,Tumor 7,Tumor
306,307,Tumor 7,Tumor
300,301,Tumor 7,Tumor
324,325,Tumor 7,Tumor
359,360,Tumor 7,Tumor
75,76,Tumor 4,Tumor
87,88,Tumor 3,Tumor
72,73,Tumor 2 (Ki67 Proliferating),Tumor
97,98,Tumor 4,Tumor
673,674,Tumor 2 (Ki67 Proliferating),Tumor
788,789,Tumor 4,Tumor
800,801,Tumor 2 (Ki67 Proliferating),Tumor
829,830,Tumor 4,Tumor
797,798,Tumor 4,Tumor
594,595,Tumor 4,Tumor
253,254,Tumor 4,Tumor
256,257,Tumor 3,Tumor
281,282,Tumor 4,Tumor
381,382,Tumor 2 (Ki67 Proliferating),Tumor
323,324,Tumor 2 (Ki67 Proliferating),Tumor
317,318,Tumor 4,Tumor
423,424,Tumor 4,Tumor
417,418,Tumor 4,Tumor
427,428,Tumor 4,Tumor
619,620,Tumor 3,Tumor
660,661,Tumor 2 (Ki67 Proliferating),Tumor
684,685,Tumor 4,Tumor
528,529,Tumor 3,Tumor
501,502,Tumor 4,Tumor
566,567,Tumor 2 (Ki67 Proliferating),Tumor
529,530,Tumor 4,Tumor
806,807,Tumor 4,Tumor
756,757,Tumor 4,Tumor
737,738,Tumor 2 (Ki67 Proliferating),Tumor
725,726,Tumor 4,Tumor
752,753,Tumor 3,Tumor
785,786,Tumor 4,Tumor
766,767,Tumor 2 (Ki67 Proliferating),Tumor
688,689,Tumor 4,Tumor
727,728,Tumor 4,Tumor
671,672,Tumor 2 (Ki67 Proliferating),Tumor
675,676,Tumor 4,Tumor
379,380,Tumor 4,Tumor
372,373,Tumor 4,Tumor
363,364,Tumor 3,Tumor
662,663,Tumor 1,Tumor
663,664,Tumor 2 (Ki67 Proliferating),Tumor
683,684,Tumor 1,Tumor
699,700,Tumor 3,Tumor
616,617,Tumor 7,Tumor
640,641,Tumor 3,Tumor
565,566,Tumor 7,Tumor
549,550,Tumor 7,Tumor
531,532,Tumor 7,Tumor
585,586,Tumor 1,Tumor
571,572,Tumor 7,Tumor
930,931,Tumor 4,Tumor
893,894,Tumor 4,Tumor
865,866,Tumor 4,Tumor
971,972,Tumor 3,Tumor
917,918,Tumor 3,Tumor
969,970,Tumor 4,Tumor
949,950,Tumor 2 (Ki67 Proliferating),Tumor
1001,1002,Tumor 4,Tumor
960,961,Tumor 3,Tumor
993,994,Tumor 4,Tumor
778,779,Tumor 5,Tumor
776,777,Tumor 1,Tumor
933,934,Tumor 7,Tumor
892,893,Tumor 1,Tumor
950,951,Tumor 3,Tumor
919,920,Tumor 4,Tumor
844,845,Tumor 3,Tumor
1321,1322,Tumor 7,Tumor
1339,1340,Tumor 7,Tumor
1328,1329,Tumor 7,Tumor
1283,1284,Tumor 2 (Ki67 Proliferating),Tumor
1285,1286,Tumor 7,Tumor
904,905,Tumor 4,Tumor
938,939,Tumor 4,Tumor
958,959,Tumor 2 (Ki67 Proliferating),Tumor
1143,1144,Tumor 4,Tumor
1019,1020,Tumor 4,Tumor
970,971,Tumor 4,Tumor
988,989,Tumor 2 (Ki67 Proliferating),Tumor
1314,1315,Tumor 3,Tumor
1371,1372,Tumor 7,Tumor
1372,1373,Tumor 3,Tumor
1160,1161,Tumor 4,Tumor
1177,1178,Tumor 2 (Ki67 Proliferating),Tumor
1184,1185,Tumor 2 (Ki67 Proliferating),Tumor
1162,1163,Tumor 4,Tumor
1155,1156,Tumor 4,Tumor
591,592,Tumor 7,Tumor
603,604,Tumor 1,Tumor
626,627,Tumor 7,Tumor
568,569,Tumor 7,Tumor
578,579,Tumor 7,Tumor
249,250,Tumor 7,Tumor
231,232,Tumor 7,Tumor
277,278,Tumor 7,Tumor
247,248,Tumor 7,Tumor
270,271,Tumor 7,Tumor
287,288,Tumor 7,Tumor
318,319,Tumor 7,Tumor
234,235,Tumor 7,Tumor
302,303,Tumor 7,Tumor
534,535,Tumor 7,Tumor
535,536,Tumor 3,Tumor
486,487,Tumor 7,Tumor
508,509,Tumor 3,Tumor
469,470,Tumor 3,Tumor
432,433,Tumor 7,Tumor
55,56,Tumor 3,Tumor
70,71,Tumor 3,Tumor
69,70,Tumor 3,Tumor
46,47,Tumor 3,Tumor
45,46,Tumor 3,Tumor
71,72,Tumor 3,Tumor
48,49,Tumor 3,Tumor
326,327,Tumor 4,Tumor
330,331,Tumor 3,Tumor
301,302,Tumor 4,Tumor
345,346,Tumor 4,Tumor
341,342,Tumor 3,Tumor
251,252,Tumor 2 (Ki67 Proliferating),Tumor
262,263,Tumor 4,Tumor
233,234,Tumor 4,Tumor
293,294,Tumor 2 (Ki67 Proliferating),Tumor
209,210,Tumor 4,Tumor
289,290,Tumor 4,Tumor
258,259,Tumor 4,Tumor
333,334,Tumor 3,Tumor
361,362,Tumor 4,Tumor
358,359,Tumor 3,Tumor
278,279,Tumor 4,Tumor
236,237,Tumor 3,Tumor
322,323,Tumor 4,Tumor
250,251,Tumor 4,Tumor
311,312,Tumor 4,Tumor
279,280,Tumor 4,Tumor
1005,1006,Tumor 4,Tumor
62,63,Tumor 2 (Ki67 Proliferating),Tumor
35,36,Tumor 4,Tumor
67,68,Tumor 4,Tumor
37,38,Tumor 3,Tumor
60,61,Tumor 2 (Ki67 Proliferating),Tumor
84,85,Tumor 2 (Ki67 Proliferating),Tumor
85,86,Tumor 4,Tumor
39,40,Tumor 3,Tumor
42,43,Tumor 4,Tumor
52,53,Tumor 4,Tumor
57,58,Tumor 4,Tumor
3,4,Tumor 3,Tumor
27,28,Tumor 4,Tumor
9,10,Tumor 2 (Ki67 Proliferating),Tumor
14,15,Tumor 4,Tumor
12,13,Tumor 4,Tumor
10,11,Tumor 4,Tumor
2,3,Tumor 4,Tumor
678,679,Tumor 4,Tumor
645,646,Tumor 4,Tumor
627,628,Tumor 4,Tumor
241,242,Tumor 3,Tumor
230,231,Tumor 4,Tumor
286,287,Tumor 4,Tumor
237,238,Tumor 4,Tumor
245,246,Tumor 4,Tumor
137,138,Tumor 4,Tumor
692,693,Tumor 4,Tumor
622,623,Tumor 4,Tumor
590,591,Tumor 4,Tumor
574,575,Tumor 4,Tumor
598,599,Tumor 4,Tumor
606,607,Tumor 4,Tumor
488,489,Tumor 4,Tumor
489,490,Tumor 4,Tumor
545,546,Tumor 2 (Ki67 Proliferating),Tumor
290,291,Tumor 4,Tumor
441,442,Tumor 4,Tumor
472,473,Tumor 2 (Ki67 Proliferating),Tumor
542,543,Tumor 4,Tumor
477,478,Tumor 4,Tumor
821,822,Tumor 4,Tumor
804,805,Tumor 3,Tumor
407,408,Tumor 4,Tumor
465,466,Tumor 4,Tumor
443,444,Tumor 4,Tumor
470,471,Tumor 4,Tumor
638,639,Tumor 1,Tumor
617,618,Tumor 1,Tumor
643,644,Tumor 3,Tumor
595,596,Tumor 3,Tumor
530,531,Tumor 4,Tumor
522,523,Tumor 4,Tumor
553,554,Tumor 4,Tumor
504,505,Tumor 4,Tumor
931,932,Tumor 4,Tumor
908,909,Tumor 4,Tumor
981,982,Tumor 7,Tumor
831,832,Tumor 7,Tumor
899,900,Tumor 7,Tumor
876,877,Tumor 7,Tumor
1006,1007,Tumor 4,Tumor
1047,1048,Tumor 4,Tumor
1159,1160,Tumor 4,Tumor
976,977,Tumor 2 (Ki67 Proliferating),Tumor
998,999,Tumor 3,Tumor
1241,1242,Tumor 2 (Ki67 Proliferating),Tumor
1275,1276,Tumor 2 (Ki67 Proliferating),Tumor
1265,1266,Tumor 2 (Ki67 Proliferating),Tumor
1274,1275,Tumor 2 (Ki67 Proliferating),Tumor
1362,1363,Tumor 4,Tumor
1306,1307,Tumor 4,Tumor
1354,1355,Tumor 2 (Ki67 Proliferating),Tumor
1312,1313,Tumor 4,Tumor
1363,1364,Tumor 4,Tumor
1298,1299,Tumor 4,Tumor
1344,1345,Tumor 7,Tumor
1310,1311,Tumor 2 (Ki67 Proliferating),Tumor
1330,1331,Tumor 4,Tumor
1345,1346,Tumor 3,Tumor
1347,1348,Tumor 4,Tumor
1311,1312,Tumor 2 (Ki67 Proliferating),Tumor
1318,1319,Tumor 4,Tumor
1209,1210,Tumor 4,Tumor
1195,1196,Tumor 4,Tumor
1225,1226,Tumor 2 (Ki67 Proliferating),Tumor
1148,1149,Tumor 2 (Ki67 Proliferating),Tumor
1141,1142,Tumor 3,Tumor
1192,1193,Tumor 2 (Ki67 Proliferating),Tumor
1158,1159,Tumor 3,Tumor
141,142,Tumor 2 (Ki67 Proliferating),Tumor
159,160,Tumor 2 (Ki67 Proliferating),Tumor
162,163,Tumor 4,Tumor
119,120,Tumor 2 (Ki67 Proliferating),Tumor
93,94,Tumor 3,Tumor
131,132,Tumor 2 (Ki67 Proliferating),Tumor
118,119,Tumor 3,Tumor
226,227,Tumor 4,Tumor
182,183,Tumor 2 (Ki67 Proliferating),Tumor
192,193,Tumor 2 (Ki67 Proliferating),Tumor
1012,1013,Tumor 2 (Ki67 Proliferating),Tumor
735,736,Tumor 4,Tumor
832,833,Tumor 4,Tumor
796,797,Tumor 4,Tumor
375,376,Tumor 2 (Ki67 Proliferating),Tumor
362,363,Tumor 4,Tumor
411,412,Tumor 2 (Ki67 Proliferating),Tumor
