,CELL_ID,CELL_TYPE,CELL_CLASS
720,721,Tumor 4,Tumor
245,246,Tumor 1,Tumor
216,217,Tumor 2 (Ki67 Proliferating),Tumor
252,253,Tumor 7,Tumor
204,205,Tumor 3,Tumor
224,225,Tumor 4,Tumor
153,154,Tumor 3,Tumor
146,147,Tumor 4,Tumor
379,380,Tumor 3,Tumor
395,396,Tumor 3,Tumor
381,382,Tumor 7,Tumor
323,324,Tumor 7,Tumor
1190,1191,Tumor 4,Tumor
629,630,Tumor 7,Tumor
540,541,Tumor 1,Tumor
476,477,Tumor 1,Tumor
480,481,Tumor 1,Tumor
461,462,Tumor 3,Tumor
357,358,Tumor 3,Tumor
331,332,Tumor 7,Tumor
303,304,Tumor 6 / DC,Tumor
498,499,Tumor 4,Tumor
457,458,Tumor 3,Tumor
448,449,Tumor 4,Tumor
429,430,Tumor 1,Tumor
424,425,Tumor 4,Tumor
428,429,Tumor 4,Tumor
998,999,Tumor 1,Tumor
997,998,Tumor 1,Tumor
1021,1022,Tumor 1,Tumor
636,637,Tumor 4,Tumor
915,916,Tumor 7,Tumor
1188,1189,Tumor 4,Tumor
1081,1082,Tumor 7,Tumor
1114,1115,Tumor 7,Tumor
1138,1139,Tumor 7,Tumor
1184,1185,Tumor 7,Tumor
1192,1193,Tumor 4,Tumor
578,579,Tumor 4,Tumor
700,701,Tumor 4,Tumor
378,379,Tumor 3,Tumor
370,371,Tumor 7,Tumor
398,399,Tumor 4,Tumor
403,404,Tumor 3,Tumor
414,415,Tumor 2 (Ki67 Proliferating),Tumor
272,273,Tumor 4,Tumor
228,229,Tumor 7,Tumor
242,243,Tumor 3,Tumor
345,346,Tumor 4,Tumor
293,294,Tumor 7,Tumor
240,241,Tumor 7,Tumor
1,2,Tumor 4,Tumor
0,1,Tumor 4,Tumor
8,9,Tumor 1,Tumor
6,7,Tumor 1,Tumor
2,3,Tumor 1,Tumor
17,18,Tumor 6 / DC,Tumor
20,21,Tumor 2 (Ki67 Proliferating),Tumor
104,105,Tumor 1,Tumor
102,103,Tumor 1,Tumor
96,97,Tumor 3,Tumor
79,80,Tumor 3,Tumor
121,122,Tumor 2 (Ki67 Proliferating),Tumor
131,132,Tumor 3,Tumor
64,65,Tumor 1,Tumor
83,84,Tumor 3,Tumor
248,249,Tumor 3,Tumor
273,274,Tumor 3,Tumor
265,266,Tumor 1,Tumor
234,235,Tumor 5,Tumor
276,277,Tumor 6 / DC,Tumor
162,163,Tumor 3,Tumor
140,141,Tumor 6 / DC,Tumor
158,159,Tumor 6 / DC,Tumor
178,179,Tumor 4,Tumor
167,168,Tumor 3,Tumor
180,181,Tumor 2 (Ki67 Proliferating),Tumor
207,208,Tumor 4,Tumor
196,197,Tumor 2 (Ki67 Proliferating),Tumor
274,275,Tumor 6 / DC,Tumor
289,290,Tumor 6 / DC,Tumor
258,259,Tumor 6 / DC,Tumor
324,325,Tumor 6 / DC,Tumor
85,86,Tumor 7,Tumor
75,76,Tumor 4,Tumor
105,106,Tumor 3,Tumor
111,112,Tumor 4,Tumor
26,27,Tumor 3,Tumor
33,34,Tumor 1,Tumor
9,10,Tumor 3,Tumor
16,17,Tumor 7,Tumor
110,111,Tumor 3,Tumor
127,128,Tumor 3,Tumor
257,258,Tumor 7,Tumor
221,222,Tumor 7,Tumor
194,195,Tumor 3,Tumor
192,193,Tumor 6 / DC,Tumor
7,8,Tumor 1,Tumor
262,263,Tumor 4,Tumor
261,262,Tumor 4,Tumor
285,286,Tumor 6 / DC,Tumor
279,280,Tumor 6 / DC,Tumor
286,287,Tumor 1,Tumor
145,146,Tumor 1,Tumor
130,131,Tumor 1,Tumor
343,344,Tumor 3,Tumor
349,350,Tumor 3,Tumor
363,364,Tumor 3,Tumor
328,329,Tumor 6 / DC,Tumor
933,934,Tumor 1,Tumor
869,870,Tumor 1,Tumor
891,892,Tumor 1,Tumor
531,532,Tumor 4,Tumor
441,442,Tumor 1,Tumor
299,300,Tumor 2 (Ki67 Proliferating),Tumor
287,288,Tumor 4,Tumor
298,299,Tumor 4,Tumor
277,278,Tumor 4,Tumor
538,539,Tumor 3,Tumor
581,582,Tumor 4,Tumor
737,738,Tumor 4,Tumor
742,743,Tumor 4,Tumor
791,792,Tumor 4,Tumor
729,730,Tumor 4,Tumor
710,711,Tumor 4,Tumor
743,744,Tumor 4,Tumor
680,681,Tumor 4,Tumor
740,741,Tumor 4,Tumor
681,682,Tumor 4,Tumor
701,702,Tumor 3,Tumor
991,992,Tumor 6 / DC,Tumor
911,912,Tumor 4,Tumor
897,898,Tumor 4,Tumor
862,863,Tumor 4,Tumor
1159,1160,Tumor 7,Tumor
1104,1105,Tumor 1,Tumor
1069,1070,Tumor 2 (Ki67 Proliferating),Tumor
1083,1084,Tumor 7,Tumor
1098,1099,Tumor 7,Tumor
1031,1032,Tumor 3,Tumor
1183,1184,Tumor 1,Tumor
1029,1030,Tumor 4,Tumor
798,799,Tumor 4,Tumor
990,991,Tumor 1,Tumor
987,988,Tumor 4,Tumor
1011,1012,Tumor 1,Tumor
958,959,Tumor 1,Tumor
432,433,Tumor 6 / DC,Tumor
388,389,Tumor 4,Tumor
475,476,Tumor 4,Tumor
513,514,Tumor 2 (Ki67 Proliferating),Tumor
534,535,Tumor 4,Tumor
492,493,Tumor 4,Tumor
294,295,Tumor 6 / DC,Tumor
278,279,Tumor 7,Tumor
253,254,Tumor 1,Tumor
386,387,Tumor 1,Tumor
318,319,Tumor 4,Tumor
268,269,Tumor 3,Tumor
306,307,Tumor 3,Tumor
348,349,Tumor 4,Tumor
489,490,Tumor 3,Tumor
434,435,Tumor 6 / DC,Tumor
467,468,Tumor 3,Tumor
410,411,Tumor 1,Tumor
418,419,Tumor 2 (Ki67 Proliferating),Tumor
437,438,Tumor 6 / DC,Tumor
409,410,Tumor 1,Tumor
393,394,Tumor 7,Tumor
283,284,Tumor 6 / DC,Tumor
247,248,Tumor 7,Tumor
191,192,Tumor 7,Tumor
195,196,Tumor 7,Tumor
249,250,Tumor 6 / DC,Tumor
259,260,Tumor 3,Tumor
205,206,Tumor 7,Tumor
189,190,Tumor 3,Tumor
260,261,Tumor 3,Tumor
251,252,Tumor 2 (Ki67 Proliferating),Tumor
201,202,Tumor 6 / DC,Tumor
176,177,Tumor 3,Tumor
193,194,Tumor 2 (Ki67 Proliferating),Tumor
190,191,Tumor 7,Tumor
150,151,Tumor 4,Tumor
157,158,Tumor 6 / DC,Tumor
136,137,Tumor 4,Tumor
163,164,Tumor 3,Tumor
188,189,Tumor 3,Tumor
123,124,Tumor 3,Tumor
250,251,Tumor 6 / DC,Tumor
230,231,Tumor 6 / DC,Tumor
290,291,Tumor 4,Tumor
312,313,Tumor 6 / DC,Tumor
304,305,Tumor 7,Tumor
236,237,Tumor 4,Tumor
267,268,Tumor 2 (Ki67 Proliferating),Tumor
308,309,Tumor 7,Tumor
156,157,Tumor 7,Tumor
149,150,Tumor 4,Tumor
137,138,Tumor 3,Tumor
175,176,Tumor 7,Tumor
141,142,Tumor 3,Tumor
181,182,Tumor 1,Tumor
66,67,Tumor 3,Tumor
114,115,Tumor 6 / DC,Tumor
138,139,Tumor 7,Tumor
144,145,Tumor 3,Tumor
120,121,Tumor 4,Tumor
126,127,Tumor 4,Tumor
92,93,Tumor 3,Tumor
93,94,Tumor 3,Tumor
107,108,Tumor 7,Tumor
14,15,Tumor 3,Tumor
21,22,Tumor 7,Tumor
5,6,Tumor 4,Tumor
3,4,Tumor 1,Tumor
11,12,Tumor 1,Tumor
334,335,Tumor 4,Tumor
295,296,Tumor 4,Tumor
244,245,Tumor 4,Tumor
198,199,Tumor 2 (Ki67 Proliferating),Tumor
263,264,Tumor 4,Tumor
269,270,Tumor 4,Tumor
241,242,Tumor 4,Tumor
227,228,Tumor 4,Tumor
29,30,Tumor 4,Tumor
58,59,Tumor 4,Tumor
762,763,Tumor 1,Tumor
726,727,Tumor 3,Tumor
704,705,Tumor 1,Tumor
677,678,Tumor 7,Tumor
662,663,Tumor 7,Tumor
792,793,Tumor 6 / DC,Tumor
831,832,Tumor 1,Tumor
795,796,Tumor 1,Tumor
864,865,Tumor 1,Tumor
771,772,Tumor 7,Tumor
746,747,Tumor 7,Tumor
844,845,Tumor 7,Tumor
843,844,Tumor 1,Tumor
812,813,Tumor 1,Tumor
674,675,Tumor 1,Tumor
549,550,Tumor 1,Tumor
620,621,Tumor 1,Tumor
396,397,Tumor 7,Tumor
389,390,Tumor 3,Tumor
511,512,Tumor 1,Tumor
541,542,Tumor 1,Tumor
562,563,Tumor 1,Tumor
501,502,Tumor 3,Tumor
496,497,Tumor 6 / DC,Tumor
471,472,Tumor 4,Tumor
374,375,Tumor 3,Tumor
469,470,Tumor 4,Tumor
631,632,Tumor 3,Tumor
608,609,Tumor 3,Tumor
962,963,Tumor 1,Tumor
975,976,Tumor 6 / DC,Tumor
964,965,Tumor 7,Tumor
554,555,Tumor 4,Tumor
546,547,Tumor 4,Tumor
377,378,Tumor 4,Tumor
391,392,Tumor 4,Tumor
758,759,Tumor 1,Tumor
805,806,Tumor 3,Tumor
848,849,Tumor 4,Tumor
801,802,Tumor 4,Tumor
853,854,Tumor 3,Tumor
789,790,Tumor 3,Tumor
1126,1127,Tumor 7,Tumor
1162,1163,Tumor 7,Tumor
1176,1177,Tumor 3,Tumor
1131,1132,Tumor 4,Tumor
971,972,Tumor 4,Tumor
928,929,Tumor 3,Tumor
938,939,Tumor 7,Tumor
661,662,Tumor 3,Tumor
752,753,Tumor 4,Tumor
739,740,Tumor 4,Tumor
796,797,Tumor 6 / DC,Tumor
760,761,Tumor 4,Tumor
472,473,Tumor 7,Tumor
433,434,Tumor 6 / DC,Tumor
408,409,Tumor 3,Tumor
415,416,Tumor 4,Tumor
493,494,Tumor 6 / DC,Tumor
487,488,Tumor 4,Tumor
542,543,Tumor 6 / DC,Tumor
556,557,Tumor 4,Tumor
559,560,Tumor 4,Tumor
582,583,Tumor 4,Tumor
560,561,Tumor 6 / DC,Tumor
610,611,Tumor 4,Tumor
535,536,Tumor 4,Tumor
683,684,Tumor 3,Tumor
673,674,Tumor 6 / DC,Tumor
598,599,Tumor 4,Tumor
579,580,Tumor 3,Tumor
644,645,Tumor 3,Tumor
319,320,Tumor 3,Tumor
291,292,Tumor 4,Tumor
292,293,Tumor 1,Tumor
317,318,Tumor 3,Tumor
387,388,Tumor 1,Tumor
380,381,Tumor 7,Tumor
399,400,Tumor 7,Tumor
419,420,Tumor 3,Tumor
355,356,Tumor 7,Tumor
497,498,Tumor 6 / DC,Tumor
479,480,Tumor 6 / DC,Tumor
517,518,Tumor 6 / DC,Tumor
365,366,Tumor 3,Tumor
360,361,Tumor 4,Tumor
361,362,Tumor 4,Tumor
327,328,Tumor 7,Tumor
371,372,Tumor 7,Tumor
330,331,Tumor 4,Tumor
316,317,Tumor 3,Tumor
477,478,Tumor 6 / DC,Tumor
458,459,Tumor 3,Tumor
474,475,Tumor 3,Tumor
173,174,Tumor 7,Tumor
143,144,Tumor 3,Tumor
128,129,Tumor 1,Tumor
179,180,Tumor 6 / DC,Tumor
142,143,Tumor 7,Tumor
185,186,Tumor 6 / DC,Tumor
154,155,Tumor 1,Tumor
215,216,Tumor 6 / DC,Tumor
219,220,Tumor 2 (Ki67 Proliferating),Tumor
27,28,Tumor 1,Tumor
38,39,Tumor 1,Tumor
54,55,Tumor 3,Tumor
65,66,Tumor 7,Tumor
77,78,Tumor 7,Tumor
174,175,Tumor 6 / DC,Tumor
148,149,Tumor 6 / DC,Tumor
209,210,Tumor 3,Tumor
239,240,Tumor 1,Tumor
223,224,Tumor 3,Tumor
217,218,Tumor 7,Tumor
218,219,Tumor 7,Tumor
68,69,Tumor 3,Tumor
974,975,Tumor 1,Tumor
951,952,Tumor 2 (Ki67 Proliferating),Tumor
922,923,Tumor 1,Tumor
912,913,Tumor 1,Tumor
906,907,Tumor 7,Tumor
925,926,Tumor 1,Tumor
992,993,Tumor 2 (Ki67 Proliferating),Tumor
965,966,Tumor 2 (Ki67 Proliferating),Tumor
978,979,Tumor 7,Tumor
1018,1019,Tumor 1,Tumor
807,808,Tumor 1,Tumor
715,716,Tumor 1,Tumor
716,717,Tumor 1,Tumor
751,752,Tumor 7,Tumor
693,694,Tumor 3,Tumor
815,816,Tumor 1,Tumor
646,647,Tumor 1,Tumor
675,676,Tumor 3,Tumor
632,633,Tumor 1,Tumor
781,782,Tumor 7,Tumor
800,801,Tumor 7,Tumor
780,781,Tumor 1,Tumor
764,765,Tumor 1,Tumor
671,672,Tumor 7,Tumor
544,545,Tumor 3,Tumor
585,586,Tumor 1,Tumor
567,568,Tumor 4,Tumor
575,576,Tumor 3,Tumor
601,602,Tumor 3,Tumor
611,612,Tumor 1,Tumor
602,603,Tumor 1,Tumor
566,567,Tumor 4,Tumor
425,426,Tumor 4,Tumor
405,406,Tumor 7,Tumor
412,413,Tumor 4,Tumor
550,551,Tumor 6 / DC,Tumor
537,538,Tumor 3,Tumor
522,523,Tumor 6 / DC,Tumor
518,519,Tumor 3,Tumor
571,572,Tumor 3,Tumor
520,521,Tumor 7,Tumor
543,544,Tumor 7,Tumor
647,648,Tumor 4,Tumor
604,605,Tumor 3,Tumor
577,578,Tumor 4,Tumor
894,895,Tumor 3,Tumor
936,937,Tumor 1,Tumor
940,941,Tumor 1,Tumor
838,839,Tumor 1,Tumor
817,818,Tumor 6 / DC,Tumor
839,840,Tumor 1,Tumor
823,824,Tumor 1,Tumor
732,733,Tumor 3,Tumor
734,735,Tumor 3,Tumor
672,673,Tumor 3,Tumor
1028,1029,Tumor 3,Tumor
810,811,Tumor 1,Tumor
822,823,Tumor 2 (Ki67 Proliferating),Tumor
809,810,Tumor 1,Tumor
802,803,Tumor 1,Tumor
481,482,Tumor 4,Tumor
622,623,Tumor 7,Tumor
639,640,Tumor 1,Tumor
640,641,Tumor 3,Tumor
736,737,Tumor 3,Tumor
711,712,Tumor 1,Tumor
748,749,Tumor 1,Tumor
806,807,Tumor 3,Tumor
794,795,Tumor 4,Tumor
816,817,Tumor 4,Tumor
803,804,Tumor 4,Tumor
776,777,Tumor 4,Tumor
767,768,Tumor 4,Tumor
827,828,Tumor 4,Tumor
868,869,Tumor 7,Tumor
892,893,Tumor 7,Tumor
820,821,Tumor 4,Tumor
916,917,Tumor 3,Tumor
1129,1130,Tumor 1,Tumor
1051,1052,Tumor 2 (Ki67 Proliferating),Tumor
1066,1067,Tumor 1,Tumor
1067,1068,Tumor 7,Tumor
948,949,Tumor 4,Tumor
1115,1116,Tumor 6 / DC,Tumor
977,978,Tumor 4,Tumor
878,879,Tumor 4,Tumor
910,911,Tumor 4,Tumor
889,890,Tumor 4,Tumor
954,955,Tumor 4,Tumor
926,927,Tumor 4,Tumor
898,899,Tumor 4,Tumor
921,922,Tumor 7,Tumor
917,918,Tumor 1,Tumor
934,935,Tumor 7,Tumor
918,919,Tumor 1,Tumor
655,656,Tumor 4,Tumor
613,614,Tumor 3,Tumor
635,636,Tumor 3,Tumor
670,671,Tumor 3,Tumor
782,783,Tumor 7,Tumor
769,770,Tumor 4,Tumor
741,742,Tumor 3,Tumor
725,726,Tumor 3,Tumor
714,715,Tumor 6 / DC,Tumor
777,778,Tumor 3,Tumor
759,760,Tumor 7,Tumor
770,771,Tumor 3,Tumor
804,805,Tumor 7,Tumor
793,794,Tumor 1,Tumor
755,756,Tumor 7,Tumor
788,789,Tumor 7,Tumor
799,800,Tumor 3,Tumor
564,565,Tumor 4,Tumor
532,533,Tumor 4,Tumor
591,592,Tumor 4,Tumor
515,516,Tumor 4,Tumor
444,445,Tumor 4,Tumor
450,451,Tumor 6 / DC,Tumor
464,465,Tumor 7,Tumor
463,464,Tumor 4,Tumor
413,414,Tumor 3,Tumor
411,412,Tumor 6 / DC,Tumor
400,401,Tumor 6 / DC,Tumor
423,424,Tumor 7,Tumor
439,440,Tumor 7,Tumor
382,383,Tumor 7,Tumor
368,369,Tumor 7,Tumor
402,403,Tumor 7,Tumor
63,64,Tumor 1,Tumor
44,45,Tumor 1,Tumor
51,52,Tumor 7,Tumor
80,81,Tumor 1,Tumor
109,110,Tumor 7,Tumor
124,125,Tumor 7,Tumor
90,91,Tumor 4,Tumor
74,75,Tumor 4,Tumor
89,90,Tumor 4,Tumor
71,72,Tumor 4,Tumor
203,204,Tumor 4,Tumor
159,160,Tumor 3,Tumor
184,185,Tumor 1,Tumor
170,171,Tumor 3,Tumor
687,688,Tumor 1,Tumor
583,584,Tumor 1,Tumor
557,558,Tumor 1,Tumor
521,522,Tumor 1,Tumor
617,618,Tumor 7,Tumor
627,628,Tumor 1,Tumor
638,639,Tumor 1,Tumor
606,607,Tumor 7,Tumor
569,570,Tumor 4,Tumor
588,589,Tumor 3,Tumor
692,693,Tumor 7,Tumor
735,736,Tumor 4,Tumor
717,718,Tumor 4,Tumor
712,713,Tumor 3,Tumor
688,689,Tumor 6 / DC,Tumor
666,667,Tumor 3,Tumor
657,658,Tumor 6 / DC,Tumor
494,495,Tumor 7,Tumor
504,505,Tumor 7,Tumor
485,486,Tumor 7,Tumor
454,455,Tumor 3,Tumor
435,436,Tumor 1,Tumor
514,515,Tumor 6 / DC,Tumor
519,520,Tumor 1,Tumor
508,509,Tumor 3,Tumor
574,575,Tumor 3,Tumor
999,1000,Tumor 7,Tumor
1014,1015,Tumor 7,Tumor
1013,1014,Tumor 7,Tumor
1016,1017,Tumor 4,Tumor
872,873,Tumor 1,Tumor
773,774,Tumor 4,Tumor
841,842,Tumor 1,Tumor
903,904,Tumor 1,Tumor
568,569,Tumor 4,Tumor
576,577,Tumor 6 / DC,Tumor
649,650,Tumor 4,Tumor
654,655,Tumor 4,Tumor
626,627,Tumor 3,Tumor
512,513,Tumor 3,Tumor
551,552,Tumor 3,Tumor
597,598,Tumor 4,Tumor
468,469,Tumor 4,Tumor
478,479,Tumor 4,Tumor
1085,1086,Tumor 2 (Ki67 Proliferating),Tumor
1103,1104,Tumor 2 (Ki67 Proliferating),Tumor
1127,1128,Tumor 1,Tumor
1092,1093,Tumor 7,Tumor
1113,1114,Tumor 7,Tumor
826,827,Tumor 4,Tumor
819,820,Tumor 4,Tumor
888,889,Tumor 4,Tumor
1089,1090,Tumor 4,Tumor
989,990,Tumor 4,Tumor
979,980,Tumor 4,Tumor
1038,1039,Tumor 3,Tumor
129,130,Tumor 2 (Ki67 Proliferating),Tumor
139,140,Tumor 6 / DC,Tumor
116,117,Tumor 4,Tumor
152,153,Tumor 4,Tumor
155,156,Tumor 4,Tumor
118,119,Tumor 4,Tumor
88,89,Tumor 3,Tumor
99,100,Tumor 6 / DC,Tumor
91,92,Tumor 3,Tumor
70,71,Tumor 3,Tumor
763,764,Tumor 7,Tumor
778,779,Tumor 1,Tumor
722,723,Tumor 1,Tumor
786,787,Tumor 1,Tumor
747,748,Tumor 1,Tumor
679,680,Tumor 7,Tumor
685,686,Tumor 3,Tumor
650,651,Tumor 7,Tumor
653,654,Tumor 4,Tumor
667,668,Tumor 3,Tumor
728,729,Tumor 3,Tumor
731,732,Tumor 6 / DC,Tumor
703,704,Tumor 7,Tumor
719,720,Tumor 3,Tumor
697,698,Tumor 3,Tumor
705,706,Tumor 4,Tumor
589,590,Tumor 4,Tumor
570,571,Tumor 4,Tumor
599,600,Tumor 1,Tumor
607,608,Tumor 3,Tumor
572,573,Tumor 3,Tumor
563,564,Tumor 6 / DC,Tumor
533,534,Tumor 3,Tumor
558,559,Tumor 6 / DC,Tumor
528,529,Tumor 3,Tumor
536,537,Tumor 7,Tumor
986,987,Tumor 1,Tumor
1042,1043,Tumor 3,Tumor
1030,1031,Tumor 1,Tumor
1055,1056,Tumor 7,Tumor
970,971,Tumor 6 / DC,Tumor
1001,1002,Tumor 4,Tumor
959,960,Tumor 3,Tumor
919,920,Tumor 4,Tumor
854,855,Tumor 7,Tumor
883,884,Tumor 1,Tumor
859,860,Tumor 1,Tumor
882,883,Tumor 7,Tumor
893,894,Tumor 1,Tumor
619,620,Tumor 4,Tumor
615,616,Tumor 3,Tumor
633,634,Tumor 2 (Ki67 Proliferating),Tumor
612,613,Tumor 6 / DC,Tumor
698,699,Tumor 3,Tumor
682,683,Tumor 6 / DC,Tumor
684,685,Tumor 4,Tumor
724,725,Tumor 3,Tumor
709,710,Tumor 3,Tumor
834,835,Tumor 4,Tumor
914,915,Tumor 4,Tumor
879,880,Tumor 3,Tumor
842,843,Tumor 6 / DC,Tumor
866,867,Tumor 4,Tumor
133,134,Tumor 7,Tumor
151,152,Tumor 3,Tumor
100,101,Tumor 4,Tumor
94,95,Tumor 3,Tumor
117,118,Tumor 4,Tumor
119,120,Tumor 2 (Ki67 Proliferating),Tumor
103,104,Tumor 4,Tumor
84,85,Tumor 6 / DC,Tumor
702,703,Tumor 1,Tumor
686,687,Tumor 1,Tumor
669,670,Tumor 1,Tumor
721,722,Tumor 1,Tumor
660,661,Tumor 3,Tumor
573,574,Tumor 4,Tumor
548,549,Tumor 3,Tumor
545,546,Tumor 4,Tumor
580,581,Tumor 3,Tumor
668,669,Tumor 3,Tumor
656,657,Tumor 3,Tumor
690,691,Tumor 4,Tumor
641,642,Tumor 7,Tumor
849,850,Tumor 1,Tumor
935,936,Tumor 4,Tumor
846,847,Tumor 7,Tumor
870,871,Tumor 7,Tumor
875,876,Tumor 7,Tumor
837,838,Tumor 7,Tumor
881,882,Tumor 1,Tumor
825,826,Tumor 2 (Ki67 Proliferating),Tumor
727,728,Tumor 3,Tumor
600,601,Tumor 3,Tumor
652,653,Tumor 7,Tumor
623,624,Tumor 4,Tumor
593,594,Tumor 6 / DC,Tumor
628,629,Tumor 6 / DC,Tumor
603,604,Tumor 3,Tumor
663,664,Tumor 3,Tumor
643,644,Tumor 7,Tumor
621,622,Tumor 6 / DC,Tumor
900,901,Tumor 7,Tumor
886,887,Tumor 1,Tumor
899,900,Tumor 1,Tumor
913,914,Tumor 7,Tumor
