,CELL_ID,CELL_TYPE,CELL_CLASS
409,410,Tumor 7,Tumor
466,467,Tumor 7,Tumor
495,496,Tumor 7,Tumor
33,34,Tumor 4,Tumor
218,219,Tumor 7,Tumor
181,182,Tumor 4,Tumor
274,275,Tumor 4,Tumor
0,1,Tumor 4,Tumor
26,27,Tumor 4,Tumor
650,651,Tumor 1,Tumor
754,755,Tumor 1,Tumor
815,816,Tumor 1,Tumor
780,781,Tumor 1,Tumor
876,877,Tumor 7,Tumor
902,903,Tumor 1,Tumor
852,853,Tumor 1,Tumor
941,942,Tumor 7,Tumor
1050,1051,Tumor 4,Tumor
1289,1290,Tumor 4,Tumor
1185,1186,Tumor 4,Tumor
1157,1158,Tumor 7,Tumor
1109,1110,Tumor 2 (Ki67 Proliferating),Tumor
953,954,Tumor 7,Tumor
964,965,Tumor 7,Tumor
1009,1010,Tumor 1,Tumor
858,859,Tumor 3,Tumor
567,568,Tumor 1,Tumor
634,635,Tumor 7,Tumor
1031,1032,Tumor 3,Tumor
1034,1035,Tumor 7,Tumor
984,985,Tumor 3,Tumor
983,984,Tumor 3,Tumor
1151,1152,Tumor 7,Tumor
1122,1123,Tumor 7,Tumor
1076,1077,Tumor 7,Tumor
1042,1043,Tumor 7,Tumor
1017,1018,Tumor 7,Tumor
975,976,Tumor 7,Tumor
996,997,Tumor 1,Tumor
1006,1007,Tumor 7,Tumor
1043,1044,Tumor 7,Tumor
2303,2304,Tumor 4,Tumor
1926,1927,Tumor 7,Tumor
1846,1847,Tumor 7,Tumor
2318,2319,Tumor 4,Tumor
2305,2306,Tumor 3,Tumor
2314,2315,Tumor 7,Tumor
2286,2287,Tumor 7,Tumor
2173,2174,Tumor 2 (Ki67 Proliferating),Tumor
2054,2055,Tumor 3,Tumor
1421,1422,Tumor 7,Tumor
1682,1683,Tumor 4,Tumor
1742,1743,Tumor 4,Tumor
2016,2017,Tumor 1,Tumor
1973,1974,Tumor 1,Tumor
1960,1961,Tumor 3,Tumor
2194,2195,Tumor 1,Tumor
2212,2213,Tumor 4,Tumor
1543,1544,Tumor 1,Tumor
1572,1573,Tumor 4,Tumor
1860,1861,Tumor 2 (Ki67 Proliferating),Tumor
1886,1887,Tumor 2 (Ki67 Proliferating),Tumor
1834,1835,Tumor 7,Tumor
1847,1848,Tumor 7,Tumor
2242,2243,Tumor 7,Tumor
1996,1997,Tumor 2 (Ki67 Proliferating),Tumor
1957,1958,Tumor 7,Tumor
1961,1962,Tumor 7,Tumor
2188,2189,Tumor 3,Tumor
2208,2209,Tumor 3,Tumor
2221,2222,Tumor 7,Tumor
2290,2291,Tumor 3,Tumor
2308,2309,Tumor 7,Tumor
2268,2269,Tumor 3,Tumor
2235,2236,Tumor 7,Tumor
2281,2282,Tumor 3,Tumor
2278,2279,Tumor 4,Tumor
2309,2310,Tumor 7,Tumor
702,703,Tumor 3,Tumor
697,698,Tumor 7,Tumor
707,708,Tumor 4,Tumor
924,925,Tumor 3,Tumor
890,891,Tumor 3,Tumor
956,957,Tumor 2 (Ki67 Proliferating),Tumor
1100,1101,Tumor 4,Tumor
1179,1180,Tumor 4,Tumor
1165,1166,Tumor 4,Tumor
1085,1086,Tumor 7,Tumor
1324,1325,Tumor 7,Tumor
1551,1552,Tumor 7,Tumor
1586,1587,Tumor 3,Tumor
1429,1430,Tumor 7,Tumor
1191,1192,Tumor 7,Tumor
1137,1138,Tumor 7,Tumor
998,999,Tumor 7,Tumor
1089,1090,Tumor 7,Tumor
1072,1073,Tumor 7,Tumor
957,958,Tumor 7,Tumor
976,977,Tumor 2 (Ki67 Proliferating),Tumor
1026,1027,Tumor 7,Tumor
1413,1414,Tumor 7,Tumor
1209,1210,Tumor 3,Tumor
1117,1118,Tumor 1,Tumor
1196,1197,Tumor 3,Tumor
1059,1060,Tumor 3,Tumor
1144,1145,Tumor 7,Tumor
1177,1178,Tumor 7,Tumor
1564,1565,Tumor 4,Tumor
2128,2129,Tumor 1,Tumor
549,550,Tumor 4,Tumor
363,364,Tumor 4,Tumor
1007,1008,Tumor 4,Tumor
919,920,Tumor 2 (Ki67 Proliferating),Tumor
624,625,Tumor 4,Tumor
147,148,Tumor 7,Tumor
180,181,Tumor 3,Tumor
682,683,Tumor 1,Tumor
716,717,Tumor 1,Tumor
666,667,Tumor 1,Tumor
690,691,Tumor 1,Tumor
647,648,Tumor 1,Tumor
784,785,Tumor 1,Tumor
765,766,Tumor 3,Tumor
753,754,Tumor 4,Tumor
820,821,Tumor 3,Tumor
871,872,Tumor 7,Tumor
818,819,Tumor 1,Tumor
846,847,Tumor 1,Tumor
839,840,Tumor 1,Tumor
899,900,Tumor 7,Tumor
1028,1029,Tumor 4,Tumor
1046,1047,Tumor 3,Tumor
989,990,Tumor 3,Tumor
762,763,Tumor 3,Tumor
805,806,Tumor 7,Tumor
791,792,Tumor 7,Tumor
940,941,Tumor 7,Tumor
1115,1116,Tumor 3,Tumor
1205,1206,Tumor 4,Tumor
1226,1227,Tumor 7,Tumor
1243,1244,Tumor 7,Tumor
1025,1026,Tumor 7,Tumor
959,960,Tumor 3,Tumor
658,659,Tumor 4,Tumor
743,744,Tumor 7,Tumor
712,713,Tumor 1,Tumor
786,787,Tumor 1,Tumor
685,686,Tumor 2 (Ki67 Proliferating),Tumor
813,814,Tumor 2 (Ki67 Proliferating),Tumor
809,810,Tumor 3,Tumor
770,771,Tumor 2 (Ki67 Proliferating),Tumor
771,772,Tumor 1,Tumor
806,807,Tumor 2 (Ki67 Proliferating),Tumor
865,866,Tumor 7,Tumor
763,764,Tumor 7,Tumor
465,466,Tumor 3,Tumor
423,424,Tumor 4,Tumor
719,720,Tumor 7,Tumor
721,722,Tumor 7,Tumor
586,587,Tumor 2 (Ki67 Proliferating),Tumor
1133,1134,Tumor 7,Tumor
1090,1091,Tumor 3,Tumor
1104,1105,Tumor 2 (Ki67 Proliferating),Tumor
1128,1129,Tumor 7,Tumor
1218,1219,Tumor 3,Tumor
1153,1154,Tumor 3,Tumor
1049,1050,Tumor 7,Tumor
1389,1390,Tumor 4,Tumor
855,856,Tumor 2 (Ki67 Proliferating),Tumor
854,855,Tumor 3,Tumor
817,818,Tumor 7,Tumor
824,825,Tumor 2 (Ki67 Proliferating),Tumor
929,930,Tumor 2 (Ki67 Proliferating),Tumor
2228,2229,Tumor 3,Tumor
2227,2228,Tumor 3,Tumor
2250,2251,Tumor 7,Tumor
2206,2207,Tumor 3,Tumor
2256,2257,Tumor 1,Tumor
2237,2238,Tumor 3,Tumor
2195,2196,Tumor 1,Tumor
2191,2192,Tumor 3,Tumor
2203,2204,Tumor 7,Tumor
2196,2197,Tumor 7,Tumor
2118,2119,Tumor 7,Tumor
2176,2177,Tumor 3,Tumor
2099,2100,Tumor 1,Tumor
2321,2322,Tumor 7,Tumor
2291,2292,Tumor 3,Tumor
2261,2262,Tumor 3,Tumor
2269,2270,Tumor 3,Tumor
2282,2283,Tumor 3,Tumor
2288,2289,Tumor 7,Tumor
2010,2011,Tumor 7,Tumor
2038,2039,Tumor 1,Tumor
2060,2061,Tumor 7,Tumor
2041,2042,Tumor 7,Tumor
2050,2051,Tumor 1,Tumor
2018,2019,Tumor 7,Tumor
2255,2256,Tumor 7,Tumor
2295,2296,Tumor 3,Tumor
2273,2274,Tumor 7,Tumor
2200,2201,Tumor 4,Tumor
2218,2219,Tumor 4,Tumor
2216,2217,Tumor 7,Tumor
2217,2218,Tumor 3,Tumor
2240,2241,Tumor 7,Tumor
2244,2245,Tumor 1,Tumor
1887,1888,Tumor 3,Tumor
1857,1858,Tumor 3,Tumor
2013,2014,Tumor 7,Tumor
1979,1980,Tumor 7,Tumor
1680,1681,Tumor 7,Tumor
1667,1668,Tumor 2 (Ki67 Proliferating),Tumor
2079,2080,Tumor 2 (Ki67 Proliferating),Tumor
2082,2083,Tumor 2 (Ki67 Proliferating),Tumor
2130,2131,Tumor 7,Tumor
2097,2098,Tumor 7,Tumor
1314,1315,Tumor 4,Tumor
1057,1058,Tumor 4,Tumor
981,982,Tumor 4,Tumor
1520,1521,Tumor 7,Tumor
1482,1483,Tumor 4,Tumor
1990,1991,Tumor 3,Tumor
1211,1212,Tumor 1,Tumor
1140,1141,Tumor 1,Tumor
1788,1789,Tumor 7,Tumor
1888,1889,Tumor 3,Tumor
1918,1919,Tumor 7,Tumor
1782,1783,Tumor 4,Tumor
1965,1966,Tumor 1,Tumor
2137,2138,Tumor 7,Tumor
1560,1561,Tumor 4,Tumor
1660,1661,Tumor 4,Tumor
1712,1713,Tumor 2 (Ki67 Proliferating),Tumor
1694,1695,Tumor 7,Tumor
1707,1708,Tumor 3,Tumor
1891,1892,Tumor 7,Tumor
1910,1911,Tumor 2 (Ki67 Proliferating),Tumor
1766,1767,Tumor 4,Tumor
1833,1834,Tumor 7,Tumor
1992,1993,Tumor 3,Tumor
1989,1990,Tumor 2 (Ki67 Proliferating),Tumor
2021,2022,Tumor 2 (Ki67 Proliferating),Tumor
2178,2179,Tumor 3,Tumor
2072,2073,Tumor 2 (Ki67 Proliferating),Tumor
2048,2049,Tumor 7,Tumor
2036,2037,Tumor 2 (Ki67 Proliferating),Tumor
2122,2123,Tumor 2 (Ki67 Proliferating),Tumor
2271,2272,Tumor 2 (Ki67 Proliferating),Tumor
2262,2263,Tumor 2 (Ki67 Proliferating),Tumor
2248,2249,Tumor 7,Tumor
2289,2290,Tumor 7,Tumor
1155,1156,Tumor 7,Tumor
1285,1286,Tumor 7,Tumor
1579,1580,Tumor 7,Tumor
1549,1550,Tumor 7,Tumor
1527,1528,Tumor 4,Tumor
1690,1691,Tumor 7,Tumor
1725,1726,Tumor 7,Tumor
1684,1685,Tumor 7,Tumor
1145,1146,Tumor 4,Tumor
1332,1333,Tumor 1,Tumor
1295,1296,Tumor 7,Tumor
1259,1260,Tumor 4,Tumor
1499,1500,Tumor 7,Tumor
1455,1456,Tumor 3,Tumor
1491,1492,Tumor 7,Tumor
1524,1525,Tumor 7,Tumor
1335,1336,Tumor 3,Tumor
1378,1379,Tumor 3,Tumor
1375,1376,Tumor 3,Tumor
1355,1356,Tumor 3,Tumor
1380,1381,Tumor 7,Tumor
1407,1408,Tumor 3,Tumor
1344,1345,Tumor 3,Tumor
1372,1373,Tumor 3,Tumor
1635,1636,Tumor 7,Tumor
1697,1698,Tumor 3,Tumor
1348,1349,Tumor 2 (Ki67 Proliferating),Tumor
1636,1637,Tumor 7,Tumor
1653,1654,Tumor 7,Tumor
1419,1420,Tumor 7,Tumor
926,927,Tumor 7,Tumor
1066,1067,Tumor 3,Tumor
1119,1120,Tumor 7,Tumor
1082,1083,Tumor 7,Tumor
1081,1082,Tumor 3,Tumor
1023,1024,Tumor 3,Tumor
933,934,Tumor 3,Tumor
1374,1375,Tumor 7,Tumor
1522,1523,Tumor 3,Tumor
1393,1394,Tumor 1,Tumor
1358,1359,Tumor 7,Tumor
1745,1746,Tumor 7,Tumor
2096,2097,Tumor 7,Tumor
2086,2087,Tumor 7,Tumor
2042,2043,Tumor 7,Tumor
1774,1775,Tumor 7,Tumor
1696,1697,Tumor 7,Tumor
1924,1925,Tumor 7,Tumor
1854,1855,Tumor 7,Tumor
1898,1899,Tumor 7,Tumor
1966,1967,Tumor 2 (Ki67 Proliferating),Tumor
1950,1951,Tumor 7,Tumor
1851,1852,Tumor 4,Tumor
1948,1949,Tumor 7,Tumor
2152,2153,Tumor 1,Tumor
2138,2139,Tumor 1,Tumor
499,500,Tumor 7,Tumor
439,440,Tumor 2 (Ki67 Proliferating),Tumor
587,588,Tumor 2 (Ki67 Proliferating),Tumor
656,657,Tumor 4,Tumor
630,631,Tumor 4,Tumor
525,526,Tumor 4,Tumor
346,347,Tumor 7,Tumor
224,225,Tumor 7,Tumor
305,306,Tumor 7,Tumor
1045,1046,Tumor 4,Tumor
1086,1087,Tumor 4,Tumor
1048,1049,Tumor 4,Tumor
874,875,Tumor 4,Tumor
1047,1048,Tumor 4,Tumor
217,218,Tumor 7,Tumor
8,9,Tumor 4,Tumor
152,153,Tumor 7,Tumor
185,186,Tumor 2 (Ki67 Proliferating),Tumor
752,753,Tumor 4,Tumor
352,353,Tumor 6 / DC,Tumor
332,333,Tumor 4,Tumor
94,95,Tumor 4,Tumor
53,54,Tumor 4,Tumor
138,139,Tumor 4,Tumor
151,152,Tumor 4,Tumor
36,37,Tumor 4,Tumor
164,165,Tumor 3,Tumor
210,211,Tumor 2 (Ki67 Proliferating),Tumor
203,204,Tumor 2 (Ki67 Proliferating),Tumor
92,93,Tumor 4,Tumor
38,39,Tumor 4,Tumor
898,899,Tumor 3,Tumor
867,868,Tumor 4,Tumor
1350,1351,Tumor 7,Tumor
1300,1301,Tumor 2 (Ki67 Proliferating),Tumor
1284,1285,Tumor 7,Tumor
1227,1228,Tumor 7,Tumor
1251,1252,Tumor 7,Tumor
994,995,Tumor 2 (Ki67 Proliferating),Tumor
1024,1025,Tumor 3,Tumor
1029,1030,Tumor 2 (Ki67 Proliferating),Tumor
980,981,Tumor 3,Tumor
671,672,Tumor 2 (Ki67 Proliferating),Tumor
695,696,Tumor 1,Tumor
672,673,Tumor 3,Tumor
779,780,Tumor 3,Tumor
748,749,Tumor 3,Tumor
706,707,Tumor 1,Tumor
704,705,Tumor 2 (Ki67 Proliferating),Tumor
555,556,Tumor 2 (Ki67 Proliferating),Tumor
494,495,Tumor 1,Tumor
1427,1428,Tumor 4,Tumor
1334,1335,Tumor 2 (Ki67 Proliferating),Tumor
2229,2230,Tumor 3,Tumor
2263,2264,Tumor 3,Tumor
2141,2142,Tumor 3,Tumor
2131,2132,Tumor 3,Tumor
2110,2111,Tumor 3,Tumor
2085,2086,Tumor 7,Tumor
2123,2124,Tumor 1,Tumor
2078,2079,Tumor 7,Tumor
2103,2104,Tumor 1,Tumor
2320,2321,Tumor 3,Tumor
2330,2331,Tumor 4,Tumor
2306,2307,Tumor 3,Tumor
2297,2298,Tumor 7,Tumor
2258,2259,Tumor 7,Tumor
2245,2246,Tumor 1,Tumor
2301,2302,Tumor 3,Tumor
2311,2312,Tumor 3,Tumor
2174,2175,Tumor 7,Tumor
2069,2070,Tumor 7,Tumor
2027,2028,Tumor 7,Tumor
1987,1988,Tumor 7,Tumor
1981,1982,Tumor 7,Tumor
1958,1959,Tumor 1,Tumor
1876,1877,Tumor 7,Tumor
1855,1856,Tumor 7,Tumor
1733,1734,Tumor 2 (Ki67 Proliferating),Tumor
1970,1971,Tumor 7,Tumor
1889,1890,Tumor 2 (Ki67 Proliferating),Tumor
1691,1692,Tumor 3,Tumor
1645,1646,Tumor 7,Tumor
1641,1642,Tumor 2 (Ki67 Proliferating),Tumor
1618,1619,Tumor 7,Tumor
1535,1536,Tumor 2 (Ki67 Proliferating),Tumor
1568,1569,Tumor 2 (Ki67 Proliferating),Tumor
2053,2054,Tumor 7,Tumor
1955,1956,Tumor 7,Tumor
1927,1928,Tumor 7,Tumor
1997,1998,Tumor 1,Tumor
1899,1900,Tumor 2 (Ki67 Proliferating),Tumor
1186,1187,Tumor 4,Tumor
1438,1439,Tumor 4,Tumor
1528,1529,Tumor 4,Tumor
1012,1013,Tumor 4,Tumor
961,962,Tumor 4,Tumor
888,889,Tumor 4,Tumor
1461,1462,Tumor 2 (Ki67 Proliferating),Tumor
1478,1479,Tumor 2 (Ki67 Proliferating),Tumor
1485,1486,Tumor 1,Tumor
1450,1451,Tumor 2 (Ki67 Proliferating),Tumor
1447,1448,Tumor 7,Tumor
1403,1404,Tumor 7,Tumor
1353,1354,Tumor 7,Tumor
1573,1574,Tumor 7,Tumor
1595,1596,Tumor 7,Tumor
1276,1277,Tumor 7,Tumor
1339,1340,Tumor 7,Tumor
1340,1341,Tumor 3,Tumor
1377,1378,Tumor 7,Tumor
1310,1311,Tumor 7,Tumor
1349,1350,Tumor 3,Tumor
1416,1417,Tumor 7,Tumor
1222,1223,Tumor 4,Tumor
1671,1672,Tumor 3,Tumor
1756,1757,Tumor 7,Tumor
1919,1920,Tumor 7,Tumor
1944,1945,Tumor 1,Tumor
1945,1946,Tumor 1,Tumor
1798,1799,Tumor 4,Tumor
1811,1812,Tumor 3,Tumor
2031,2032,Tumor 2 (Ki67 Proliferating),Tumor
1556,1557,Tumor 3,Tumor
1574,1575,Tumor 3,Tumor
1538,1539,Tumor 4,Tumor
1458,1459,Tumor 3,Tumor
1631,1632,Tumor 2 (Ki67 Proliferating),Tumor
1623,1624,Tumor 1,Tumor
1651,1652,Tumor 3,Tumor
1685,1686,Tumor 2 (Ki67 Proliferating),Tumor
1659,1660,Tumor 2 (Ki67 Proliferating),Tumor
1658,1659,Tumor 2 (Ki67 Proliferating),Tumor
1575,1576,Tumor 7,Tumor
1827,1828,Tumor 7,Tumor
1804,1805,Tumor 7,Tumor
1795,1796,Tumor 7,Tumor
1802,1803,Tumor 7,Tumor
1778,1779,Tumor 7,Tumor
1752,1753,Tumor 4,Tumor
2080,2081,Tumor 2 (Ki67 Proliferating),Tumor
2148,2149,Tumor 7,Tumor
2129,2130,Tumor 2 (Ki67 Proliferating),Tumor
2162,2163,Tumor 7,Tumor
2125,2126,Tumor 4,Tumor
2161,2162,Tumor 3,Tumor
2154,2155,Tumor 7,Tumor
2190,2191,Tumor 7,Tumor
2205,2206,Tumor 3,Tumor
2126,2127,Tumor 7,Tumor
2055,2056,Tumor 7,Tumor
1004,1005,Tumor 7,Tumor
948,949,Tumor 7,Tumor
1036,1037,Tumor 7,Tumor
1083,1084,Tumor 4,Tumor
766,767,Tumor 7,Tumor
772,773,Tumor 4,Tumor
918,919,Tumor 3,Tumor
952,953,Tumor 2 (Ki67 Proliferating),Tumor
927,928,Tumor 3,Tumor
891,892,Tumor 3,Tumor
873,874,Tumor 4,Tumor
960,961,Tumor 7,Tumor
1088,1089,Tumor 7,Tumor
1121,1122,Tumor 3,Tumor
1032,1033,Tumor 7,Tumor
1075,1076,Tumor 3,Tumor
987,988,Tumor 3,Tumor
1056,1057,Tumor 3,Tumor
1013,1014,Tumor 4,Tumor
885,886,Tumor 3,Tumor
997,998,Tumor 7,Tumor
819,820,Tumor 3,Tumor
835,836,Tumor 3,Tumor
1129,1130,Tumor 3,Tumor
1118,1119,Tumor 7,Tumor
1091,1092,Tumor 2 (Ki67 Proliferating),Tumor
1106,1107,Tumor 3,Tumor
1277,1278,Tumor 3,Tumor
1303,1304,Tumor 3,Tumor
1161,1162,Tumor 3,Tumor
1256,1257,Tumor 3,Tumor
1127,1128,Tumor 4,Tumor
1103,1104,Tumor 3,Tumor
1511,1512,Tumor 7,Tumor
1516,1517,Tumor 7,Tumor
1436,1437,Tumor 7,Tumor
1456,1457,Tumor 7,Tumor
1297,1298,Tumor 4,Tumor
1318,1319,Tumor 4,Tumor
1614,1615,Tumor 4,Tumor
1625,1626,Tumor 7,Tumor
1661,1662,Tumor 7,Tumor
1654,1655,Tumor 7,Tumor
1602,1603,Tumor 1,Tumor
1327,1328,Tumor 4,Tumor
1241,1242,Tumor 7,Tumor
1237,1238,Tumor 3,Tumor
1141,1142,Tumor 7,Tumor
1368,1369,Tumor 7,Tumor
1422,1423,Tumor 7,Tumor
1695,1696,Tumor 7,Tumor
1670,1671,Tumor 3,Tumor
1652,1653,Tumor 7,Tumor
1673,1674,Tumor 7,Tumor
1619,1620,Tumor 7,Tumor
1747,1748,Tumor 7,Tumor
1703,1704,Tumor 7,Tumor
1674,1675,Tumor 7,Tumor
1638,1639,Tumor 7,Tumor
1678,1679,Tumor 7,Tumor
1720,1721,Tumor 3,Tumor
1268,1269,Tumor 7,Tumor
1240,1241,Tumor 7,Tumor
1322,1323,Tumor 7,Tumor
1214,1215,Tumor 3,Tumor
1569,1570,Tumor 3,Tumor
1611,1612,Tumor 7,Tumor
1594,1595,Tumor 7,Tumor
1517,1518,Tumor 7,Tumor
1596,1597,Tumor 7,Tumor
1320,1321,Tumor 7,Tumor
1369,1370,Tumor 7,Tumor
1714,1715,Tumor 4,Tumor
1459,1460,Tumor 7,Tumor
1454,1455,Tumor 7,Tumor
1452,1453,Tumor 7,Tumor
1504,1505,Tumor 2 (Ki67 Proliferating),Tumor
1505,1506,Tumor 3,Tumor
1565,1566,Tumor 4,Tumor
1444,1445,Tumor 7,Tumor
1428,1429,Tumor 7,Tumor
1392,1393,Tumor 1,Tumor
1367,1368,Tumor 7,Tumor
1449,1450,Tumor 2 (Ki67 Proliferating),Tumor
1364,1365,Tumor 1,Tumor
1435,1436,Tumor 1,Tumor
1483,1484,Tumor 2 (Ki67 Proliferating),Tumor
1761,1762,Tumor 7,Tumor
1739,1740,Tumor 7,Tumor
1757,1758,Tumor 7,Tumor
2083,2084,Tumor 3,Tumor
244,245,Tumor 3,Tumor
969,970,Tumor 4,Tumor
1041,1042,Tumor 4,Tumor
939,940,Tumor 4,Tumor
677,678,Tumor 4,Tumor
859,860,Tumor 3,Tumor
887,888,Tumor 3,Tumor
900,901,Tumor 3,Tumor
914,915,Tumor 4,Tumor
1000,1001,Tumor 4,Tumor
881,882,Tumor 4,Tumor
864,865,Tumor 4,Tumor
238,239,Tumor 3,Tumor
280,281,Tumor 4,Tumor
335,336,Tumor 2 (Ki67 Proliferating),Tumor
290,291,Tumor 7,Tumor
207,208,Tumor 2 (Ki67 Proliferating),Tumor
420,421,Tumor 2 (Ki67 Proliferating),Tumor
59,60,Tumor 3,Tumor
83,84,Tumor 7,Tumor
89,90,Tumor 3,Tumor
103,104,Tumor 2 (Ki67 Proliferating),Tumor
77,78,Tumor 3,Tumor
116,117,Tumor 3,Tumor
62,63,Tumor 3,Tumor
73,74,Tumor 3,Tumor
193,194,Tumor 7,Tumor
196,197,Tumor 7,Tumor
194,195,Tumor 3,Tumor
149,150,Tumor 7,Tumor
257,258,Tumor 3,Tumor
263,264,Tumor 3,Tumor
271,272,Tumor 3,Tumor
235,236,Tumor 2 (Ki67 Proliferating),Tumor
246,247,Tumor 3,Tumor
461,462,Tumor 4,Tumor
98,99,Tumor 3,Tumor
139,140,Tumor 4,Tumor
11,12,Tumor 4,Tumor
928,929,Tumor 7,Tumor
842,843,Tumor 7,Tumor
905,906,Tumor 7,Tumor
915,916,Tumor 3,Tumor
944,945,Tumor 2 (Ki67 Proliferating),Tumor
958,959,Tumor 2 (Ki67 Proliferating),Tumor
947,948,Tumor 7,Tumor
893,894,Tumor 4,Tumor
353,354,Tumor 4,Tumor
641,642,Tumor 7,Tumor
654,655,Tumor 7,Tumor
619,620,Tumor 1,Tumor
655,656,Tumor 7,Tumor
529,530,Tumor 3,Tumor
613,614,Tumor 1,Tumor
635,636,Tumor 7,Tumor
597,598,Tumor 1,Tumor
577,578,Tumor 7,Tumor
673,674,Tumor 7,Tumor
570,571,Tumor 1,Tumor
659,660,Tumor 1,Tumor
1388,1389,Tumor 4,Tumor
2264,2265,Tumor 3,Tumor
2243,2244,Tumor 7,Tumor
2222,2223,Tumor 2 (Ki67 Proliferating),Tumor
2223,2224,Tumor 1,Tumor
2238,2239,Tumor 1,Tumor
2181,2182,Tumor 7,Tumor
2150,2151,Tumor 3,Tumor
2132,2133,Tumor 7,Tumor
2142,2143,Tumor 1,Tumor
2171,2172,Tumor 1,Tumor
2167,2168,Tumor 1,Tumor
2112,2113,Tumor 7,Tumor
2135,2136,Tumor 7,Tumor
2151,2152,Tumor 1,Tumor
2177,2178,Tumor 7,Tumor
2169,2170,Tumor 7,Tumor
2198,2199,Tumor 7,Tumor
2323,2324,Tumor 4,Tumor
2277,2278,Tumor 1,Tumor
2252,2253,Tumor 7,Tumor
2302,2303,Tumor 1,Tumor
2159,2160,Tumor 4,Tumor
1916,1917,Tumor 7,Tumor
1962,1963,Tumor 3,Tumor
1928,1929,Tumor 3,Tumor
1952,1953,Tumor 7,Tumor
1936,1937,Tumor 7,Tumor
2210,2211,Tumor 7,Tumor
1615,1616,Tumor 4,Tumor
1861,1862,Tumor 2 (Ki67 Proliferating),Tumor
1862,1863,Tumor 1,Tumor
1907,1908,Tumor 2 (Ki67 Proliferating),Tumor
1828,1829,Tumor 7,Tumor
1868,1869,Tumor 2 (Ki67 Proliferating),Tumor
1821,1822,Tumor 7,Tumor
1894,1895,Tumor 3,Tumor
1784,1785,Tumor 7,Tumor
1822,1823,Tumor 7,Tumor
1792,1793,Tumor 7,Tumor
1724,1725,Tumor 7,Tumor
1762,1763,Tumor 7,Tumor
1856,1857,Tumor 7,Tumor
1773,1774,Tumor 7,Tumor
1547,1548,Tumor 2 (Ki67 Proliferating),Tumor
1604,1605,Tumor 7,Tumor
1533,1534,Tumor 7,Tumor
1584,1585,Tumor 7,Tumor
1523,1524,Tumor 2 (Ki67 Proliferating),Tumor
1750,1751,Tumor 3,Tumor
1803,1804,Tumor 7,Tumor
1188,1189,Tumor 4,Tumor
1477,1478,Tumor 7,Tumor
1441,1442,Tumor 7,Tumor
1434,1435,Tumor 7,Tumor
1519,1520,Tumor 7,Tumor
1515,1516,Tumor 7,Tumor
1609,1610,Tumor 3,Tumor
1607,1608,Tumor 4,Tumor
1650,1651,Tumor 2 (Ki67 Proliferating),Tumor
1699,1700,Tumor 1,Tumor
1629,1630,Tumor 4,Tumor
1587,1588,Tumor 4,Tumor
1797,1798,Tumor 7,Tumor
1781,1782,Tumor 7,Tumor
1815,1816,Tumor 3,Tumor
1848,1849,Tumor 3,Tumor
1838,1839,Tumor 7,Tumor
1882,1883,Tumor 1,Tumor
