,CELL_ID,CELL_TYPE,CELL_CLASS
1273,1274,Tumor 7,Tumor
1270,1271,Tumor 1,Tumor
1261,1262,Tumor 7,Tumor
1266,1267,Tumor 7,Tumor
1241,1242,Tumor 7,Tumor
1250,1251,Tumor 6 / DC,Tumor
341,342,Tumor 4,Tumor
508,509,Tumor 4,Tumor
4,5,Tumor 4,Tumor
208,209,Tumor 4,Tumor
175,176,Tumor 4,Tumor
224,225,Tumor 4,Tumor
236,237,Tumor 4,Tumor
233,234,Tumor 4,Tumor
83,84,Tumor 4,Tumor
60,61,Tumor 4,Tumor
943,944,Tumor 2 (Ki67 Proliferating),Tumor
926,927,Tumor 4,Tumor
1027,1028,Tumor 4,Tumor
1013,1014,Tumor 4,Tumor
667,668,Tumor 2 (Ki67 Proliferating),Tumor
671,672,Tumor 4,Tumor
733,734,Tumor 7,Tumor
781,782,Tumor 4,Tumor
799,800,Tumor 2 (Ki67 Proliferating),Tumor
848,849,Tumor 2 (Ki67 Proliferating),Tumor
861,862,Tumor 1,Tumor
1142,1143,Tumor 4,Tumor
967,968,Tumor 4,Tumor
247,248,Tumor 4,Tumor
48,49,Tumor 4,Tumor
16,17,Tumor 4,Tumor
100,101,Tumor 4,Tumor
425,426,Tumor 7,Tumor
577,578,Tumor 4,Tumor
436,437,Tumor 4,Tumor
524,525,Tumor 1,Tumor
478,479,Tumor 2 (Ki67 Proliferating),Tumor
447,448,Tumor 4,Tumor
272,273,Tumor 4,Tumor
280,281,Tumor 4,Tumor
132,133,Tumor 4,Tumor
114,115,Tumor 4,Tumor
806,807,Tumor 4,Tumor
679,680,Tumor 4,Tumor
681,682,Tumor 4,Tumor
723,724,Tumor 2 (Ki67 Proliferating),Tumor
648,649,Tumor 4,Tumor
789,790,Tumor 4,Tumor
1123,1124,Tumor 6 / DC,Tumor
862,863,Tumor 4,Tumor
420,421,Tumor 4,Tumor
424,425,Tumor 4,Tumor
412,413,Tumor 2 (Ki67 Proliferating),Tumor
401,402,Tumor 1,Tumor
403,404,Tumor 4,Tumor
473,474,Tumor 4,Tumor
534,535,Tumor 2 (Ki67 Proliferating),Tumor
518,519,Tumor 4,Tumor
1174,1175,Tumor 2 (Ki67 Proliferating),Tumor
1059,1060,Tumor 4,Tumor
1306,1307,Tumor 1,Tumor
1246,1247,Tumor 4,Tumor
1257,1258,Tumor 3,Tumor
563,564,Tumor 4,Tumor
66,67,Tumor 4,Tumor
261,262,Tumor 4,Tumor
180,181,Tumor 4,Tumor
150,151,Tumor 4,Tumor
203,204,Tumor 4,Tumor
140,141,Tumor 4,Tumor
1067,1068,Tumor 4,Tumor
968,969,Tumor 1,Tumor
1001,1002,Tumor 1,Tumor
965,966,Tumor 1,Tumor
922,923,Tumor 4,Tumor
815,816,Tumor 1,Tumor
835,836,Tumor 4,Tumor
854,855,Tumor 2 (Ki67 Proliferating),Tumor
824,825,Tumor 4,Tumor
802,803,Tumor 4,Tumor
938,939,Tumor 4,Tumor
928,929,Tumor 7,Tumor
895,896,Tumor 4,Tumor
838,839,Tumor 4,Tumor
868,869,Tumor 4,Tumor
978,979,Tumor 3,Tumor
680,681,Tumor 4,Tumor
655,656,Tumor 4,Tumor
627,628,Tumor 4,Tumor
110,111,Tumor 4,Tumor
568,569,Tumor 4,Tumor
653,654,Tumor 7,Tumor
820,821,Tumor 2 (Ki67 Proliferating),Tumor
888,889,Tumor 1,Tumor
976,977,Tumor 4,Tumor
1018,1019,Tumor 1,Tumor
1000,1001,Tumor 4,Tumor
235,236,Tumor 3,Tumor
202,203,Tumor 4,Tumor
321,322,Tumor 3,Tumor
463,464,Tumor 1,Tumor
361,362,Tumor 4,Tumor
268,269,Tumor 4,Tumor
286,287,Tumor 4,Tumor
348,349,Tumor 2 (Ki67 Proliferating),Tumor
336,337,Tumor 2 (Ki67 Proliferating),Tumor
210,211,Tumor 2 (Ki67 Proliferating),Tumor
193,194,Tumor 4,Tumor
263,264,Tumor 4,Tumor
913,914,Tumor 4,Tumor
905,906,Tumor 4,Tumor
936,937,Tumor 4,Tumor
871,872,Tumor 4,Tumor
889,890,Tumor 4,Tumor
834,835,Tumor 4,Tumor
901,902,Tumor 4,Tumor
551,552,Tumor 4,Tumor
623,624,Tumor 4,Tumor
664,665,Tumor 5,Tumor
283,284,Tumor 4,Tumor
287,288,Tumor 4,Tumor
558,559,Tumor 4,Tumor
1089,1090,Tumor 1,Tumor
1252,1253,Tumor 4,Tumor
1244,1245,Tumor 2 (Ki67 Proliferating),Tumor
409,410,Tumor 4,Tumor
219,220,Tumor 3,Tumor
246,247,Tumor 4,Tumor
122,123,Tumor 2 (Ki67 Proliferating),Tumor
157,158,Tumor 4,Tumor
105,106,Tumor 2 (Ki67 Proliferating),Tumor
92,93,Tumor 2 (Ki67 Proliferating),Tumor
376,377,Tumor 2 (Ki67 Proliferating),Tumor
177,178,Tumor 1,Tumor
138,139,Tumor 4,Tumor
109,110,Tumor 3,Tumor
116,117,Tumor 4,Tumor
544,545,Tumor 4,Tumor
687,688,Tumor 1,Tumor
683,684,Tumor 2 (Ki67 Proliferating),Tumor
552,553,Tumor 4,Tumor
296,297,Tumor 5,Tumor
279,280,Tumor 7,Tumor
636,637,Tumor 2 (Ki67 Proliferating),Tumor
398,399,Tumor 2 (Ki67 Proliferating),Tumor
422,423,Tumor 4,Tumor
415,416,Tumor 4,Tumor
513,514,Tumor 4,Tumor
512,513,Tumor 1,Tumor
333,334,Tumor 4,Tumor
340,341,Tumor 2 (Ki67 Proliferating),Tumor
282,283,Tumor 4,Tumor
303,304,Tumor 4,Tumor
295,296,Tumor 1,Tumor
281,282,Tumor 4,Tumor
822,823,Tumor 4,Tumor
833,834,Tumor 4,Tumor
850,851,Tumor 4,Tumor
778,779,Tumor 4,Tumor
790,791,Tumor 4,Tumor
890,891,Tumor 4,Tumor
912,913,Tumor 4,Tumor
714,715,Tumor 4,Tumor
707,708,Tumor 7,Tumor
643,644,Tumor 1,Tumor
686,687,Tumor 2 (Ki67 Proliferating),Tumor
601,602,Tumor 4,Tumor
811,812,Tumor 5,Tumor
271,272,Tumor 4,Tumor
243,244,Tumor 3,Tumor
325,326,Tumor 2 (Ki67 Proliferating),Tumor
266,267,Tumor 2 (Ki67 Proliferating),Tumor
260,261,Tumor 2 (Ki67 Proliferating),Tumor
570,571,Tumor 4,Tumor
557,558,Tumor 4,Tumor
540,541,Tumor 4,Tumor
606,607,Tumor 2 (Ki67 Proliferating),Tumor
1302,1303,Tumor 6 / DC,Tumor
438,439,Tumor 4,Tumor
480,481,Tumor 4,Tumor
474,475,Tumor 4,Tumor
130,131,Tumor 4,Tumor
90,91,Tumor 4,Tumor
162,163,Tumor 1,Tumor
386,387,Tumor 2 (Ki67 Proliferating),Tumor
737,738,Tumor 1,Tumor
743,744,Tumor 4,Tumor
640,641,Tumor 4,Tumor
588,589,Tumor 4,Tumor
446,447,Tumor 4,Tumor
619,620,Tumor 4,Tumor
632,633,Tumor 4,Tumor
554,555,Tumor 4,Tumor
347,348,Tumor 4,Tumor
368,369,Tumor 4,Tumor
330,331,Tumor 4,Tumor
365,366,Tumor 2 (Ki67 Proliferating),Tumor
392,393,Tumor 4,Tumor
1232,1233,Tumor 4,Tumor
498,499,Tumor 4,Tumor
487,488,Tumor 4,Tumor
469,470,Tumor 4,Tumor
329,330,Tumor 4,Tumor
644,645,Tumor 4,Tumor
511,512,Tumor 4,Tumor
813,814,Tumor 4,Tumor
259,260,Tumor 4,Tumor
306,307,Tumor 4,Tumor
626,627,Tumor 4,Tumor
612,613,Tumor 4,Tumor
561,562,Tumor 2 (Ki67 Proliferating),Tumor
573,574,Tumor 4,Tumor
379,380,Tumor 4,Tumor
