,CELL_ID,CELL_TYPE,CELL_CLASS
853,854,Tumor 4,Tumor
732,733,Tumor 7,Tumor
703,704,Tumor 7,Tumor
708,709,Tumor 3,Tumor
756,757,Tumor 7,Tumor
743,744,Tumor 7,Tumor
706,707,Tumor 1,Tumor
752,753,Tumor 2 (Ki67 Proliferating),Tumor
701,702,Tumor 7,Tumor
687,688,Tumor 3,Tumor
716,717,Tumor 2 (Ki67 Proliferating),Tumor
883,884,Tumor 4,Tumor
890,891,Tumor 4,Tumor
822,823,Tumor 4,Tumor
825,826,Tumor 4,Tumor
911,912,Tumor 4,Tumor
975,976,Tumor 4,Tumor
551,552,Tumor 7,Tumor
592,593,Tumor 4,Tumor
308,309,Tumor 3,Tumor
437,438,Tumor 3,Tumor
425,426,Tumor 3,Tumor
342,343,Tumor 7,Tumor
970,971,Tumor 7,Tumor
926,927,Tumor 4,Tumor
851,852,Tumor 4,Tumor
966,967,Tumor 4,Tumor
723,724,Tumor 4,Tumor
588,589,Tumor 3,Tumor
560,561,Tumor 3,Tumor
631,632,Tumor 3,Tumor
614,615,Tumor 3,Tumor
635,636,Tumor 3,Tumor
657,658,Tumor 3,Tumor
767,768,Tumor 4,Tumor
1264,1265,Tumor 4,Tumor
220,221,Tumor 1,Tumor
232,233,Tumor 1,Tumor
258,259,Tumor 3,Tumor
1323,1324,Tumor 4,Tumor
1108,1109,Tumor 4,Tumor
969,970,Tumor 4,Tumor
1014,1015,Tumor 4,Tumor
950,951,Tumor 4,Tumor
937,938,Tumor 4,Tumor
992,993,Tumor 4,Tumor
971,972,Tumor 4,Tumor
889,890,Tumor 4,Tumor
871,872,Tumor 4,Tumor
900,901,Tumor 4,Tumor
910,911,Tumor 4,Tumor
931,932,Tumor 4,Tumor
1010,1011,Tumor 4,Tumor
1035,1036,Tumor 4,Tumor
978,979,Tumor 4,Tumor
980,981,Tumor 4,Tumor
1081,1082,Tumor 4,Tumor
1023,1024,Tumor 4,Tumor
1136,1137,Tumor 4,Tumor
1132,1133,Tumor 4,Tumor
1243,1244,Tumor 4,Tumor
59,60,Tumor 7,Tumor
10,11,Tumor 7,Tumor
49,50,Tumor 4,Tumor
38,39,Tumor 4,Tumor
20,21,Tumor 4,Tumor
577,578,Tumor 3,Tumor
714,715,Tumor 4,Tumor
623,624,Tumor 7,Tumor
454,455,Tumor 4,Tumor
499,500,Tumor 4,Tumor
502,503,Tumor 4,Tumor
322,323,Tumor 3,Tumor
295,296,Tumor 7,Tumor
346,347,Tumor 6 / DC,Tumor
255,256,Tumor 4,Tumor
664,665,Tumor 6 / DC,Tumor
629,630,Tumor 4,Tumor
385,386,Tumor 7,Tumor
574,575,Tumor 7,Tumor
599,600,Tumor 7,Tumor
550,551,Tumor 3,Tumor
262,263,Tumor 7,Tumor
281,282,Tumor 7,Tumor
340,341,Tumor 7,Tumor
312,313,Tumor 7,Tumor
349,350,Tumor 3,Tumor
192,193,Tumor 3,Tumor
283,284,Tumor 7,Tumor
275,276,Tumor 7,Tumor
225,226,Tumor 3,Tumor
76,77,Tumor 3,Tumor
507,508,Tumor 7,Tumor
151,152,Tumor 4,Tumor
304,305,Tumor 4,Tumor
416,417,Tumor 7,Tumor
450,451,Tumor 3,Tumor
424,425,Tumor 7,Tumor
646,647,Tumor 7,Tumor
637,638,Tumor 3,Tumor
654,655,Tumor 7,Tumor
621,622,Tumor 3,Tumor
587,588,Tumor 3,Tumor
693,694,Tumor 3,Tumor
681,682,Tumor 7,Tumor
662,663,Tumor 3,Tumor
632,633,Tumor 3,Tumor
653,654,Tumor 3,Tumor
475,476,Tumor 3,Tumor
494,495,Tumor 7,Tumor
492,493,Tumor 3,Tumor
535,536,Tumor 1,Tumor
495,496,Tumor 1,Tumor
529,530,Tumor 7,Tumor
506,507,Tumor 7,Tumor
463,464,Tumor 7,Tumor
453,454,Tumor 7,Tumor
24,25,Tumor 4,Tumor
36,37,Tumor 7,Tumor
22,23,Tumor 3,Tumor
9,10,Tumor 3,Tumor
1,2,Tumor 4,Tumor
88,89,Tumor 3,Tumor
72,73,Tumor 3,Tumor
79,80,Tumor 7,Tumor
67,68,Tumor 3,Tumor
47,48,Tumor 7,Tumor
82,83,Tumor 7,Tumor
87,88,Tumor 7,Tumor
42,43,Tumor 3,Tumor
54,55,Tumor 3,Tumor
64,65,Tumor 3,Tumor
27,28,Tumor 3,Tumor
101,102,Tumor 4,Tumor
1199,1200,Tumor 4,Tumor
1170,1171,Tumor 4,Tumor
835,836,Tumor 4,Tumor
864,865,Tumor 4,Tumor
879,880,Tumor 4,Tumor
847,848,Tumor 4,Tumor
841,842,Tumor 4,Tumor
827,828,Tumor 4,Tumor
575,576,Tumor 7,Tumor
636,637,Tumor 7,Tumor
671,672,Tumor 7,Tumor
445,446,Tumor 3,Tumor
939,940,Tumor 4,Tumor
925,926,Tumor 4,Tumor
766,767,Tumor 4,Tumor
568,569,Tumor 3,Tumor
523,524,Tumor 3,Tumor
483,484,Tumor 3,Tumor
750,751,Tumor 4,Tumor
820,821,Tumor 4,Tumor
824,825,Tumor 4,Tumor
793,794,Tumor 4,Tumor
786,787,Tumor 4,Tumor
771,772,Tumor 4,Tumor
831,832,Tumor 4,Tumor
570,571,Tumor 3,Tumor
567,568,Tumor 3,Tumor
597,598,Tumor 3,Tumor
586,587,Tumor 3,Tumor
582,583,Tumor 3,Tumor
600,601,Tumor 7,Tumor
447,448,Tumor 7,Tumor
1261,1262,Tumor 4,Tumor
1065,1066,Tumor 2 (Ki67 Proliferating),Tumor
1207,1208,Tumor 4,Tumor
996,997,Tumor 4,Tumor
1180,1181,Tumor 4,Tumor
1075,1076,Tumor 4,Tumor
1117,1118,Tumor 4,Tumor
1024,1025,Tumor 4,Tumor
1211,1212,Tumor 4,Tumor
1051,1052,Tumor 4,Tumor
1071,1072,Tumor 4,Tumor
1159,1160,Tumor 4,Tumor
1195,1196,Tumor 2 (Ki67 Proliferating),Tumor
1186,1187,Tumor 4,Tumor
1151,1152,Tumor 4,Tumor
178,179,Tumor 7,Tumor
94,95,Tumor 3,Tumor
18,19,Tumor 4,Tumor
41,42,Tumor 4,Tumor
32,33,Tumor 4,Tumor
29,30,Tumor 4,Tumor
90,91,Tumor 4,Tumor
28,29,Tumor 4,Tumor
604,605,Tumor 7,Tumor
219,220,Tumor 3,Tumor
402,403,Tumor 3,Tumor
339,340,Tumor 7,Tumor
287,288,Tumor 4,Tumor
371,372,Tumor 3,Tumor
175,176,Tumor 1,Tumor
361,362,Tumor 1,Tumor
325,326,Tumor 7,Tumor
353,354,Tumor 2 (Ki67 Proliferating),Tumor
313,314,Tumor 7,Tumor
347,348,Tumor 2 (Ki67 Proliferating),Tumor
282,283,Tumor 1,Tumor
309,310,Tumor 3,Tumor
316,317,Tumor 1,Tumor
310,311,Tumor 1,Tumor
269,270,Tumor 3,Tumor
270,271,Tumor 1,Tumor
216,217,Tumor 3,Tumor
263,264,Tumor 3,Tumor
193,194,Tumor 7,Tumor
124,125,Tumor 7,Tumor
118,119,Tumor 3,Tumor
117,118,Tumor 4,Tumor
248,249,Tumor 1,Tumor
214,215,Tumor 3,Tumor
240,241,Tumor 4,Tumor
267,268,Tumor 7,Tumor
223,224,Tumor 3,Tumor
250,251,Tumor 3,Tumor
457,458,Tumor 1,Tumor
480,481,Tumor 1,Tumor
603,604,Tumor 7,Tumor
618,619,Tumor 7,Tumor
619,620,Tumor 7,Tumor
617,618,Tumor 3,Tumor
557,558,Tumor 7,Tumor
540,541,Tumor 3,Tumor
549,550,Tumor 3,Tumor
513,514,Tumor 7,Tumor
563,564,Tumor 7,Tumor
605,606,Tumor 7,Tumor
579,580,Tumor 7,Tumor
536,537,Tumor 7,Tumor
541,542,Tumor 3,Tumor
611,612,Tumor 3,Tumor
565,566,Tumor 7,Tumor
590,591,Tumor 7,Tumor
556,557,Tumor 3,Tumor
43,44,Tumor 3,Tumor
37,38,Tumor 3,Tumor
31,32,Tumor 7,Tumor
13,14,Tumor 7,Tumor
19,20,Tumor 3,Tumor
34,35,Tumor 3,Tumor
7,8,Tumor 3,Tumor
6,7,Tumor 3,Tumor
12,13,Tumor 1,Tumor
5,6,Tumor 3,Tumor
40,41,Tumor 3,Tumor
73,74,Tumor 2 (Ki67 Proliferating),Tumor
60,61,Tumor 7,Tumor
68,69,Tumor 7,Tumor
30,31,Tumor 3,Tumor
33,34,Tumor 3,Tumor
44,45,Tumor 3,Tumor
50,51,Tumor 3,Tumor
91,92,Tumor 4,Tumor
106,107,Tumor 4,Tumor
1212,1213,Tumor 4,Tumor
724,725,Tumor 3,Tumor
717,718,Tumor 3,Tumor
725,726,Tumor 7,Tumor
680,681,Tumor 3,Tumor
768,769,Tumor 3,Tumor
755,756,Tumor 7,Tumor
730,731,Tumor 7,Tumor
742,743,Tumor 3,Tumor
749,750,Tumor 3,Tumor
801,802,Tumor 4,Tumor
583,584,Tumor 7,Tumor
543,544,Tumor 3,Tumor
564,565,Tumor 3,Tumor
566,567,Tumor 3,Tumor
351,352,Tumor 3,Tumor
408,409,Tumor 7,Tumor
515,516,Tumor 7,Tumor
473,474,Tumor 1,Tumor
497,498,Tumor 7,Tumor
552,553,Tumor 7,Tumor
613,614,Tumor 4,Tumor
533,534,Tumor 1,Tumor
505,506,Tumor 3,Tumor
448,449,Tumor 3,Tumor
435,436,Tumor 7,Tumor
479,480,Tumor 3,Tumor
594,595,Tumor 7,Tumor
406,407,Tumor 7,Tumor
449,450,Tumor 7,Tumor
394,395,Tumor 7,Tumor
398,399,Tumor 3,Tumor
376,377,Tumor 3,Tumor
512,513,Tumor 4,Tumor
504,505,Tumor 3,Tumor
396,397,Tumor 6 / DC,Tumor
434,435,Tumor 3,Tumor
415,416,Tumor 7,Tumor
387,388,Tumor 6 / DC,Tumor
538,539,Tumor 6 / DC,Tumor
528,529,Tumor 7,Tumor
520,521,Tumor 3,Tumor
656,657,Tumor 4,Tumor
898,899,Tumor 4,Tumor
995,996,Tumor 4,Tumor
1038,1039,Tumor 4,Tumor
1008,1009,Tumor 4,Tumor
1041,1042,Tumor 4,Tumor
1012,1013,Tumor 4,Tumor
69,70,Tumor 3,Tumor
58,59,Tumor 4,Tumor
252,253,Tumor 6 / DC,Tumor
236,237,Tumor 7,Tumor
228,229,Tumor 7,Tumor
268,269,Tumor 3,Tumor
397,398,Tumor 7,Tumor
391,392,Tumor 3,Tumor
409,410,Tumor 7,Tumor
348,349,Tumor 1,Tumor
367,368,Tumor 1,Tumor
327,328,Tumor 7,Tumor
379,380,Tumor 3,Tumor
298,299,Tumor 7,Tumor
374,375,Tumor 7,Tumor
311,312,Tumor 7,Tumor
286,287,Tumor 3,Tumor
256,257,Tumor 4,Tumor
338,339,Tumor 3,Tumor
360,361,Tumor 6 / DC,Tumor
328,329,Tumor 7,Tumor
318,319,Tumor 7,Tumor
329,330,Tumor 7,Tumor
372,373,Tumor 6 / DC,Tumor
354,355,Tumor 7,Tumor
395,396,Tumor 7,Tumor
377,378,Tumor 3,Tumor
404,405,Tumor 6 / DC,Tumor
224,225,Tumor 7,Tumor
242,243,Tumor 3,Tumor
247,248,Tumor 7,Tumor
209,210,Tumor 7,Tumor
160,161,Tumor 4,Tumor
186,187,Tumor 4,Tumor
150,151,Tumor 4,Tumor
146,147,Tumor 4,Tumor
129,130,Tumor 4,Tumor
173,174,Tumor 4,Tumor
207,208,Tumor 4,Tumor
166,167,Tumor 7,Tumor
183,184,Tumor 3,Tumor
149,150,Tumor 7,Tumor
206,207,Tumor 3,Tumor
446,447,Tumor 3,Tumor
469,470,Tumor 3,Tumor
481,482,Tumor 3,Tumor
430,431,Tumor 7,Tumor
436,437,Tumor 7,Tumor
467,468,Tumor 7,Tumor
451,452,Tumor 7,Tumor
438,439,Tumor 7,Tumor
410,411,Tumor 3,Tumor
616,617,Tumor 3,Tumor
638,639,Tumor 3,Tumor
634,635,Tumor 3,Tumor
595,596,Tumor 7,Tumor
584,585,Tumor 3,Tumor
625,626,Tumor 7,Tumor
1058,1059,Tumor 4,Tumor
686,687,Tumor 3,Tumor
697,698,Tumor 3,Tumor
676,677,Tumor 3,Tumor
707,708,Tumor 7,Tumor
677,678,Tumor 7,Tumor
666,667,Tumor 3,Tumor
642,643,Tumor 3,Tumor
874,875,Tumor 4,Tumor
869,870,Tumor 4,Tumor
821,822,Tumor 4,Tumor
807,808,Tumor 4,Tumor
848,849,Tumor 4,Tumor
522,523,Tumor 7,Tumor
524,525,Tumor 3,Tumor
545,546,Tumor 3,Tumor
419,420,Tumor 7,Tumor
414,415,Tumor 3,Tumor
407,408,Tumor 7,Tumor
403,404,Tumor 7,Tumor
441,442,Tumor 7,Tumor
895,896,Tumor 4,Tumor
850,851,Tumor 4,Tumor
967,968,Tumor 4,Tumor
928,929,Tumor 4,Tumor
573,574,Tumor 3,Tumor
471,472,Tumor 3,Tumor
466,467,Tumor 3,Tumor
1098,1099,Tumor 4,Tumor
130,131,Tumor 7,Tumor
239,240,Tumor 6 / DC,Tumor
470,471,Tumor 7,Tumor
487,488,Tumor 7,Tumor
279,280,Tumor 4,Tumor
114,115,Tumor 7,Tumor
95,96,Tumor 3,Tumor
140,141,Tumor 3,Tumor
143,144,Tumor 3,Tumor
159,160,Tumor 3,Tumor
169,170,Tumor 3,Tumor
111,112,Tumor 3,Tumor
153,154,Tumor 3,Tumor
128,129,Tumor 3,Tumor
99,100,Tumor 3,Tumor
1123,1124,Tumor 4,Tumor
1110,1111,Tumor 4,Tumor
1090,1091,Tumor 4,Tumor
1118,1119,Tumor 4,Tumor
880,881,Tumor 4,Tumor
462,463,Tumor 3,Tumor
509,510,Tumor 3,Tumor
532,533,Tumor 3,Tumor
459,460,Tumor 3,Tumor
442,443,Tumor 3,Tumor
485,486,Tumor 3,Tumor
491,492,Tumor 7,Tumor
460,461,Tumor 3,Tumor
412,413,Tumor 7,Tumor
296,297,Tumor 7,Tumor
946,947,Tumor 4,Tumor
930,931,Tumor 4,Tumor
974,975,Tumor 4,Tumor
933,934,Tumor 4,Tumor
927,928,Tumor 4,Tumor
440,441,Tumor 7,Tumor
675,676,Tumor 4,Tumor
684,685,Tumor 4,Tumor
715,716,Tumor 4,Tumor
78,79,Tumor 4,Tumor
92,93,Tumor 4,Tumor
1101,1102,Tumor 4,Tumor
1102,1103,Tumor 4,Tumor
1145,1146,Tumor 4,Tumor
478,479,Tumor 3,Tumor
444,445,Tumor 7,Tumor
452,453,Tumor 3,Tumor
474,475,Tumor 3,Tumor
498,499,Tumor 3,Tumor
456,457,Tumor 3,Tumor
331,332,Tumor 7,Tumor
291,292,Tumor 3,Tumor
388,389,Tumor 3,Tumor
411,412,Tumor 7,Tumor
400,401,Tumor 3,Tumor
365,366,Tumor 3,Tumor
364,365,Tumor 7,Tumor
382,383,Tumor 6 / DC,Tumor
429,430,Tumor 3,Tumor
171,172,Tumor 4,Tumor
