,CELL_ID,CELL_TYPE,CELL_CLASS
363,364,Tumor 4,Tumor
329,330,Tumor 7,Tumor
395,396,Tumor 4,Tumor
373,374,Tumor 7,Tumor
560,561,Tumor 4,Tumor
554,555,Tumor 4,Tumor
722,723,Tumor 4,Tumor
704,705,Tumor 4,Tumor
743,744,Tumor 4,Tumor
755,756,Tumor 4,Tumor
717,718,Tumor 4,Tumor
729,730,Tumor 4,Tumor
1364,1365,Tumor 3,Tumor
77,78,Tumor 7,Tumor
95,96,Tumor 7,Tumor
120,121,Tumor 4,Tumor
735,736,Tumor 4,Tumor
832,833,Tumor 4,Tumor
796,797,Tumor 4,Tumor
815,816,Tumor 4,Tumor
949,950,Tumor 4,Tumor
1019,1020,Tumor 4,Tumor
899,900,Tumor 4,Tumor
1347,1348,Tumor 4,Tumor
1169,1170,Tumor 4,Tumor
194,195,Tumor 4,Tumor
272,273,Tumor 4,Tumor
236,237,Tumor 4,Tumor
242,243,Tumor 4,Tumor
263,264,Tumor 4,Tumor
537,538,Tumor 4,Tumor
499,500,Tumor 4,Tumor
493,494,Tumor 4,Tumor
257,258,Tumor 4,Tumor
315,316,Tumor 4,Tumor
325,326,Tumor 4,Tumor
441,442,Tumor 4,Tumor
186,187,Tumor 4,Tumor
151,152,Tumor 7,Tumor
313,314,Tumor 4,Tumor
359,360,Tumor 7,Tumor
365,366,Tumor 4,Tumor
372,373,Tumor 7,Tumor
176,177,Tumor 7,Tumor
2,3,Tumor 7,Tumor
43,44,Tumor 4,Tumor
508,509,Tumor 1,Tumor
491,492,Tumor 7,Tumor
595,596,Tumor 4,Tumor
737,738,Tumor 4,Tumor
757,758,Tumor 4,Tumor
818,819,Tumor 7,Tumor
896,897,Tumor 4,Tumor
873,874,Tumor 4,Tumor
879,880,Tumor 4,Tumor
877,878,Tumor 4,Tumor
626,627,Tumor 4,Tumor
621,622,Tumor 4,Tumor
126,127,Tumor 6 / DC,Tumor
205,206,Tumor 7,Tumor
378,379,Tumor 7,Tumor
458,459,Tumor 4,Tumor
274,275,Tumor 4,Tumor
1076,1077,Tumor 4,Tumor
1040,1041,Tumor 4,Tumor
958,959,Tumor 4,Tumor
790,791,Tumor 4,Tumor
675,676,Tumor 4,Tumor
674,675,Tumor 4,Tumor
894,895,Tumor 4,Tumor
788,789,Tumor 4,Tumor
794,795,Tumor 4,Tumor
785,786,Tumor 4,Tumor
700,701,Tumor 4,Tumor
686,687,Tumor 6 / DC,Tumor
772,773,Tumor 4,Tumor
751,752,Tumor 4,Tumor
683,684,Tumor 4,Tumor
693,694,Tumor 4,Tumor
720,721,Tumor 4,Tumor
823,824,Tumor 4,Tumor
841,842,Tumor 4,Tumor
795,796,Tumor 7,Tumor
766,767,Tumor 4,Tumor
826,827,Tumor 7,Tumor
837,838,Tumor 4,Tumor
1372,1373,Tumor 4,Tumor
1360,1361,Tumor 3,Tumor
53,54,Tumor 7,Tumor
689,690,Tumor 4,Tumor
698,699,Tumor 3,Tumor
673,674,Tumor 4,Tumor
697,698,Tumor 4,Tumor
661,662,Tumor 4,Tumor
608,609,Tumor 4,Tumor
1086,1087,Tumor 4,Tumor
1253,1254,Tumor 4,Tumor
1269,1270,Tumor 4,Tumor
971,972,Tumor 4,Tumor
956,957,Tumor 4,Tumor
1202,1203,Tumor 3,Tumor
270,271,Tumor 4,Tumor
286,287,Tumor 4,Tumor
633,634,Tumor 4,Tumor
666,667,Tumor 4,Tumor
654,655,Tumor 4,Tumor
580,581,Tumor 4,Tumor
287,288,Tumor 4,Tumor
224,225,Tumor 1,Tumor
415,416,Tumor 4,Tumor
75,76,Tumor 4,Tumor
298,299,Tumor 4,Tumor
177,178,Tumor 4,Tumor
299,300,Tumor 1,Tumor
304,305,Tumor 1,Tumor
281,282,Tumor 4,Tumor
170,171,Tumor 3,Tumor
178,179,Tumor 7,Tumor
182,183,Tumor 7,Tumor
132,133,Tumor 7,Tumor
129,130,Tumor 4,Tumor
192,193,Tumor 7,Tumor
195,196,Tumor 4,Tumor
51,52,Tumor 4,Tumor
538,539,Tumor 7,Tumor
551,552,Tumor 4,Tumor
935,936,Tumor 1,Tumor
948,949,Tumor 4,Tumor
980,981,Tumor 4,Tumor
1001,1002,Tumor 7,Tumor
355,356,Tumor 1,Tumor
444,445,Tumor 6 / DC,Tumor
445,446,Tumor 4,Tumor
466,467,Tumor 4,Tumor
515,516,Tumor 4,Tumor
596,597,Tumor 4,Tumor
631,632,Tumor 4,Tumor
614,615,Tumor 4,Tumor
579,580,Tumor 4,Tumor
568,569,Tumor 4,Tumor
556,557,Tumor 4,Tumor
514,515,Tumor 4,Tumor
500,501,Tumor 4,Tumor
421,422,Tumor 4,Tumor
425,426,Tumor 4,Tumor
432,433,Tumor 4,Tumor
398,399,Tumor 1,Tumor
462,463,Tumor 1,Tumor
1036,1037,Tumor 3,Tumor
1035,1036,Tumor 4,Tumor
1003,1004,Tumor 4,Tumor
906,907,Tumor 4,Tumor
967,968,Tumor 4,Tumor
992,993,Tumor 4,Tumor
1007,1008,Tumor 4,Tumor
727,728,Tumor 4,Tumor
732,733,Tumor 4,Tumor
808,809,Tumor 4,Tumor
800,801,Tumor 4,Tumor
814,815,Tumor 4,Tumor
909,910,Tumor 4,Tumor
742,743,Tumor 4,Tumor
776,777,Tumor 4,Tumor
724,725,Tumor 4,Tumor
968,969,Tumor 4,Tumor
924,925,Tumor 1,Tumor
1117,1118,Tumor 4,Tumor
1091,1092,Tumor 4,Tumor
1077,1078,Tumor 1,Tumor
1250,1251,Tumor 7,Tumor
1024,1025,Tumor 7,Tumor
930,931,Tumor 4,Tumor
950,951,Tumor 4,Tumor
1071,1072,Tumor 4,Tumor
1063,1064,Tumor 4,Tumor
761,762,Tumor 4,Tumor
756,757,Tumor 6 / DC,Tumor
659,660,Tumor 4,Tumor
640,641,Tumor 4,Tumor
660,661,Tumor 4,Tumor
592,593,Tumor 4,Tumor
593,594,Tumor 4,Tumor
603,604,Tumor 4,Tumor
765,766,Tumor 3,Tumor
881,882,Tumor 4,Tumor
863,864,Tumor 4,Tumor
855,856,Tumor 4,Tumor
847,848,Tumor 4,Tumor
821,822,Tumor 7,Tumor
778,779,Tumor 4,Tumor
883,884,Tumor 4,Tumor
1068,1069,Tumor 7,Tumor
1055,1056,Tumor 1,Tumor
1283,1284,Tumor 4,Tumor
1084,1085,Tumor 4,Tumor
1120,1121,Tumor 4,Tumor
1116,1117,Tumor 4,Tumor
1134,1135,Tumor 4,Tumor
1203,1204,Tumor 4,Tumor
8,9,Tumor 4,Tumor
57,58,Tumor 4,Tumor
16,17,Tumor 7,Tumor
296,297,Tumor 4,Tumor
336,337,Tumor 4,Tumor
314,315,Tumor 4,Tumor
418,419,Tumor 1,Tumor
609,610,Tumor 4,Tumor
606,607,Tumor 4,Tumor
512,513,Tumor 3,Tumor
351,352,Tumor 4,Tumor
86,87,Tumor 4,Tumor
256,257,Tumor 4,Tumor
259,260,Tumor 4,Tumor
247,248,Tumor 4,Tumor
240,241,Tumor 4,Tumor
231,232,Tumor 4,Tumor
165,166,Tumor 4,Tumor
148,149,Tumor 4,Tumor
89,90,Tumor 4,Tumor
88,89,Tumor 7,Tumor
353,354,Tumor 1,Tumor
350,351,Tumor 1,Tumor
382,383,Tumor 1,Tumor
254,255,Tumor 4,Tumor
253,254,Tumor 4,Tumor
199,200,Tumor 7,Tumor
237,238,Tumor 7,Tumor
210,211,Tumor 1,Tumor
191,192,Tumor 3,Tumor
196,197,Tumor 3,Tumor
164,165,Tumor 7,Tumor
106,107,Tumor 7,Tumor
133,134,Tumor 7,Tumor
569,570,Tumor 4,Tumor
559,560,Tumor 7,Tumor
809,810,Tumor 3,Tumor
946,947,Tumor 4,Tumor
542,543,Tumor 1,Tumor
550,551,Tumor 4,Tumor
541,542,Tumor 7,Tumor
520,521,Tumor 4,Tumor
880,881,Tumor 4,Tumor
996,997,Tumor 7,Tumor
993,994,Tumor 3,Tumor
919,920,Tumor 4,Tumor
959,960,Tumor 4,Tumor
932,933,Tumor 1,Tumor
890,891,Tumor 4,Tumor
853,854,Tumor 4,Tumor
819,820,Tumor 4,Tumor
875,876,Tumor 4,Tumor
825,826,Tumor 4,Tumor
753,754,Tumor 4,Tumor
750,751,Tumor 4,Tumor
804,805,Tumor 4,Tumor
784,785,Tumor 4,Tumor
1050,1051,Tumor 4,Tumor
1046,1047,Tumor 4,Tumor
1126,1127,Tumor 4,Tumor
1199,1200,Tumor 4,Tumor
1193,1194,Tumor 7,Tumor
1204,1205,Tumor 7,Tumor
1211,1212,Tumor 7,Tumor
1191,1192,Tumor 7,Tumor
1182,1183,Tumor 7,Tumor
1152,1153,Tumor 4,Tumor
1256,1257,Tumor 4,Tumor
979,980,Tumor 4,Tumor
1069,1070,Tumor 4,Tumor
1027,1028,Tumor 3,Tumor
1065,1066,Tumor 4,Tumor
1216,1217,Tumor 7,Tumor
1233,1234,Tumor 7,Tumor
1056,1057,Tumor 4,Tumor
1095,1096,Tumor 4,Tumor
1087,1088,Tumor 4,Tumor
1266,1267,Tumor 7,Tumor
1242,1243,Tumor 7,Tumor
1289,1290,Tumor 7,Tumor
1237,1238,Tumor 4,Tumor
1254,1255,Tumor 7,Tumor
1207,1208,Tumor 7,Tumor
1232,1233,Tumor 7,Tumor
1184,1185,Tumor 7,Tumor
1183,1184,Tumor 3,Tumor
1159,1160,Tumor 3,Tumor
713,714,Tumor 4,Tumor
744,745,Tumor 4,Tumor
706,707,Tumor 6 / DC,Tumor
695,696,Tumor 4,Tumor
682,683,Tumor 4,Tumor
667,668,Tumor 4,Tumor
685,686,Tumor 4,Tumor
617,618,Tumor 4,Tumor
610,611,Tumor 4,Tumor
607,608,Tumor 4,Tumor
806,807,Tumor 4,Tumor
831,832,Tumor 4,Tumor
777,778,Tumor 4,Tumor
786,787,Tumor 4,Tumor
836,837,Tumor 4,Tumor
871,872,Tumor 4,Tumor
857,858,Tumor 4,Tumor
829,830,Tumor 4,Tumor
824,825,Tumor 4,Tumor
1157,1158,Tumor 4,Tumor
1105,1106,Tumor 4,Tumor
599,600,Tumor 4,Tumor
602,603,Tumor 3,Tumor
570,571,Tumor 4,Tumor
572,573,Tumor 4,Tumor
583,584,Tumor 4,Tumor
576,577,Tumor 7,Tumor
474,475,Tumor 4,Tumor
284,285,Tumor 4,Tumor
364,365,Tumor 4,Tumor
214,215,Tumor 4,Tumor
327,328,Tumor 4,Tumor
326,327,Tumor 7,Tumor
412,413,Tumor 4,Tumor
419,420,Tumor 4,Tumor
183,184,Tumor 4,Tumor
158,159,Tumor 4,Tumor
180,181,Tumor 4,Tumor
70,71,Tumor 4,Tumor
60,61,Tumor 4,Tumor
459,460,Tumor 1,Tumor
390,391,Tumor 4,Tumor
413,414,Tumor 4,Tumor
105,106,Tumor 3,Tumor
130,131,Tumor 3,Tumor
507,508,Tumor 1,Tumor
484,485,Tumor 4,Tumor
830,831,Tumor 4,Tumor
820,821,Tumor 4,Tumor
801,802,Tumor 4,Tumor
816,817,Tumor 4,Tumor
787,788,Tumor 4,Tumor
849,850,Tumor 4,Tumor
835,836,Tumor 4,Tumor
850,851,Tumor 4,Tumor
1058,1059,Tumor 4,Tumor
944,945,Tumor 4,Tumor
962,963,Tumor 4,Tumor
1051,1052,Tumor 4,Tumor
1048,1049,Tumor 4,Tumor
1010,1011,Tumor 4,Tumor
1052,1053,Tumor 7,Tumor
1080,1081,Tumor 4,Tumor
1081,1082,Tumor 4,Tumor
934,935,Tumor 4,Tumor
941,942,Tumor 4,Tumor
844,845,Tumor 4,Tumor
852,853,Tumor 4,Tumor
884,885,Tumor 4,Tumor
874,875,Tumor 4,Tumor
810,811,Tumor 4,Tumor
799,800,Tumor 4,Tumor
915,916,Tumor 4,Tumor
891,892,Tumor 4,Tumor
861,862,Tumor 4,Tumor
1101,1102,Tumor 4,Tumor
1089,1090,Tumor 4,Tumor
1109,1110,Tumor 4,Tumor
1144,1145,Tumor 4,Tumor
1172,1173,Tumor 4,Tumor
1141,1142,Tumor 4,Tumor
1316,1317,Tumor 4,Tumor
1358,1359,Tumor 2 (Ki67 Proliferating),Tumor
1321,1322,Tumor 1,Tumor
1331,1332,Tumor 4,Tumor
1154,1155,Tumor 7,Tumor
1176,1177,Tumor 7,Tumor
1170,1171,Tumor 7,Tumor
1137,1138,Tumor 7,Tumor
1124,1125,Tumor 3,Tumor
1158,1159,Tumor 7,Tumor
1128,1129,Tumor 3,Tumor
1000,1001,Tumor 4,Tumor
1017,1018,Tumor 4,Tumor
1061,1062,Tumor 7,Tumor
1020,1021,Tumor 4,Tumor
1099,1100,Tumor 7,Tumor
1041,1042,Tumor 4,Tumor
1336,1337,Tumor 7,Tumor
1179,1180,Tumor 4,Tumor
1161,1162,Tumor 4,Tumor
914,915,Tumor 4,Tumor
886,887,Tumor 4,Tumor
1323,1324,Tumor 7,Tumor
1303,1304,Tumor 7,Tumor
1348,1349,Tumor 4,Tumor
1310,1311,Tumor 2 (Ki67 Proliferating),Tumor
1355,1356,Tumor 7,Tumor
1318,1319,Tumor 7,Tumor
1246,1247,Tumor 7,Tumor
1300,1301,Tumor 4,Tumor
1259,1260,Tumor 2 (Ki67 Proliferating),Tumor
1350,1351,Tumor 2 (Ki67 Proliferating),Tumor
1281,1282,Tumor 2 (Ki67 Proliferating),Tumor
651,652,Tumor 4,Tumor
642,643,Tumor 4,Tumor
625,626,Tumor 4,Tumor
619,620,Tumor 4,Tumor
866,867,Tumor 4,Tumor
406,407,Tumor 1,Tumor
430,431,Tumor 1,Tumor
442,443,Tumor 4,Tumor
392,393,Tumor 4,Tumor
546,547,Tumor 4,Tumor
297,298,Tumor 1,Tumor
107,108,Tumor 4,Tumor
141,142,Tumor 4,Tumor
94,95,Tumor 4,Tumor
416,417,Tumor 4,Tumor
451,452,Tumor 4,Tumor
461,462,Tumor 4,Tumor
983,984,Tumor 3,Tumor
1290,1291,Tumor 4,Tumor
1197,1198,Tumor 4,Tumor
1151,1152,Tumor 4,Tumor
1210,1211,Tumor 4,Tumor
1229,1230,Tumor 4,Tumor
1359,1360,Tumor 4,Tumor
1343,1344,Tumor 4,Tumor
1365,1366,Tumor 4,Tumor
1354,1355,Tumor 3,Tumor
1047,1048,Tumor 4,Tumor
1145,1146,Tumor 3,Tumor
1155,1156,Tumor 7,Tumor
1107,1108,Tumor 7,Tumor
1188,1189,Tumor 7,Tumor
1187,1188,Tumor 7,Tumor
1100,1101,Tumor 3,Tumor
1215,1216,Tumor 4,Tumor
1138,1139,Tumor 4,Tumor
1166,1167,Tumor 7,Tumor
1234,1235,Tumor 4,Tumor
887,888,Tumor 4,Tumor
1342,1343,Tumor 7,Tumor
448,449,Tumor 4,Tumor
477,478,Tumor 4,Tumor
428,429,Tumor 4,Tumor
98,99,Tumor 4,Tumor
135,136,Tumor 1,Tumor
900,901,Tumor 4,Tumor
1263,1264,Tumor 4,Tumor
1195,1196,Tumor 4,Tumor
1325,1326,Tumor 4,Tumor
1338,1339,Tumor 4,Tumor
1312,1313,Tumor 4,Tumor
1147,1148,Tumor 7,Tumor
1168,1169,Tumor 7,Tumor
1163,1164,Tumor 3,Tumor
1173,1174,Tumor 3,Tumor
1153,1154,Tumor 3,Tumor
1074,1075,Tumor 7,Tumor
1136,1137,Tumor 7,Tumor
1045,1046,Tumor 6 / DC,Tumor
986,987,Tumor 7,Tumor
965,966,Tumor 7,Tumor
952,953,Tumor 7,Tumor
1082,1083,Tumor 4,Tumor
981,982,Tumor 7,Tumor
970,971,Tumor 7,Tumor
1185,1186,Tumor 7,Tumor
1309,1310,Tumor 4,Tumor
1297,1298,Tumor 4,Tumor
1245,1246,Tumor 4,Tumor
1271,1272,Tumor 4,Tumor
1251,1252,Tumor 4,Tumor
1288,1289,Tumor 7,Tumor
1311,1312,Tumor 7,Tumor
1319,1320,Tumor 7,Tumor
1329,1330,Tumor 2 (Ki67 Proliferating),Tumor
1278,1279,Tumor 3,Tumor
988,989,Tumor 4,Tumor
1079,1080,Tumor 4,Tumor
969,970,Tumor 4,Tumor
1057,1058,Tumor 7,Tumor
1053,1054,Tumor 7,Tumor
1034,1035,Tumor 7,Tumor
1090,1091,Tumor 7,Tumor
1070,1071,Tumor 7,Tumor
1108,1109,Tumor 7,Tumor
1031,1032,Tumor 7,Tumor
1004,1005,Tumor 7,Tumor
1005,1006,Tumor 2 (Ki67 Proliferating),Tumor
1037,1038,Tumor 7,Tumor
1064,1065,Tumor 7,Tumor
1097,1098,Tumor 7,Tumor
1214,1215,Tumor 7,Tumor
1174,1175,Tumor 4,Tumor
1190,1191,Tumor 4,Tumor
1119,1120,Tumor 7,Tumor
1111,1112,Tumor 7,Tumor
982,983,Tumor 4,Tumor
960,961,Tumor 7,Tumor
903,904,Tumor 4,Tumor
933,934,Tumor 4,Tumor
951,952,Tumor 7,Tumor
910,911,Tumor 4,Tumor
1018,1019,Tumor 7,Tumor
1042,1043,Tumor 7,Tumor
997,998,Tumor 7,Tumor
1023,1024,Tumor 7,Tumor
974,975,Tumor 7,Tumor
1025,1026,Tumor 7,Tumor
1033,1034,Tumor 7,Tumor
1009,1010,Tumor 7,Tumor
985,986,Tumor 7,Tumor
882,883,Tumor 4,Tumor
926,927,Tumor 3,Tumor
876,877,Tumor 4,Tumor
885,886,Tumor 4,Tumor
868,869,Tumor 4,Tumor
