,CELL_ID,CELL_TYPE,CELL_CLASS
1187,1188,Tumor 3,Tumor
1108,1109,Tumor 3,Tumor
1345,1346,Tumor 4,Tumor
1063,1064,Tumor 3,Tumor
1269,1270,Tumor 2 (Ki67 Proliferating),Tumor
1208,1209,Tumor 1,Tumor
1210,1211,Tumor 1,Tumor
1233,1234,Tumor 7,Tumor
309,310,Tumor 2 (Ki67 Proliferating),Tumor
906,907,Tumor 3,Tumor
735,736,Tumor 3,Tumor
282,283,Tumor 4,Tumor
20,21,Tumor 4,Tumor
8,9,Tumor 3,Tumor
40,41,Tumor 5,Tumor
518,519,Tumor 3,Tumor
386,387,Tumor 3,Tumor
641,642,Tumor 3,Tumor
985,986,Tumor 4,Tumor
653,654,Tumor 3,Tumor
648,649,Tumor 4,Tumor
567,568,Tumor 3,Tumor
356,357,Tumor 3,Tumor
352,353,Tumor 3,Tumor
444,445,Tumor 3,Tumor
421,422,Tumor 3,Tumor
53,54,Tumor 3,Tumor
50,51,Tumor 2 (Ki67 Proliferating),Tumor
79,80,Tumor 4,Tumor
196,197,Tumor 4,Tumor
123,124,Tumor 3,Tumor
178,179,Tumor 4,Tumor
46,47,Tumor 2 (Ki67 Proliferating),Tumor
35,36,Tumor 3,Tumor
391,392,Tumor 4,Tumor
458,459,Tumor 2 (Ki67 Proliferating),Tumor
443,444,Tumor 2 (Ki67 Proliferating),Tumor
118,119,Tumor 7,Tumor
97,98,Tumor 4,Tumor
115,116,Tumor 2 (Ki67 Proliferating),Tumor
133,134,Tumor 2 (Ki67 Proliferating),Tumor
96,97,Tumor 2 (Ki67 Proliferating),Tumor
24,25,Tumor 4,Tumor
11,12,Tumor 2 (Ki67 Proliferating),Tumor
158,159,Tumor 2 (Ki67 Proliferating),Tumor
22,23,Tumor 7,Tumor
14,15,Tumor 1,Tumor
105,106,Tumor 4,Tumor
78,79,Tumor 4,Tumor
297,298,Tumor 2 (Ki67 Proliferating),Tumor
289,290,Tumor 4,Tumor
384,385,Tumor 4,Tumor
601,602,Tumor 2 (Ki67 Proliferating),Tumor
642,643,Tumor 4,Tumor
695,696,Tumor 7,Tumor
689,690,Tumor 7,Tumor
625,626,Tumor 7,Tumor
656,657,Tumor 7,Tumor
690,691,Tumor 1,Tumor
711,712,Tumor 7,Tumor
746,747,Tumor 4,Tumor
669,670,Tumor 2 (Ki67 Proliferating),Tumor
692,693,Tumor 4,Tumor
943,944,Tumor 2 (Ki67 Proliferating),Tumor
963,964,Tumor 4,Tumor
932,933,Tumor 7,Tumor
966,967,Tumor 2 (Ki67 Proliferating),Tumor
921,922,Tumor 1,Tumor
957,958,Tumor 3,Tumor
473,474,Tumor 4,Tumor
387,388,Tumor 4,Tumor
406,407,Tumor 4,Tumor
441,442,Tumor 4,Tumor
521,522,Tumor 3,Tumor
314,315,Tumor 1,Tumor
351,352,Tumor 7,Tumor
478,479,Tumor 4,Tumor
464,465,Tumor 4,Tumor
430,431,Tumor 1,Tumor
457,458,Tumor 2 (Ki67 Proliferating),Tumor
435,436,Tumor 4,Tumor
416,417,Tumor 4,Tumor
597,598,Tumor 2 (Ki67 Proliferating),Tumor
587,588,Tumor 2 (Ki67 Proliferating),Tumor
418,419,Tumor 4,Tumor
402,403,Tumor 1,Tumor
432,433,Tumor 2 (Ki67 Proliferating),Tumor
326,327,Tumor 2 (Ki67 Proliferating),Tumor
796,797,Tumor 4,Tumor
768,769,Tumor 4,Tumor
773,774,Tumor 4,Tumor
809,810,Tumor 4,Tumor
896,897,Tumor 7,Tumor
842,843,Tumor 3,Tumor
824,825,Tumor 4,Tumor
947,948,Tumor 1,Tumor
931,932,Tumor 2 (Ki67 Proliferating),Tumor
960,961,Tumor 3,Tumor
969,970,Tumor 2 (Ki67 Proliferating),Tumor
942,943,Tumor 4,Tumor
1297,1298,Tumor 4,Tumor
1294,1295,Tumor 7,Tumor
1306,1307,Tumor 4,Tumor
1207,1208,Tumor 4,Tumor
1160,1161,Tumor 3,Tumor
1214,1215,Tumor 7,Tumor
1229,1230,Tumor 7,Tumor
1161,1162,Tumor 3,Tumor
1183,1184,Tumor 3,Tumor
1280,1281,Tumor 7,Tumor
1273,1274,Tumor 7,Tumor
864,865,Tumor 3,Tumor
1047,1048,Tumor 3,Tumor
850,851,Tumor 4,Tumor
484,485,Tumor 2 (Ki67 Proliferating),Tumor
548,549,Tumor 4,Tumor
667,668,Tumor 3,Tumor
644,645,Tumor 4,Tumor
655,656,Tumor 1,Tumor
755,756,Tumor 3,Tumor
657,658,Tumor 3,Tumor
630,631,Tumor 3,Tumor
646,647,Tumor 4,Tumor
847,848,Tumor 4,Tumor
821,822,Tumor 3,Tumor
400,401,Tumor 6 / DC,Tumor
401,402,Tumor 2 (Ki67 Proliferating),Tumor
381,382,Tumor 3,Tumor
114,115,Tumor 4,Tumor
128,129,Tumor 4,Tumor
122,123,Tumor 4,Tumor
103,104,Tumor 2 (Ki67 Proliferating),Tumor
119,120,Tumor 2 (Ki67 Proliferating),Tumor
98,99,Tumor 4,Tumor
93,94,Tumor 4,Tumor
138,139,Tumor 4,Tumor
107,108,Tumor 4,Tumor
72,73,Tumor 4,Tumor
101,102,Tumor 4,Tumor
75,76,Tumor 2 (Ki67 Proliferating),Tumor
73,74,Tumor 4,Tumor
56,57,Tumor 4,Tumor
255,256,Tumor 7,Tumor
145,146,Tumor 4,Tumor
374,375,Tumor 2 (Ki67 Proliferating),Tumor
193,194,Tumor 4,Tumor
165,166,Tumor 1,Tumor
235,236,Tumor 7,Tumor
206,207,Tumor 4,Tumor
234,235,Tumor 7,Tumor
355,356,Tumor 3,Tumor
304,305,Tumor 3,Tumor
293,294,Tumor 1,Tumor
219,220,Tumor 2 (Ki67 Proliferating),Tumor
233,234,Tumor 4,Tumor
198,199,Tumor 4,Tumor
224,225,Tumor 4,Tumor
186,187,Tumor 4,Tumor
86,87,Tumor 4,Tumor
62,63,Tumor 4,Tumor
87,88,Tumor 4,Tumor
132,133,Tumor 4,Tumor
76,77,Tumor 1,Tumor
95,96,Tumor 1,Tumor
129,130,Tumor 7,Tumor
240,241,Tumor 4,Tumor
265,266,Tumor 4,Tumor
247,248,Tumor 4,Tumor
280,281,Tumor 3,Tumor
276,277,Tumor 1,Tumor
307,308,Tumor 4,Tumor
239,240,Tumor 4,Tumor
232,233,Tumor 4,Tumor
248,249,Tumor 4,Tumor
222,223,Tumor 4,Tumor
250,251,Tumor 4,Tumor
359,360,Tumor 4,Tumor
663,664,Tumor 2 (Ki67 Proliferating),Tumor
687,688,Tumor 4,Tumor
760,761,Tumor 2 (Ki67 Proliferating),Tumor
756,757,Tumor 2 (Ki67 Proliferating),Tumor
792,793,Tumor 3,Tumor
747,748,Tumor 4,Tumor
793,794,Tumor 1,Tumor
778,779,Tumor 4,Tumor
605,606,Tumor 3,Tumor
636,637,Tumor 2 (Ki67 Proliferating),Tumor
658,659,Tumor 4,Tumor
554,555,Tumor 3,Tumor
582,583,Tumor 3,Tumor
566,567,Tumor 2 (Ki67 Proliferating),Tumor
542,543,Tumor 2 (Ki67 Proliferating),Tumor
544,545,Tumor 4,Tumor
546,547,Tumor 4,Tumor
531,532,Tumor 4,Tumor
519,520,Tumor 4,Tumor
483,484,Tumor 4,Tumor
459,460,Tumor 4,Tumor
422,423,Tumor 2 (Ki67 Proliferating),Tumor
442,443,Tumor 2 (Ki67 Proliferating),Tumor
494,495,Tumor 4,Tumor
675,676,Tumor 4,Tumor
624,625,Tumor 2 (Ki67 Proliferating),Tumor
652,653,Tumor 3,Tumor
376,377,Tumor 3,Tumor
614,615,Tumor 2 (Ki67 Proliferating),Tumor
562,563,Tumor 2 (Ki67 Proliferating),Tumor
607,608,Tumor 4,Tumor
629,630,Tumor 2 (Ki67 Proliferating),Tumor
1285,1286,Tumor 7,Tumor
1266,1267,Tumor 3,Tumor
1259,1260,Tumor 4,Tumor
1236,1237,Tumor 7,Tumor
1222,1223,Tumor 4,Tumor
1206,1207,Tumor 4,Tumor
1336,1337,Tumor 4,Tumor
1316,1317,Tumor 4,Tumor
1315,1316,Tumor 4,Tumor
1286,1287,Tumor 4,Tumor
1250,1251,Tumor 4,Tumor
1254,1255,Tumor 2 (Ki67 Proliferating),Tumor
1271,1272,Tumor 4,Tumor
1238,1239,Tumor 2 (Ki67 Proliferating),Tumor
1323,1324,Tumor 3,Tumor
1314,1315,Tumor 7,Tumor
1301,1302,Tumor 1,Tumor
1072,1073,Tumor 4,Tumor
1083,1084,Tumor 4,Tumor
1125,1126,Tumor 7,Tumor
1163,1164,Tumor 7,Tumor
1149,1150,Tumor 7,Tumor
1129,1130,Tumor 4,Tumor
1139,1140,Tumor 7,Tumor
223,224,Tumor 4,Tumor
827,828,Tumor 1,Tumor
823,824,Tumor 7,Tumor
776,777,Tumor 3,Tumor
817,818,Tumor 2 (Ki67 Proliferating),Tumor
1089,1090,Tumor 4,Tumor
1033,1034,Tumor 4,Tumor
979,980,Tumor 3,Tumor
242,243,Tumor 4,Tumor
283,284,Tumor 4,Tumor
258,259,Tumor 4,Tumor
311,312,Tumor 4,Tumor
780,781,Tumor 4,Tumor
726,727,Tumor 7,Tumor
693,694,Tumor 3,Tumor
1025,1026,Tumor 7,Tumor
798,799,Tumor 4,Tumor
815,816,Tumor 7,Tumor
789,790,Tumor 7,Tumor
822,823,Tumor 3,Tumor
816,817,Tumor 4,Tumor
838,839,Tumor 2 (Ki67 Proliferating),Tumor
939,940,Tumor 3,Tumor
967,968,Tumor 3,Tumor
894,895,Tumor 3,Tumor
935,936,Tumor 3,Tumor
914,915,Tumor 3,Tumor
887,888,Tumor 4,Tumor
937,938,Tumor 3,Tumor
878,879,Tumor 3,Tumor
104,105,Tumor 4,Tumor
130,131,Tumor 3,Tumor
91,92,Tumor 4,Tumor
99,100,Tumor 4,Tumor
94,95,Tumor 4,Tumor
197,198,Tumor 3,Tumor
205,206,Tumor 2 (Ki67 Proliferating),Tumor
159,160,Tumor 4,Tumor
413,414,Tumor 2 (Ki67 Proliferating),Tumor
396,397,Tumor 4,Tumor
433,434,Tumor 4,Tumor
249,250,Tumor 7,Tumor
264,265,Tumor 2 (Ki67 Proliferating),Tumor
195,196,Tumor 2 (Ki67 Proliferating),Tumor
163,164,Tumor 2 (Ki67 Proliferating),Tumor
147,148,Tumor 7,Tumor
160,161,Tumor 2 (Ki67 Proliferating),Tumor
177,178,Tumor 4,Tumor
136,137,Tumor 7,Tumor
183,184,Tumor 4,Tumor
131,132,Tumor 2 (Ki67 Proliferating),Tumor
142,143,Tumor 2 (Ki67 Proliferating),Tumor
207,208,Tumor 1,Tumor
36,37,Tumor 4,Tumor
37,38,Tumor 4,Tumor
29,30,Tumor 4,Tumor
16,17,Tumor 4,Tumor
54,55,Tumor 1,Tumor
42,43,Tumor 7,Tumor
70,71,Tumor 1,Tumor
58,59,Tumor 1,Tumor
139,140,Tumor 4,Tumor
135,136,Tumor 4,Tumor
121,122,Tumor 4,Tumor
111,112,Tumor 3,Tumor
153,154,Tumor 7,Tumor
181,182,Tumor 4,Tumor
334,335,Tumor 4,Tumor
330,331,Tumor 4,Tumor
312,313,Tumor 4,Tumor
324,325,Tumor 4,Tumor
342,343,Tumor 4,Tumor
337,338,Tumor 4,Tumor
296,297,Tumor 4,Tumor
713,714,Tumor 4,Tumor
733,734,Tumor 4,Tumor
466,467,Tumor 4,Tumor
561,562,Tumor 4,Tumor
570,571,Tumor 3,Tumor
556,557,Tumor 4,Tumor
631,632,Tumor 4,Tumor
1320,1321,Tumor 4,Tumor
1275,1276,Tumor 7,Tumor
1335,1336,Tumor 4,Tumor
1329,1330,Tumor 4,Tumor
1341,1342,Tumor 4,Tumor
1327,1328,Tumor 2 (Ki67 Proliferating),Tumor
1342,1343,Tumor 2 (Ki67 Proliferating),Tumor
1224,1225,Tumor 7,Tumor
1204,1205,Tumor 4,Tumor
1172,1173,Tumor 4,Tumor
1311,1312,Tumor 3,Tumor
1288,1289,Tumor 4,Tumor
1252,1253,Tumor 2 (Ki67 Proliferating),Tumor
1081,1082,Tumor 2 (Ki67 Proliferating),Tumor
182,183,Tumor 4,Tumor
168,169,Tumor 4,Tumor
171,172,Tumor 7,Tumor
1085,1086,Tumor 3,Tumor
936,937,Tumor 4,Tumor
585,586,Tumor 4,Tumor
621,622,Tumor 3,Tumor
637,638,Tumor 3,Tumor
599,600,Tumor 4,Tumor
595,596,Tumor 3,Tumor
1022,1023,Tumor 3,Tumor
1058,1059,Tumor 3,Tumor
1095,1096,Tumor 3,Tumor
904,905,Tumor 4,Tumor
934,935,Tumor 4,Tumor
954,955,Tumor 4,Tumor
910,911,Tumor 4,Tumor
938,939,Tumor 4,Tumor
971,972,Tumor 2 (Ki67 Proliferating),Tumor
890,891,Tumor 4,Tumor
865,866,Tumor 3,Tumor
869,870,Tumor 2 (Ki67 Proliferating),Tumor
911,912,Tumor 4,Tumor
893,894,Tumor 4,Tumor
1028,1029,Tumor 7,Tumor
1053,1054,Tumor 7,Tumor
1024,1025,Tumor 7,Tumor
302,303,Tumor 4,Tumor
369,370,Tumor 2 (Ki67 Proliferating),Tumor
225,226,Tumor 1,Tumor
184,185,Tumor 4,Tumor
214,215,Tumor 2 (Ki67 Proliferating),Tumor
175,176,Tumor 4,Tumor
166,167,Tumor 4,Tumor
137,138,Tumor 2 (Ki67 Proliferating),Tumor
164,165,Tumor 4,Tumor
299,300,Tumor 2 (Ki67 Proliferating),Tumor
649,650,Tumor 1,Tumor
615,616,Tumor 7,Tumor
635,636,Tumor 3,Tumor
643,644,Tumor 4,Tumor
665,666,Tumor 1,Tumor
691,692,Tumor 2 (Ki67 Proliferating),Tumor
604,605,Tumor 4,Tumor
1293,1294,Tumor 4,Tumor
1308,1309,Tumor 4,Tumor
1218,1219,Tumor 7,Tumor
1270,1271,Tumor 4,Tumor
1042,1043,Tumor 3,Tumor
1067,1068,Tumor 3,Tumor
1049,1050,Tumor 2 (Ki67 Proliferating),Tumor
1026,1027,Tumor 7,Tumor
1000,1001,Tumor 3,Tumor
986,987,Tumor 3,Tumor
968,969,Tumor 4,Tumor
962,963,Tumor 4,Tumor
1009,1010,Tumor 3,Tumor
697,698,Tumor 3,Tumor
782,783,Tumor 3,Tumor
1007,1008,Tumor 3,Tumor
981,982,Tumor 7,Tumor
917,918,Tumor 3,Tumor
948,949,Tumor 4,Tumor
925,926,Tumor 3,Tumor
888,889,Tumor 3,Tumor
923,924,Tumor 2 (Ki67 Proliferating),Tumor
909,910,Tumor 4,Tumor
889,890,Tumor 4,Tumor
872,873,Tumor 3,Tumor
859,860,Tumor 3,Tumor
978,979,Tumor 4,Tumor
955,956,Tumor 4,Tumor
983,984,Tumor 4,Tumor
980,981,Tumor 3,Tumor
1010,1011,Tumor 1,Tumor
277,278,Tumor 2 (Ki67 Proliferating),Tumor
592,593,Tumor 4,Tumor
608,609,Tumor 4,Tumor
612,613,Tumor 4,Tumor
603,604,Tumor 4,Tumor
550,551,Tumor 2 (Ki67 Proliferating),Tumor
1051,1052,Tumor 3,Tumor
1038,1039,Tumor 3,Tumor
1066,1067,Tumor 7,Tumor
1052,1053,Tumor 3,Tumor
1031,1032,Tumor 3,Tumor
1064,1065,Tumor 3,Tumor
1006,1007,Tumor 3,Tumor
748,749,Tumor 4,Tumor
708,709,Tumor 1,Tumor
818,819,Tumor 4,Tumor
660,661,Tumor 2 (Ki67 Proliferating),Tumor
718,719,Tumor 7,Tumor
327,328,Tumor 4,Tumor
350,351,Tumor 2 (Ki67 Proliferating),Tumor
1162,1163,Tumor 4,Tumor
1213,1214,Tumor 7,Tumor
1209,1210,Tumor 7,Tumor
725,726,Tumor 3,Tumor
1182,1183,Tumor 3,Tumor
1134,1135,Tumor 3,Tumor
1153,1154,Tumor 2 (Ki67 Proliferating),Tumor
1112,1113,Tumor 3,Tumor
1196,1197,Tumor 4,Tumor
662,663,Tumor 2 (Ki67 Proliferating),Tumor
769,770,Tumor 3,Tumor
794,795,Tumor 3,Tumor
677,678,Tumor 4,Tumor
701,702,Tumor 3,Tumor
717,718,Tumor 3,Tumor
740,741,Tumor 3,Tumor
763,764,Tumor 4,Tumor
723,724,Tumor 4,Tumor
766,767,Tumor 3,Tumor
739,740,Tumor 4,Tumor
