,CELL_ID,CELL_TYPE,CELL_CLASS
1782,1783,Tumor 4,Tumor
1681,1682,Tumor 4,Tumor
1722,1723,Tumor 4,Tumor
1655,1656,Tumor 4,Tumor
1439,1440,Tumor 4,Tumor
1340,1341,Tumor 4,Tumor
1311,1312,Tumor 4,Tumor
883,884,Tumor 4,Tumor
901,902,Tumor 4,Tumor
1000,1001,Tumor 4,Tumor
862,863,Tumor 4,Tumor
1137,1138,Tumor 4,Tumor
1059,1060,Tumor 3,Tumor
1490,1491,Tumor 4,Tumor
1461,1462,Tumor 1,Tumor
903,904,Tumor 4,Tumor
1034,1035,Tumor 4,Tumor
948,949,Tumor 4,Tumor
1047,1048,Tumor 4,Tumor
1274,1275,Tumor 4,Tumor
1189,1190,Tumor 4,Tumor
1174,1175,Tumor 4,Tumor
1219,1220,Tumor 4,Tumor
1349,1350,Tumor 1,Tumor
1395,1396,Tumor 1,Tumor
1329,1330,Tumor 1,Tumor
1289,1290,Tumor 1,Tumor
1375,1376,Tumor 1,Tumor
1261,1262,Tumor 4,Tumor
1214,1215,Tumor 1,Tumor
1307,1308,Tumor 1,Tumor
777,778,Tumor 3,Tumor
1749,1750,Tumor 4,Tumor
1440,1441,Tumor 1,Tumor
719,720,Tumor 4,Tumor
1247,1248,Tumor 4,Tumor
1278,1279,Tumor 4,Tumor
758,759,Tumor 4,Tumor
828,829,Tumor 4,Tumor
890,891,Tumor 4,Tumor
864,865,Tumor 1,Tumor
799,800,Tumor 4,Tumor
790,791,Tumor 1,Tumor
1208,1209,Tumor 4,Tumor
1223,1224,Tumor 4,Tumor
1294,1295,Tumor 4,Tumor
1387,1388,Tumor 4,Tumor
1258,1259,Tumor 4,Tumor
1288,1289,Tumor 4,Tumor
1360,1361,Tumor 4,Tumor
1453,1454,Tumor 4,Tumor
1928,1929,Tumor 4,Tumor
1903,1904,Tumor 4,Tumor
1906,1907,Tumor 4,Tumor
1954,1955,Tumor 4,Tumor
1521,1522,Tumor 4,Tumor
1506,1507,Tumor 4,Tumor
1545,1546,Tumor 4,Tumor
1570,1571,Tumor 4,Tumor
1586,1587,Tumor 4,Tumor
1177,1178,Tumor 4,Tumor
1124,1125,Tumor 4,Tumor
1513,1514,Tumor 4,Tumor
1571,1572,Tumor 1,Tumor
1558,1559,Tumor 1,Tumor
1553,1554,Tumor 1,Tumor
1396,1397,Tumor 1,Tumor
1480,1481,Tumor 1,Tumor
1425,1426,Tumor 1,Tumor
1463,1464,Tumor 1,Tumor
1726,1727,Tumor 3,Tumor
1620,1621,Tumor 4,Tumor
331,332,Tumor 3,Tumor
301,302,Tumor 4,Tumor
320,321,Tumor 3,Tumor
376,377,Tumor 4,Tumor
387,388,Tumor 4,Tumor
350,351,Tumor 4,Tumor
390,391,Tumor 4,Tumor
277,278,Tumor 4,Tumor
240,241,Tumor 4,Tumor
235,236,Tumor 4,Tumor
223,224,Tumor 4,Tumor
399,400,Tumor 4,Tumor
450,451,Tumor 4,Tumor
375,376,Tumor 4,Tumor
354,355,Tumor 4,Tumor
623,624,Tumor 4,Tumor
657,658,Tumor 4,Tumor
419,420,Tumor 4,Tumor
440,441,Tumor 4,Tumor
464,465,Tumor 4,Tumor
422,423,Tumor 1,Tumor
414,415,Tumor 4,Tumor
1611,1612,Tumor 4,Tumor
1702,1703,Tumor 4,Tumor
1658,1659,Tumor 4,Tumor
1638,1639,Tumor 4,Tumor
1710,1711,Tumor 4,Tumor
2007,2008,Tumor 4,Tumor
1973,1974,Tumor 4,Tumor
1998,1999,Tumor 4,Tumor
2036,2037,Tumor 4,Tumor
1976,1977,Tumor 1,Tumor
256,257,Tumor 4,Tumor
264,265,Tumor 4,Tumor
234,235,Tumor 4,Tumor
455,456,Tumor 4,Tumor
472,473,Tumor 4,Tumor
432,433,Tumor 4,Tumor
349,350,Tumor 4,Tumor
462,463,Tumor 4,Tumor
594,595,Tumor 4,Tumor
289,290,Tumor 4,Tumor
300,301,Tumor 4,Tumor
287,288,Tumor 4,Tumor
255,256,Tumor 4,Tumor
238,239,Tumor 4,Tumor
193,194,Tumor 4,Tumor
202,203,Tumor 4,Tumor
262,263,Tumor 4,Tumor
273,274,Tumor 1,Tumor
926,927,Tumor 4,Tumor
918,919,Tumor 4,Tumor
833,834,Tumor 4,Tumor
750,751,Tumor 3,Tumor
694,695,Tumor 4,Tumor
831,832,Tumor 4,Tumor
621,622,Tumor 4,Tumor
581,582,Tumor 4,Tumor
622,623,Tumor 4,Tumor
637,638,Tumor 3,Tumor
662,663,Tumor 4,Tumor
686,687,Tumor 1,Tumor
427,428,Tumor 4,Tumor
383,384,Tumor 4,Tumor
486,487,Tumor 1,Tumor
540,541,Tumor 1,Tumor
505,506,Tumor 4,Tumor
435,436,Tumor 1,Tumor
854,855,Tumor 4,Tumor
812,813,Tumor 7,Tumor
767,768,Tumor 7,Tumor
765,766,Tumor 2 (Ki67 Proliferating),Tumor
329,330,Tumor 4,Tumor
388,389,Tumor 4,Tumor
319,320,Tumor 4,Tumor
294,295,Tumor 4,Tumor
191,192,Tumor 7,Tumor
596,597,Tumor 4,Tumor
490,491,Tumor 4,Tumor
471,472,Tumor 4,Tumor
508,509,Tumor 4,Tumor
475,476,Tumor 4,Tumor
563,564,Tumor 4,Tumor
395,396,Tumor 4,Tumor
545,546,Tumor 3,Tumor
553,554,Tumor 3,Tumor
449,450,Tumor 4,Tumor
442,443,Tumor 4,Tumor
445,446,Tumor 4,Tumor
527,528,Tumor 4,Tumor
541,542,Tumor 4,Tumor
560,561,Tumor 4,Tumor
76,77,Tumor 4,Tumor
86,87,Tumor 7,Tumor
96,97,Tumor 4,Tumor
34,35,Tumor 4,Tumor
51,52,Tumor 4,Tumor
322,323,Tumor 4,Tumor
302,303,Tumor 4,Tumor
314,315,Tumor 4,Tumor
397,398,Tumor 4,Tumor
338,339,Tumor 4,Tumor
70,71,Tumor 4,Tumor
63,64,Tumor 4,Tumor
801,802,Tumor 7,Tumor
726,727,Tumor 4,Tumor
768,769,Tumor 4,Tumor
717,718,Tumor 4,Tumor
741,742,Tumor 4,Tumor
698,699,Tumor 4,Tumor
659,660,Tumor 4,Tumor
814,815,Tumor 4,Tumor
771,772,Tumor 4,Tumor
880,881,Tumor 4,Tumor
845,846,Tumor 4,Tumor
806,807,Tumor 4,Tumor
848,849,Tumor 4,Tumor
861,862,Tumor 4,Tumor
674,675,Tumor 4,Tumor
746,747,Tumor 4,Tumor
82,83,Tumor 4,Tumor
72,73,Tumor 4,Tumor
41,42,Tumor 4,Tumor
114,115,Tumor 7,Tumor
77,78,Tumor 4,Tumor
68,69,Tumor 4,Tumor
58,59,Tumor 4,Tumor
210,211,Tumor 4,Tumor
1046,1047,Tumor 7,Tumor
1161,1162,Tumor 1,Tumor
1981,1982,Tumor 4,Tumor
1918,1919,Tumor 3,Tumor
1924,1925,Tumor 7,Tumor
1956,1957,Tumor 4,Tumor
1894,1895,Tumor 3,Tumor
1920,1921,Tumor 3,Tumor
1870,1871,Tumor 4,Tumor
1963,1964,Tumor 4,Tumor
1937,1938,Tumor 4,Tumor
1892,1893,Tumor 3,Tumor
1933,1934,Tumor 4,Tumor
1957,1958,Tumor 4,Tumor
1915,1916,Tumor 4,Tumor
1904,1905,Tumor 4,Tumor
1818,1819,Tumor 4,Tumor
1766,1767,Tumor 3,Tumor
1836,1837,Tumor 3,Tumor
1879,1880,Tumor 4,Tumor
1784,1785,Tumor 3,Tumor
1822,1823,Tumor 7,Tumor
1813,1814,Tumor 7,Tumor
1877,1878,Tumor 4,Tumor
1899,1900,Tumor 1,Tumor
1857,1858,Tumor 4,Tumor
1847,1848,Tumor 4,Tumor
1799,1800,Tumor 4,Tumor
1835,1836,Tumor 4,Tumor
1742,1743,Tumor 1,Tumor
1804,1805,Tumor 4,Tumor
1840,1841,Tumor 1,Tumor
1427,1428,Tumor 7,Tumor
1470,1471,Tumor 3,Tumor
1487,1488,Tumor 3,Tumor
1469,1470,Tumor 3,Tumor
1365,1366,Tumor 7,Tumor
1430,1431,Tumor 7,Tumor
1437,1438,Tumor 7,Tumor
1381,1382,Tumor 4,Tumor
1089,1090,Tumor 4,Tumor
1273,1274,Tumor 4,Tumor
1432,1433,Tumor 4,Tumor
1113,1114,Tumor 4,Tumor
1825,1826,Tumor 4,Tumor
1778,1779,Tumor 4,Tumor
1961,1962,Tumor 4,Tumor
1849,1850,Tumor 4,Tumor
1869,1870,Tumor 4,Tumor
1668,1669,Tumor 3,Tumor
1676,1677,Tumor 4,Tumor
1720,1721,Tumor 4,Tumor
1781,1782,Tumor 4,Tumor
1206,1207,Tumor 4,Tumor
944,945,Tumor 4,Tumor
978,979,Tumor 4,Tumor
923,924,Tumor 4,Tumor
911,912,Tumor 4,Tumor
1523,1524,Tumor 3,Tumor
1054,1055,Tumor 4,Tumor
1122,1123,Tumor 4,Tumor
1162,1163,Tumor 4,Tumor
1380,1381,Tumor 4,Tumor
1382,1383,Tumor 4,Tumor
1325,1326,Tumor 4,Tumor
1402,1403,Tumor 4,Tumor
1409,1410,Tumor 4,Tumor
1516,1517,Tumor 4,Tumor
1908,1909,Tumor 4,Tumor
1941,1942,Tumor 1,Tumor
1942,1943,Tumor 4,Tumor
1930,1931,Tumor 3,Tumor
1862,1863,Tumor 7,Tumor
1950,1951,Tumor 4,Tumor
1542,1543,Tumor 4,Tumor
1793,1794,Tumor 4,Tumor
1815,1816,Tumor 4,Tumor
1823,1824,Tumor 4,Tumor
1547,1548,Tumor 4,Tumor
1533,1534,Tumor 4,Tumor
928,929,Tumor 4,Tumor
1187,1188,Tumor 4,Tumor
1127,1128,Tumor 4,Tumor
1018,1019,Tumor 7,Tumor
1048,1049,Tumor 4,Tumor
1120,1121,Tumor 1,Tumor
943,944,Tumor 7,Tumor
1072,1073,Tumor 4,Tumor
1056,1057,Tumor 4,Tumor
1057,1058,Tumor 1,Tumor
1295,1296,Tumor 1,Tumor
1354,1355,Tumor 3,Tumor
1435,1436,Tumor 1,Tumor
1446,1447,Tumor 1,Tumor
960,961,Tumor 1,Tumor
1032,1033,Tumor 4,Tumor
798,799,Tumor 4,Tumor
908,909,Tumor 4,Tumor
849,850,Tumor 4,Tumor
881,882,Tumor 4,Tumor
965,966,Tumor 4,Tumor
947,948,Tumor 4,Tumor
1105,1106,Tumor 4,Tumor
1027,1028,Tumor 4,Tumor
1084,1085,Tumor 4,Tumor
1200,1201,Tumor 4,Tumor
1050,1051,Tumor 4,Tumor
1038,1039,Tumor 3,Tumor
990,991,Tumor 4,Tumor
1320,1321,Tumor 4,Tumor
1284,1285,Tumor 4,Tumor
1283,1284,Tumor 4,Tumor
1422,1423,Tumor 4,Tumor
1474,1475,Tumor 4,Tumor
1449,1450,Tumor 4,Tumor
1471,1472,Tumor 4,Tumor
1413,1414,Tumor 4,Tumor
1473,1474,Tumor 4,Tumor
1442,1443,Tumor 4,Tumor
1358,1359,Tumor 4,Tumor
1384,1385,Tumor 4,Tumor
1404,1405,Tumor 4,Tumor
1306,1307,Tumor 4,Tumor
1364,1365,Tumor 4,Tumor
1653,1654,Tumor 4,Tumor
1707,1708,Tumor 1,Tumor
1593,1594,Tumor 1,Tumor
1624,1625,Tumor 1,Tumor
1579,1580,Tumor 1,Tumor
1603,1604,Tumor 4,Tumor
1649,1650,Tumor 1,Tumor
546,547,Tumor 4,Tumor
501,502,Tumor 4,Tumor
477,478,Tumor 4,Tumor
318,319,Tumor 4,Tumor
250,251,Tumor 4,Tumor
306,307,Tumor 3,Tumor
271,272,Tumor 4,Tumor
292,293,Tumor 4,Tumor
364,365,Tumor 4,Tumor
307,308,Tumor 4,Tumor
494,495,Tumor 4,Tumor
459,460,Tumor 4,Tumor
418,419,Tumor 4,Tumor
447,448,Tumor 4,Tumor
525,526,Tumor 4,Tumor
510,511,Tumor 4,Tumor
495,496,Tumor 4,Tumor
519,520,Tumor 4,Tumor
437,438,Tumor 4,Tumor
1574,1575,Tumor 4,Tumor
1538,1539,Tumor 4,Tumor
1536,1537,Tumor 4,Tumor
1591,1592,Tumor 4,Tumor
1596,1597,Tumor 4,Tumor
1546,1547,Tumor 4,Tumor
1576,1577,Tumor 4,Tumor
1615,1616,Tumor 4,Tumor
1986,1987,Tumor 1,Tumor
1990,1991,Tumor 1,Tumor
406,407,Tumor 4,Tumor
378,379,Tumor 7,Tumor
407,408,Tumor 4,Tumor
561,562,Tumor 4,Tumor
852,853,Tumor 4,Tumor
782,783,Tumor 7,Tumor
772,773,Tumor 4,Tumor
843,844,Tumor 4,Tumor
899,900,Tumor 4,Tumor
959,960,Tumor 4,Tumor
600,601,Tumor 4,Tumor
564,565,Tumor 4,Tumor
604,605,Tumor 4,Tumor
754,755,Tumor 4,Tumor
625,626,Tumor 4,Tumor
679,680,Tumor 4,Tumor
654,655,Tumor 4,Tumor
664,665,Tumor 4,Tumor
837,838,Tumor 4,Tumor
731,732,Tumor 4,Tumor
663,664,Tumor 4,Tumor
678,679,Tumor 4,Tumor
705,706,Tumor 4,Tumor
644,645,Tumor 4,Tumor
636,637,Tumor 4,Tumor
692,693,Tumor 4,Tumor
602,603,Tumor 4,Tumor
579,580,Tumor 4,Tumor
415,416,Tumor 4,Tumor
270,271,Tumor 4,Tumor
254,255,Tumor 4,Tumor
258,259,Tumor 4,Tumor
298,299,Tumor 4,Tumor
310,311,Tumor 1,Tumor
266,267,Tumor 4,Tumor
368,369,Tumor 4,Tumor
380,381,Tumor 4,Tumor
416,417,Tumor 4,Tumor
396,397,Tumor 4,Tumor
205,206,Tumor 4,Tumor
311,312,Tumor 3,Tumor
267,268,Tumor 4,Tumor
275,276,Tumor 4,Tumor
325,326,Tumor 4,Tumor
303,304,Tumor 4,Tumor
369,370,Tumor 4,Tumor
366,367,Tumor 7,Tumor
567,568,Tumor 4,Tumor
534,535,Tumor 4,Tumor
507,508,Tumor 4,Tumor
470,471,Tumor 6 / DC,Tumor
566,567,Tumor 4,Tumor
555,556,Tumor 3,Tumor
615,616,Tumor 6 / DC,Tumor
593,594,Tumor 7,Tumor
651,652,Tumor 4,Tumor
